consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,tail,color,shape,image_file,phase,rep,trial_num,food_amount,category,participant_id,food_image_file,images_list,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,final_questions_color.started,final_questions_color.stopped,color_continuous_slider.response,color_continuous_slider.rt,color_discrete_slider.response,color_discrete_slider.rt,color_direction_slider.response,color_direction_slider.rt,button_color.numClicks,button_color.timesOn,button_color.timesOff,final_questions_tail_2.started,final_questions_tail_2.stopped,tail_continuous_slider.response,tail_continuous_slider.rt,tail_discrete_slider.response,tail_discrete_slider.rt,tail_direction_slider.response,tail_direction_slider.rt,button_tail.numClicks,button_tail.timesOn,button_tail.timesOff,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,final_questions_shape.started,final_questions_shape.stopped,shape_continuous_slider.response,shape_continuous_slider.rt,shape_discrete_slider.response,shape_discrete_slider.rt,shape_direction_slider.response,shape_direction_slider.rt,button_shape.numClicks,button_shape.timesOn,button_shape.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,006,2025-11-25_15h04.20.500,explain2,2025.1.1,Win32,59.52380952,5ca25f7048f78e0018fdac10,6925f479e0d41c18be924406,69260bb05c7671463154cc00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2025-11-25_15h04.20.500,explain2,2025.1.1,Win32,59.52380952,5ca25f7048f78e0018fdac10,6925f479e0d41c18be924406,69260bb05c7671463154cc00,3.8202,3.8203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2025-11-25_15h04.20.500,explain2,2025.1.1,Win32,59.52380952,5ca25f7048f78e0018fdac10,6925f479e0d41c18be924406,69260bb05c7671463154cc00,,,3.8209,8.5874,1,[1.7826999998092639],[1.7826999998092639],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2025-11-25_15h04.20.500,explain2,2025.1.1,Win32,59.52380952,5ca25f7048f78e0018fdac10,6925f479e0d41c18be924406,69260bb05c7671463154cc00,,,,,,,,8.5879,26.2144,1,[14.628600000381471],[14.628600000381471],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2025-11-25_15h04.20.500,explain2,2025.1.1,Win32,59.52380952,5ca25f7048f78e0018fdac10,6925f479e0d41c18be924406,69260bb05c7671463154cc00,,,,,,,,,,,,,26.2148,37.1101,1,[7.896699999809265],[7.89680000019073],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2025-11-25_15h04.20.500,explain2,2025.1.1,Win32,59.52380952,5ca25f7048f78e0018fdac10,6925f479e0d41c18be924406,69260bb05c7671463154cc00,,,,,,,,,,,,,,,,,,37.1103,46.9407,1,[6.8311999998092645],[6.8311999998092645],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2025-11-25_15h04.20.500,explain2,2025.1.1,Win32,59.52380952,5ca25f7048f78e0018fdac10,6925f479e0d41c18be924406,69260bb05c7671463154cc00,,,,,,,,,,,,,,,,,,,,,,,46.952,58.6546,1,[8.714199999809267],[8.714199999809267],Because it was hungry,58.6556,59.1531,0,0,0,0,1,N,B,S,N_B_S.png,training,1,1,6,medium,6,6_food.png,"Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2025-11-25_15h04.20.500,explain2,2025.1.1,Win32,59.52380952,5ca25f7048f78e0018fdac10,6925f479e0d41c18be924406,69260bb05c7671463154cc00,,,,,,,,,,,,,,,,,,,,,,,59.1549,65.6846,1,[3.5319000005722074],[3.5319000005722074],That's what he wanted,65.6848,66.1836,0,1,1,1,1,N,B,C,N_B_C.png,training,1,2,4,low,6,4_food.png,"Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2025-11-25_15h04.20.500,explain2,2025.1.1,Win32,59.52380952,5ca25f7048f78e0018fdac10,6925f479e0d41c18be924406,69260bb05c7671463154cc00,,,,,,,,,,,,,,,,,,,,,,,66.1852,79.2802,1,[10.096400000572203],[10.096400000572203],For sustenance,79.2808,79.7791,0,2,2,2,1,N,Y,S,N_Y_S.png,training,1,3,1,medium,6,1_food.png,"Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2025-11-25_15h04.20.500,explain2,2025.1.1,Win32,59.52380952,5ca25f7048f78e0018fdac10,6925f479e0d41c18be924406,69260bb05c7671463154cc00,,,,,,,,,,,,,,,,,,,,,,,79.7807,86.5946,1,[3.8156999998092545],[3.8156999998092545],Because,86.595,87.0935,0,3,3,3,1,T,Y,S,T_Y_S.png,training,1,4,6,high,6,6_food.png,"Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
