feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
F,E,E_F.png,training,1,1,3,low,stripes,feet,W,E,C,F,10,3_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,low,high,high"
C,E,E_C.png,training,1,2,1,low,stripes,feet,W,E,C,F,10,1_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,low,high,high"
F,W,W_F.png,training,1,3,5,high,stripes,feet,W,E,C,F,10,5_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,low,high,high"
C,W,W_C.png,training,1,4,7,high,stripes,feet,W,E,C,F,10,7_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,low,high,high"
F,W,W_F.png,training,2,5,5,high,stripes,feet,W,E,C,F,10,5_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,low,high,high"
C,E,E_C.png,training,2,6,4,low,stripes,feet,W,E,C,F,10,4_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,low,high,high"
F,E,E_F.png,training,2,7,2,low,stripes,feet,W,E,C,F,10,2_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,low,high,high"
C,W,W_C.png,training,2,8,7,high,stripes,feet,W,E,C,F,10,7_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,low,high,high"
