consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,220,2026-03-19_22h08.20.261,explain2,2025.1.1,Win32,59.52380952,69a2184961d848728def38d5,69bc308a35b0913edb0419e2,69bcb9c04bcb4302cc5a512c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,2026-03-19_22h08.20.261,explain2,2025.1.1,Win32,59.52380952,69a2184961d848728def38d5,69bc308a35b0913edb0419e2,69bcb9c04bcb4302cc5a512c,220.4621,220.4623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,2026-03-19_22h08.20.261,explain2,2025.1.1,Win32,59.52380952,69a2184961d848728def38d5,69bc308a35b0913edb0419e2,69bcb9c04bcb4302cc5a512c,,,220.4628,261.8084,1,[38.351699999999255],[38.351699999999255],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,2026-03-19_22h08.20.261,explain2,2025.1.1,Win32,59.52380952,69a2184961d848728def38d5,69bc308a35b0913edb0419e2,69bcb9c04bcb4302cc5a512c,,,,,,,,261.8087,321.2914,1,[56.48399999999998],[56.48399999999998],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,2026-03-19_22h08.20.261,explain2,2025.1.1,Win32,59.52380952,69a2184961d848728def38d5,69bc308a35b0913edb0419e2,69bcb9c04bcb4302cc5a512c,,,,,,,,,,,,,321.2917,360.6418,1,[36.350900000000365],[36.350900000000365],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,2026-03-19_22h08.20.261,explain2,2025.1.1,Win32,59.52380952,69a2184961d848728def38d5,69bc308a35b0913edb0419e2,69bcb9c04bcb4302cc5a512c,,,,,,,,,,,,,,,,,,360.6422,405.4256,1,[41.78399999999999],[41.78399999999999],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,2026-03-19_22h08.20.261,explain2,2025.1.1,Win32,59.52380952,69a2184961d848728def38d5,69bc308a35b0913edb0419e2,69bcb9c04bcb4302cc5a512c,,,,,,,,,,,,,,,,,,,,,,,405.4341,551.6777,1,[143.2510999999996],[143.2510999999996],,551.6781,552.678,0,0,0,0,1,F,G,G_F.png,training,1,1,4,low,color,feet,Y,G,F,C,220,4_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,2026-03-19_22h08.20.261,explain2,2025.1.1,Win32,59.52380952,69a2184961d848728def38d5,69bc308a35b0913edb0419e2,69bcb9c04bcb4302cc5a512c,,,,,,,,,,,,,,,,,,,,,,,552.6813,738.3977,1,[182.71970000000113],[182.71970000000113],"The reptile received a fertility score of 7 because it shows moderate reproductive potential, meaning it's fairly healthy and likely to breed successfully, but not at the maximum level.",738.3979,739.3964,0,1,1,1,1,C,Y,Y_C.png,training,1,2,7,high,color,feet,Y,G,F,C,220,7_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,2026-03-19_22h08.20.261,explain2,2025.1.1,Win32,59.52380952,69a2184961d848728def38d5,69bc308a35b0913edb0419e2,69bcb9c04bcb4302cc5a512c,,,,,,,,,,,,,,,,,,,,,,,739.3997,878.4318,1,[136.03449999999998],[136.03449999999998],"The reptile got an 8 fertility score because is has strong health, optimal environment conditions, and high reproductive readiness, placing it near the top of breeding potential.",878.4318,879.4309,0,2,2,2,1,F,Y,Y_F.png,training,1,3,8,high,color,feet,Y,G,F,C,220,8_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,2026-03-19_22h08.20.261,explain2,2025.1.1,Win32,59.52380952,69a2184961d848728def38d5,69bc308a35b0913edb0419e2,69bcb9c04bcb4302cc5a512c,,,,,,,,,,,,,,,,,,,,,,,879.4326,1009.6512,1,[127.21899999999982],[127.21899999999982],"The reptile got a fertility score of 3 because its health and environment are average, liming its reproductive potential.",1009.6513,1010.6494,0,3,3,3,1,C,G,G_C.png,training,1,4,3,low,color,feet,Y,G,F,C,220,3_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
