consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,110,2026-03-19_20h58.59.865,explain2,2025.1.1,Win32,59.88023952,69ba27d8069a7a4a2764ed9f,69bc308a35b0913edb0419e2,69bca950ad6a921471c87390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,110,2026-03-19_20h58.59.865,explain2,2025.1.1,Win32,59.88023952,69ba27d8069a7a4a2764ed9f,69bc308a35b0913edb0419e2,69bca950ad6a921471c87390,237.6493,237.6494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,110,2026-03-19_20h58.59.865,explain2,2025.1.1,Win32,59.88023952,69ba27d8069a7a4a2764ed9f,69bc308a35b0913edb0419e2,69bca950ad6a921471c87390,,,237.6495,296.559,1,[55.91669999992848],[55.91669999992848],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,110,2026-03-19_20h58.59.865,explain2,2025.1.1,Win32,59.88023952,69ba27d8069a7a4a2764ed9f,69bc308a35b0913edb0419e2,69bca950ad6a921471c87390,,,,,,,,296.5591,407.3088,1,[107.75000000000006],[107.75000000000006],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,110,2026-03-19_20h58.59.865,explain2,2025.1.1,Win32,59.88023952,69ba27d8069a7a4a2764ed9f,69bc308a35b0913edb0419e2,69bca950ad6a921471c87390,,,,,,,,,,,,,407.3089,458.5087,1,[48.19999999999993],[48.19999999999993],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,110,2026-03-19_20h58.59.865,explain2,2025.1.1,Win32,59.88023952,69ba27d8069a7a4a2764ed9f,69bc308a35b0913edb0419e2,69bca950ad6a921471c87390,,,,,,,,,,,,,,,,,,458.5087,532.4752,1,[70.96660000002385],[70.96660000002385],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,110,2026-03-19_20h58.59.865,explain2,2025.1.1,Win32,59.88023952,69ba27d8069a7a4a2764ed9f,69bc308a35b0913edb0419e2,69bca950ad6a921471c87390,,,,,,,,,,,,,,,,,,,,,,,532.4783,550.7756,1,[15.300200000047766],[15.300200000047766],looks young and ready,550.7757,551.7751,0,0,0,0,1,F,Y,Y_F.png,training,1,1,5,low,color,feet,G,Y,F,C,110,5_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,110,2026-03-19_20h58.59.865,explain2,2025.1.1,Win32,59.88023952,69ba27d8069a7a4a2764ed9f,69bc308a35b0913edb0419e2,69bca950ad6a921471c87390,,,,,,,,,,,,,,,,,,,,,,,551.7761,569.8253,1,[15.049999999999955],[15.049999999999955],some discoloration present,569.8254,570.8249,0,1,1,1,1,C,Y,Y_C.png,training,1,2,3,low,color,feet,G,Y,F,C,110,3_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,110,2026-03-19_20h58.59.865,explain2,2025.1.1,Win32,59.88023952,69ba27d8069a7a4a2764ed9f,69bc308a35b0913edb0419e2,69bca950ad6a921471c87390,,,,,,,,,,,,,,,,,,,,,,,570.826,581.442,1,[7.616700000047672],[7.616700000047672],healthy green color reptile,581.4421,582.4416,0,2,2,2,1,F,G,G_F.png,training,1,3,8,high,color,feet,G,Y,F,C,110,8_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,110,2026-03-19_20h58.59.865,explain2,2025.1.1,Win32,59.88023952,69ba27d8069a7a4a2764ed9f,69bc308a35b0913edb0419e2,69bca950ad6a921471c87390,,,,,,,,,,,,,,,,,,,,,,,582.4425,600.7919,1,[15.349899999976174],[15.349899999976174],looks healthy and well fed,600.7919,601.7916,0,3,3,3,1,C,G,G_C.png,training,1,4,10,high,color,feet,G,Y,F,C,110,10_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
