consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,213,2026-03-19_22h11.34.243,explain2,2025.1.1,Win32,59.52380952,66f934cc14ae5ebdcd94b1d8,69bc308a35b0913edb0419e2,69bcac995db31769173c7ec2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,213,2026-03-19_22h11.34.243,explain2,2025.1.1,Win32,59.52380952,66f934cc14ae5ebdcd94b1d8,69bc308a35b0913edb0419e2,69bcac995db31769173c7ec2,15.6613,15.6615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,213,2026-03-19_22h11.34.243,explain2,2025.1.1,Win32,59.52380952,66f934cc14ae5ebdcd94b1d8,69bc308a35b0913edb0419e2,69bcac995db31769173c7ec2,,,15.6621,155.4701,1,[136.82330000001195],[136.82330000001195],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,213,2026-03-19_22h11.34.243,explain2,2025.1.1,Win32,59.52380952,66f934cc14ae5ebdcd94b1d8,69bc308a35b0913edb0419e2,69bcac995db31769173c7ec2,,,,,,,,155.4703,243.8005,1,[85.33549999999997],[85.33549999999997],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,213,2026-03-19_22h11.34.243,explain2,2025.1.1,Win32,59.52380952,66f934cc14ae5ebdcd94b1d8,69bc308a35b0913edb0419e2,69bcac995db31769173c7ec2,,,,,,,,,,,,,243.8007,298.5669,1,[51.77010000002383],[51.77010000002383],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,213,2026-03-19_22h11.34.243,explain2,2025.1.1,Win32,59.52380952,66f934cc14ae5ebdcd94b1d8,69bc308a35b0913edb0419e2,69bcac995db31769173c7ec2,,,,,,,,,,,,,,,,,,298.5673,372.8191,1,[71.25669999998809],[71.2567999999523],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,213,2026-03-19_22h11.34.243,explain2,2025.1.1,Win32,59.52380952,66f934cc14ae5ebdcd94b1d8,69bc308a35b0913edb0419e2,69bcac995db31769173c7ec2,,,,,,,,,,,,,,,,,,,,,,,372.8271,394.9534,1,[19.138000000000034],[19.138000000000034],It was fertile but not overly fertile,394.954,395.9506,0,0,0,0,1,F,Y,Y_F.png,training,1,1,4,low,feet,color,C,F,G,Y,213,4_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,213,2026-03-19_22h11.34.243,explain2,2025.1.1,Win32,59.52380952,66f934cc14ae5ebdcd94b1d8,69bc308a35b0913edb0419e2,69bcac995db31769173c7ec2,,,,,,,,,,,,,,,,,,,,,,,395.9539,408.0658,1,[9.119500000000016],[9.119500000000016],Not the right time of year,408.0661,409.0637,0,1,1,1,1,F,G,G_F.png,training,1,2,3,low,feet,color,C,F,G,Y,213,3_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,213,2026-03-19_22h11.34.243,explain2,2025.1.1,Win32,59.52380952,66f934cc14ae5ebdcd94b1d8,69bc308a35b0913edb0419e2,69bcac995db31769173c7ec2,,,,,,,,,,,,,,,,,,,,,,,409.0665,427.1698,1,[15.109800000011887],[15.109800000011887],"Very fertile, good breeeding tiem",427.1701,428.1678,0,2,2,2,1,C,Y,Y_C.png,training,1,3,6,high,feet,color,C,F,G,Y,213,6_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,213,2026-03-19_22h11.34.243,explain2,2025.1.1,Win32,59.52380952,66f934cc14ae5ebdcd94b1d8,69bc308a35b0913edb0419e2,69bcac995db31769173c7ec2,,,,,,,,,,,,,,,,,,,,,,,428.1711,450.4506,1,[19.286800000011965],[19.286800000011965],"Very good breeding time, very very fertilel",450.4509,451.4483,0,3,3,3,1,C,G,G_C.png,training,1,4,8,high,feet,color,C,F,G,Y,213,8_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,213,2026-03-19_22h11.34.243,explain2,2025.1.1,Win32,59.52380952,66f934cc14ae5ebdcd94b1d8,69bc308a35b0913edb0419e2,69bcac995db31769173c7ec2,,,,,,,,,,,,,,,,,,,,,,,451.4505,467.9408,1,[13.496000000000038],[13.496000000000038],Right time of year for breeding  ,467.9411,468.9382,0,4,4,4,1,C,Y,Y_C.png,training,2,5,9,high,feet,color,C,F,G,Y,213,9_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,213,2026-03-19_22h11.34.243,explain2,2025.1.1,Win32,59.52380952,66f934cc14ae5ebdcd94b1d8,69bc308a35b0913edb0419e2,69bcac995db31769173c7ec2,,,,,,,,,,,,,,,,,,,,,,,468.9407,484.8983,1,[12.96369999998808],[12.96369999998808],"Wrong time for breeding, almost not fertile at all",484.8986,485.8956,0,5,5,5,1,F,G,G_F.png,training,2,6,1,low,feet,color,C,F,G,Y,213,1_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,213,2026-03-19_22h11.34.243,explain2,2025.1.1,Win32,59.52380952,66f934cc14ae5ebdcd94b1d8,69bc308a35b0913edb0419e2,69bcac995db31769173c7ec2,,,,,,,,,,,,,,,,,,,,,,,485.8983,494.5822,1,[5.69110000002388],[5.69110000002388],Good breeding time,494.5826,495.5799,0,6,6,6,1,C,G,G_C.png,training,2,7,8,high,feet,color,C,F,G,Y,213,8_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,213,2026-03-19_22h11.34.243,explain2,2025.1.1,Win32,59.52380952,66f934cc14ae5ebdcd94b1d8,69bc308a35b0913edb0419e2,69bcac995db31769173c7ec2,,,,,,,,,,,,,,,,,,,,,,,495.5832,512.1055,1,[13.529400000035707],[13.529400000035707],"Almost not fertile at all, try differnt time ",512.1058,513.1032,0,7,7,7,1,F,Y,Y_F.png,training,2,8,1,low,feet,color,C,F,G,Y,213,1_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,213,2026-03-19_22h11.34.243,explain2,2025.1.1,Win32,59.52380952,66f934cc14ae5ebdcd94b1d8,69bc308a35b0913edb0419e2,69bcac995db31769173c7ec2,,,,,,,,,,,,,,,,,,,,,,,513.1063,523.8054,1,[7.705400000035866],[7.705400000035866],Decent fertility ,523.8057,524.8025,0,8,8,8,1,C,G,G_C.png,training,3,9,7,high,feet,color,C,F,G,Y,213,7_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,213,2026-03-19_22h11.34.243,explain2,2025.1.1,Win32,59.52380952,66f934cc14ae5ebdcd94b1d8,69bc308a35b0913edb0419e2,69bcac995db31769173c7ec2,,,,,,,,,,,,,,,,,,,,,,,524.8049,536.9182,1,[9.11959999996418],[9.11959999996418],"Good breeding time, could be better.",536.9184,537.9152,0,9,9,9,1,F,G,G_F.png,training,3,10,6,low,feet,color,C,F,G,Y,213,6_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
