consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,105,2026-03-19_21h57.50.719,explain2,2025.1.1,MacIntel,52.63157895,676a312abc8277f787512df6,69bc308a35b0913edb0419e2,69bca93f791d791daace94b0,,,,,,,,,,,,,,,,,,,,,,,129.562,153.594,1,[21.044999999999987],[21.044999999999987],"This reptile likely received a fertility score of 6 because it shows some positive traits but also a few drawbacks. It appears healthy and alert, which supports its ability to survive and reproduce. However, its bright red color could make it more visible to predators, which slightly lowers its chances compared to better-camouflaged reptiles. Because it has both advantages and disadvantages, a slightly above-average score like 6 makes sense.",153.594,154.589,0,4,4,4,1,C,Y,Y_C.png,training,2,5,6,high,feet,color,C,F,Y,G,105,6_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,105,2026-03-19_21h57.50.719,explain2,2025.1.1,MacIntel,52.63157895,676a312abc8277f787512df6,69bc308a35b0913edb0419e2,69bca93f791d791daace94b0,,,,,,,,,,,,,,,,,,,,,,,154.598,166.704,1,[11.07099999999997],[11.07099999999997],"This red reptile likely got a fertility score of 4 because its bright color can work against it. While it looks healthy, the red coloring makes it easy for predators to spot, which lowers its chances of surviving long enough to reproduce. It doesn’t show any strong advantages to make up for that risk, so it ends up slightly below average.",166.705,167.698,0,5,5,5,1,F,Y,Y_F.png,training,2,6,4,low,feet,color,C,F,Y,G,105,4_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,105,2026-03-19_21h57.50.719,explain2,2025.1.1,MacIntel,52.63157895,676a312abc8277f787512df6,69bc308a35b0913edb0419e2,69bca93f791d791daace94b0,,,,,,,,,,,,,,,,,,,,,,,167.702,180.031,1,[10.669999999999959],[10.669999999999959],"This green reptile likely got a fertility score of 7 because it has more advantages than disadvantages. It looks healthy and well-formed, and its green color helps it blend into its environment, which improves its chances of survival. Being less visible to predators means it’s more likely to live long enough to reproduce. It doesn’t have any extreme traits, but overall it has solid conditions for reproduction, so it makes sense it’s rated above average.",180.031,181.032,0,6,6,6,1,C,G,G_C.png,training,2,7,7,high,feet,color,C,F,Y,G,105,7_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,105,2026-03-19_21h57.50.719,explain2,2025.1.1,MacIntel,52.63157895,676a312abc8277f787512df6,69bc308a35b0913edb0419e2,69bca93f791d791daace94b0,,,,,,,,,,,,,,,,,,,,,,,181.038,191.86,1,[10.197000000000003],[10.197000000000003],"This green reptile likely got a fertility score of 2 because, even though it blends in well, it doesn’t show any strong traits that would help it reproduce successfully. It looks small and not very dominant, which could make it harder to compete for mates. So while it might survive, its chances of actually reproducing are low, which explains the low score.",191.861,192.86,0,7,7,7,1,F,G,G_F.png,training,2,8,2,low,feet,color,C,F,Y,G,105,2_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,105,2026-03-19_21h57.50.719,explain2,2025.1.1,MacIntel,52.63157895,676a312abc8277f787512df6,69bc308a35b0913edb0419e2,69bca93f791d791daace94b0,,,,,,,,,,,,,,,,,,,,,,,192.863,203.798,1,[10.040999999999997],[10.040999999999997],"This red reptile likely got a fertility score of 1 because it has more disadvantages than advantages. Its bright red color makes it very easy for predators to see, which lowers its chances of surviving. It also doesn’t show any strong traits that would help it compete for mates. Because its chances of survival and reproduction are very low, it makes sense it was given the lowest score.",203.798,204.798,0,8,8,8,1,F,Y,Y_F.png,training,3,9,1,low,feet,color,C,F,Y,G,105,1_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,105,2026-03-19_21h57.50.719,explain2,2025.1.1,MacIntel,52.63157895,676a312abc8277f787512df6,69bc308a35b0913edb0419e2,69bca93f791d791daace94b0,,,,,,,,,,,,,,,,,,,,,,,204.802,214.594,1,[8.95999999999998],[8.95999999999998],"This red reptile likely got a fertility score of 7 because it shows several traits that could help it reproduce successfully. It looks healthy and strong, and its bright red color could help attract mates, which is important for reproduction. While the color might make it more noticeable to predators, the potential advantage in attracting a mate could outweigh that risk. Overall, it has more positives than negatives, so a score above average makes sense.",214.594,215.593,0,9,9,9,1,C,Y,Y_C.png,training,3,10,7,high,feet,color,C,F,Y,G,105,7_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,105,2026-03-19_21h57.50.719,explain2,2025.1.1,MacIntel,52.63157895,676a312abc8277f787512df6,69bc308a35b0913edb0419e2,69bca93f791d791daace94b0,,,,,,,,,,,,,,,,,,,,,,,215.594,226.481,1,[10.252999999999986],[10.252999999999986],"This green reptile likely got a fertility score of 5 because it’s pretty average overall. It looks healthy, and its green color helps it blend into its environment, which is good for survival. But it doesn’t have any standout traits that would give it a big advantage in attracting mates or reproducing more successfully. So it ends up right in the middle with a moderate fertility score.",226.482,227.481,0,10,10,10,1,C,G,G_C.png,training,3,11,5,high,feet,color,C,F,Y,G,105,5_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,105,2026-03-19_21h57.50.719,explain2,2025.1.1,MacIntel,52.63157895,676a312abc8277f787512df6,69bc308a35b0913edb0419e2,69bca93f791d791daace94b0,,,,,,,,,,,,,,,,,,,,,,,227.485,243.734,1,[15.347000000000037],[15.347000000000037],"This green reptile likely got a fertility score of 2 because it doesn’t show many strong traits that would help it reproduce. Even though its green color helps it blend in, it still looks small and not very dominant, which could make it harder to compete for mates. Since it doesn’t have clear advantages and may struggle to reproduce, it makes sense that it was given a low score.",243.735,244.734,0,11,11,11,1,F,G,G_F.png,training,3,12,2,low,feet,color,C,F,Y,G,105,2_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,105,2026-03-19_21h57.50.719,explain2,2025.1.1,MacIntel,52.63157895,676a312abc8277f787512df6,69bc308a35b0913edb0419e2,69bca93f791d791daace94b0,,,,,,,,,,,,,,,,,,,,,,,244.736,254.28,1,[9.047000000000025],[9.047000000000025],"This red reptile likely got a fertility score of 6 because it has a mix of advantages and disadvantages. It looks healthy and capable of reproducing, and its bright red color could help attract mates. However, that same color also makes it more visible to predators, which adds some risk. Because of this balance, it makes sense that it was given a slightly above-average score instead of a very high one.",254.281,255.28,0,12,12,12,1,F,Y,Y_F.png,training,4,13,6,low,feet,color,C,F,Y,G,105,6_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,105,2026-03-19_21h57.50.719,explain2,2025.1.1,MacIntel,52.63157895,676a312abc8277f787512df6,69bc308a35b0913edb0419e2,69bca93f791d791daace94b0,,,,,,,,,,,,,,,,,,,,,,,255.285,264.118,1,[8.27600000000001],[8.27600000000001],"This red reptile likely got a fertility score of 7 because it has strong traits that could help it reproduce successfully. It looks healthy and well-developed, and its bright red color could make it more attractive to potential mates. Even though the color might make it more noticeable to predators, the advantage in attracting a mate could still give it a higher chance of reproducing, which explains the above-average score.",264.119,265.109,0,13,13,13,1,C,Y,Y_C.png,training,4,14,7,high,feet,color,C,F,Y,G,105,7_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,105,2026-03-19_21h57.50.719,explain2,2025.1.1,MacIntel,52.63157895,676a312abc8277f787512df6,69bc308a35b0913edb0419e2,69bca93f791d791daace94b0,,,,,,,,,,,,,,,,,,,,,,,265.111,273.634,1,[7.968000000000018],[7.968000000000018],"This green reptile likely got a fertility score of 8 because it has strong advantages for survival and reproduction. It looks healthy and well-developed, and its green color helps it blend into its environment, making it less likely to be seen by predators. This increases its chances of surviving long enough to reproduce. Since it has clear benefits and no obvious disadvantages, it makes sense it was given a high score.",273.635,274.634,0,14,14,14,1,C,G,G_C.png,training,4,15,8,high,feet,color,C,F,Y,G,105,8_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,105,2026-03-19_21h57.50.719,explain2,2025.1.1,MacIntel,52.63157895,676a312abc8277f787512df6,69bc308a35b0913edb0419e2,69bca93f791d791daace94b0,,,,,,,,,,,,,,,,,,,,,,,274.635,284.634,1,[9.466000000000008],[9.466000000000008],"This green reptile likely got a fertility score of 3 because it has a few basic advantages, like blending into its environment, but overall it doesn’t show strong traits for reproduction. It looks smaller and not very dominant, which could make it harder to compete for mates. So even though it might survive, its chances of successfully reproducing are still fairly low, which explains the below-average score.",284.635,285.634,0,15,15,15,1,F,G,G_F.png,training,4,16,3,low,feet,color,C,F,Y,G,105,3_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,105,2026-03-19_21h57.50.719,explain2,2025.1.1,MacIntel,52.63157895,676a312abc8277f787512df6,69bc308a35b0913edb0419e2,69bca93f791d791daace94b0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.641,289.869,1,[1.233000000000004],[1.233000000000004],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,105,2026-03-19_21h57.50.719,explain2,2025.1.1,MacIntel,52.63157895,676a312abc8277f787512df6,69bc308a35b0913edb0419e2,69bca93f791d791daace94b0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,G,G_F.png,training,1,1,5,low,feet,color,C,F,Y,G,105,5_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,high,high,low",,,,,,289.884,302.801,"[6,4,4,4]",1,[3.3829999999999814],[3.3829999999999814],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,105,2026-03-19_21h57.50.719,explain2,2025.1.1,MacIntel,52.63157895,676a312abc8277f787512df6,69bc308a35b0913edb0419e2,69bca93f791d791daace94b0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.803,314.785,,,No,11.157,,,1,[0.8340000000000032],[0.8340000000000032],0,0,0,0,1,color,"Reptiles varied in whether they were GREEN or RED. Did being GREEN or RED make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did color matter to the fertility of reptiles?,"Green, Red",RedvGreen.png,,,,,,,,,,,,,,,,,,,,,
,105,2026-03-19_21h57.50.719,explain2,2025.1.1,MacIntel,52.63157895,676a312abc8277f787512df6,69bc308a35b0913edb0419e2,69bca93f791d791daace94b0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.793,316.884,,,No,0.986,,,1,[1.1169999999999618],[1.1169999999999618],0,1,1,1,1,feet,"Reptiles varied in whether they had ROUND feet or POINTY, CURLY feet. Did having CURLY/POINTY or ROUND feet make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did foot shape matter to the fertility of reptiles?,"Curly/Pointy, Round",RoundvCurly.png,,,,,,,,,,,,,,,,,,,,,
,105,2026-03-19_21h57.50.719,explain2,2025.1.1,MacIntel,52.63157895,676a312abc8277f787512df6,69bc308a35b0913edb0419e2,69bca93f791d791daace94b0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.884,326.086,0,[],[],0,[],[],1,[7.21999999999997],[7.21999999999997],0,[],[],,,,,,,
,105,2026-03-19_21h57.50.719,explain2,2025.1.1,MacIntel,52.63157895,676a312abc8277f787512df6,69bc308a35b0913edb0419e2,69bca93f791d791daace94b0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.086,333.721,,1,[6.6340000000000146],[6.6340000000000146],
,105,2026-03-19_21h57.50.719,explain2,2025.1.1,MacIntel,52.63157895,676a312abc8277f787512df6,69bc308a35b0913edb0419e2,69bca93f791d791daace94b0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,complete
