consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,108,2026-03-19_18h58.09.017,explain2,2025.1.1,MacIntel,62.5,67094b39bddd9489c48cdc8f,69bc308a35b0913edb0419e2,69bca9485c7aefb193006da5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,108,2026-03-19_18h58.09.017,explain2,2025.1.1,MacIntel,62.5,67094b39bddd9489c48cdc8f,69bc308a35b0913edb0419e2,69bca9485c7aefb193006da5,6.69,6.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,108,2026-03-19_18h58.09.017,explain2,2025.1.1,MacIntel,62.5,67094b39bddd9489c48cdc8f,69bc308a35b0913edb0419e2,69bca9485c7aefb193006da5,,,6.69,18.394,1,[8.716999999999999],[8.716999999999999],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,108,2026-03-19_18h58.09.017,explain2,2025.1.1,MacIntel,62.5,67094b39bddd9489c48cdc8f,69bc308a35b0913edb0419e2,69bca9485c7aefb193006da5,,,,,,,,18.395,28.648,1,[7.254000000000005],[7.254000000000005],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,108,2026-03-19_18h58.09.017,explain2,2025.1.1,MacIntel,62.5,67094b39bddd9489c48cdc8f,69bc308a35b0913edb0419e2,69bca9485c7aefb193006da5,,,,,,,,,,,,,28.648,40.715,1,[9.067000000000007],[9.067000000000007],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,108,2026-03-19_18h58.09.017,explain2,2025.1.1,MacIntel,62.5,67094b39bddd9489c48cdc8f,69bc308a35b0913edb0419e2,69bca9485c7aefb193006da5,,,,,,,,,,,,,,,,,,40.715,51.415,1,[7.699999999999989],[7.699999999999989],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,108,2026-03-19_18h58.09.017,explain2,2025.1.1,MacIntel,62.5,67094b39bddd9489c48cdc8f,69bc308a35b0913edb0419e2,69bca9485c7aefb193006da5,,,,,,,,,,,,,,,,,,,,,,,51.422,68.782,1,[14.36699999999999],[14.36699999999999],It is green.,68.782,69.782,0,0,0,0,1,F,G,G_F.png,training,1,1,4,low,color,feet,Y,G,C,F,108,4_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/G_C.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,108,2026-03-19_18h58.09.017,explain2,2025.1.1,MacIntel,62.5,67094b39bddd9489c48cdc8f,69bc308a35b0913edb0419e2,69bca9485c7aefb193006da5,,,,,,,,,,,,,,,,,,,,,,,69.787,86.061,1,[13.28400000000002],[13.28400000000002],It is a spotted red.,86.061,87.06,0,1,1,1,1,C,Y,Y_C.png,training,1,2,10,high,color,feet,Y,G,C,F,108,10_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/G_C.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,108,2026-03-19_18h58.09.017,explain2,2025.1.1,MacIntel,62.5,67094b39bddd9489c48cdc8f,69bc308a35b0913edb0419e2,69bca9485c7aefb193006da5,,,,,,,,,,,,,,,,,,,,,,,87.067,103.211,1,[13.149999999999977],[13.149999999999977],It is a spotted red.,103.212,104.21,0,2,2,2,1,F,Y,Y_F.png,training,1,3,10,high,color,feet,Y,G,C,F,108,10_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/G_C.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,108,2026-03-19_18h58.09.017,explain2,2025.1.1,MacIntel,62.5,67094b39bddd9489c48cdc8f,69bc308a35b0913edb0419e2,69bca9485c7aefb193006da5,,,,,,,,,,,,,,,,,,,,,,,104.215,118.08,1,[10.875],[10.875],It is just a spotted green.,118.081,119.081,0,3,3,3,1,C,G,G_C.png,training,1,4,3,low,color,feet,Y,G,C,F,108,3_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/G_C.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
