consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,001,2026-03-19_20h41.43.408,explain2,2025.1.1,Win32,60.97560976,69bc5a23bc93546458199d07,69bc308a35b0913edb0419e2,69bca59e68883c03453b3fd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2026-03-19_20h41.43.408,explain2,2025.1.1,Win32,60.97560976,69bc5a23bc93546458199d07,69bc308a35b0913edb0419e2,69bca59e68883c03453b3fd9,35.7645,35.7646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2026-03-19_20h41.43.408,explain2,2025.1.1,Win32,60.97560976,69bc5a23bc93546458199d07,69bc308a35b0913edb0419e2,69bca59e68883c03453b3fd9,,,35.765,47.1763,1,[8.418500000000009],[8.418500000000009],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2026-03-19_20h41.43.408,explain2,2025.1.1,Win32,60.97560976,69bc5a23bc93546458199d07,69bc308a35b0913edb0419e2,69bca59e68883c03453b3fd9,,,,,,,,47.1766,61.4159,1,[11.239699999809261],[11.239699999809261],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2026-03-19_20h41.43.408,explain2,2025.1.1,Win32,60.97560976,69bc5a23bc93546458199d07,69bc308a35b0913edb0419e2,69bca59e68883c03453b3fd9,,,,,,,,,,,,,61.4162,73.7959,1,[9.395499999999998],[9.395499999999998],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2026-03-19_20h41.43.408,explain2,2025.1.1,Win32,60.97560976,69bc5a23bc93546458199d07,69bc308a35b0913edb0419e2,69bca59e68883c03453b3fd9,,,,,,,,,,,,,,,,,,73.7964,88.5044,1,[11.708900000095355],[11.708900000095355],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2026-03-19_20h41.43.408,explain2,2025.1.1,Win32,60.97560976,69bc5a23bc93546458199d07,69bc308a35b0913edb0419e2,69bca59e68883c03453b3fd9,,,,,,,,,,,,,,,,,,,,,,,88.5118,109.1522,1,[17.652299999952334],[17.652299999952334],The reptile has a bright green color.,109.1527,110.1502,0,0,0,0,1,F,G,G_F.png,training,1,1,2,low,feet,color,C,F,Y,G,1,2_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2026-03-19_20h41.43.408,explain2,2025.1.1,Win32,60.97560976,69bc5a23bc93546458199d07,69bc308a35b0913edb0419e2,69bca59e68883c03453b3fd9,,,,,,,,,,,,,,,,,,,,,,,110.1536,124.1539,1,[11.001100000143026],[11.001100000143026],The reptile has a spotted back.,124.1541,125.1528,0,1,1,1,1,C,G,G_C.png,training,1,2,5,high,feet,color,C,F,Y,G,1,5_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2026-03-19_20h41.43.408,explain2,2025.1.1,Win32,60.97560976,69bc5a23bc93546458199d07,69bc308a35b0913edb0419e2,69bca59e68883c03453b3fd9,,,,,,,,,,,,,,,,,,,,,,,125.1597,137.4786,1,[9.32470000004767],[9.32470000004767],The reptile is spotted with a red color.,137.4786,138.4741,0,2,2,2,1,C,Y,Y_C.png,training,1,3,7,high,feet,color,C,F,Y,G,1,7_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2026-03-19_20h41.43.408,explain2,2025.1.1,Win32,60.97560976,69bc5a23bc93546458199d07,69bc308a35b0913edb0419e2,69bca59e68883c03453b3fd9,,,,,,,,,,,,,,,,,,,,,,,138.4767,152.8233,1,[11.351500000000016],[11.351500000000016],The reptile is spotted but with a darker red color.,152.8234,153.8223,0,3,3,3,1,F,Y,Y_F.png,training,1,4,4,low,feet,color,C,F,Y,G,1,4_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
