consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,071,2026-03-20_16h19.37.907,explain2,2025.1.1,iPhone,43.47826087,69977c3294c33ffb8f422249,69bd41b9228fa8ec2e37e683,69bdaba0253cf43d467cea35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,071,2026-03-20_16h19.37.907,explain2,2025.1.1,iPhone,43.47826087,69977c3294c33ffb8f422249,69bd41b9228fa8ec2e37e683,69bdaba0253cf43d467cea35,29.611,29.611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,071,2026-03-20_16h19.37.907,explain2,2025.1.1,iPhone,43.47826087,69977c3294c33ffb8f422249,69bd41b9228fa8ec2e37e683,69bdaba0253cf43d467cea35,,,29.612,42.718,1,[10.108999999999995],[10.108999999999995],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,071,2026-03-20_16h19.37.907,explain2,2025.1.1,iPhone,43.47826087,69977c3294c33ffb8f422249,69bd41b9228fa8ec2e37e683,69bdaba0253cf43d467cea35,,,,,,,,42.718,66.656,1,[20.945000000000007],[20.945000000000007],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,071,2026-03-20_16h19.37.907,explain2,2025.1.1,iPhone,43.47826087,69977c3294c33ffb8f422249,69bd41b9228fa8ec2e37e683,69bdaba0253cf43d467cea35,,,,,,,,,,,,,66.656,84.311,1,[14.661000000000016],[14.661000000000016],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,071,2026-03-20_16h19.37.907,explain2,2025.1.1,iPhone,43.47826087,69977c3294c33ffb8f422249,69bd41b9228fa8ec2e37e683,69bdaba0253cf43d467cea35,,,,,,,,,,,,,,,,,,84.311,109.347,1,[22.043000000000006],[22.043000000000006],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,071,2026-03-20_16h19.37.907,explain2,2025.1.1,iPhone,43.47826087,69977c3294c33ffb8f422249,69bd41b9228fa8ec2e37e683,69bdaba0253cf43d467cea35,,,,,,,,,,,,,,,,,,,,,,,109.354,165.161,1,[52.815],[52.815],This reptile may have a high score due to its bright attractive color,165.162,166.155,0,0,0,0,1,F,Y,Y_F.png,training,1,1,8,high,feet,color,F,C,Y,G,71,8_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,071,2026-03-20_16h19.37.907,explain2,2025.1.1,iPhone,43.47826087,69977c3294c33ffb8f422249,69bd41b9228fa8ec2e37e683,69bdaba0253cf43d467cea35,,,,,,,,,,,,,,,,,,,,,,,166.161,205.521,1,[36.36500000000001],[36.36500000000001],This reptile may have thus score because of its bright color and dot patterns ,205.521,206.513,0,1,1,1,1,C,Y,Y_C.png,training,1,2,8,low,feet,color,F,C,Y,G,71,8_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,071,2026-03-20_16h19.37.907,explain2,2025.1.1,iPhone,43.47826087,69977c3294c33ffb8f422249,69bd41b9228fa8ec2e37e683,69bdaba0253cf43d467cea35,,,,,,,,,,,,,,,,,,,,,,,206.519,261.236,1,[51.721000000000004],[51.721000000000004],"This reptile may have a lower score due to its green color and pattern, making it more difficult to stand out to potential mates. ",261.237,262.234,0,2,2,2,1,C,G,G_C.png,training,1,3,5,low,feet,color,F,C,Y,G,71,5_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,071,2026-03-20_16h19.37.907,explain2,2025.1.1,iPhone,43.47826087,69977c3294c33ffb8f422249,69bd41b9228fa8ec2e37e683,69bdaba0253cf43d467cea35,,,,,,,,,,,,,,,,,,,,,,,262.24,434.948,1,[169.72900000000004],[169.72900000000004],"Well the green theory may not be correct after all since this green one has the highest score yet. A way to be camouflaged is a known asset in animals for protection of mother and young, but not exactly sure why the similar looking one got a lower score. Maybe due to the availability of males. ",434.949,435.94,0,3,3,3,1,F,G,G_F.png,training,1,4,9,high,feet,color,F,C,Y,G,71,9_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
