consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,046,2026-03-19_19h47.44.899,explain2,2025.1.1,iPhone,45.45454545,65e6313dae427c393fc2fbd8,69bc308a35b0913edb0419e2,69bca6d874fe76a97f4927b7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,046,2026-03-19_19h47.44.899,explain2,2025.1.1,iPhone,45.45454545,65e6313dae427c393fc2fbd8,69bc308a35b0913edb0419e2,69bca6d874fe76a97f4927b7,31.708,31.709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,046,2026-03-19_19h47.44.899,explain2,2025.1.1,iPhone,45.45454545,65e6313dae427c393fc2fbd8,69bc308a35b0913edb0419e2,69bca6d874fe76a97f4927b7,,,31.711,45.042,1,[10.335],[10.335],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,046,2026-03-19_19h47.44.899,explain2,2025.1.1,iPhone,45.45454545,65e6313dae427c393fc2fbd8,69bc308a35b0913edb0419e2,69bca6d874fe76a97f4927b7,,,,,,,,45.043,58.871,1,[10.832000000000008],[10.832000000000008],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,046,2026-03-19_19h47.44.899,explain2,2025.1.1,iPhone,45.45454545,65e6313dae427c393fc2fbd8,69bc308a35b0913edb0419e2,69bca6d874fe76a97f4927b7,,,,,,,,,,,,,58.872,72.887,1,[11.018],[11.018],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,046,2026-03-19_19h47.44.899,explain2,2025.1.1,iPhone,45.45454545,65e6313dae427c393fc2fbd8,69bc308a35b0913edb0419e2,69bca6d874fe76a97f4927b7,,,,,,,,,,,,,,,,,,72.888,86.065,1,[10.182999999999993],[10.182999999999993],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,046,2026-03-19_19h47.44.899,explain2,2025.1.1,iPhone,45.45454545,65e6313dae427c393fc2fbd8,69bc308a35b0913edb0419e2,69bca6d874fe76a97f4927b7,,,,,,,,,,,,,,,,,,,,,,,86.081,118.842,1,[29.760000000000005],[29.760000000000005],They had 7 offspring. ,118.842,119.834,0,0,0,0,1,F,G,G_F.png,training,1,1,7,high,color,feet,G,Y,C,F,46,7_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,046,2026-03-19_19h47.44.899,explain2,2025.1.1,iPhone,45.45454545,65e6313dae427c393fc2fbd8,69bc308a35b0913edb0419e2,69bca6d874fe76a97f4927b7,,,,,,,,,,,,,,,,,,,,,,,119.835,132.903,1,[10.115999999999985],[10.115999999999985],They had 8 offspring ,132.904,133.898,0,1,1,1,1,C,G,G_C.png,training,1,2,8,high,color,feet,G,Y,C,F,46,8_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,046,2026-03-19_19h47.44.899,explain2,2025.1.1,iPhone,45.45454545,65e6313dae427c393fc2fbd8,69bc308a35b0913edb0419e2,69bca6d874fe76a97f4927b7,,,,,,,,,,,,,,,,,,,,,,,133.904,143.569,1,[6.67500000000004],[6.67500000000004],They only had 1 offspring ,143.569,144.566,0,2,2,2,1,C,Y,Y_C.png,training,1,3,1,low,color,feet,G,Y,C,F,46,1_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,046,2026-03-19_19h47.44.899,explain2,2025.1.1,iPhone,45.45454545,65e6313dae427c393fc2fbd8,69bc308a35b0913edb0419e2,69bca6d874fe76a97f4927b7,,,,,,,,,,,,,,,,,,,,,,,144.571,165.052,1,[17.490999999999985],[17.490999999999985],They’re red and only had 1 offspring ,165.053,166.053,0,3,3,3,1,F,Y,Y_F.png,training,1,4,1,low,color,feet,G,Y,C,F,46,1_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
