consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,072,2026-03-19_21h51.22.634,explain2,2025.1.1,Win32,59.88023952,69adb3fb9a350ed59da4d02d,69bc308a35b0913edb0419e2,69bca7ba3abc7eb074b8408e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,072,2026-03-19_21h51.22.634,explain2,2025.1.1,Win32,59.88023952,69adb3fb9a350ed59da4d02d,69bc308a35b0913edb0419e2,69bca7ba3abc7eb074b8408e,37.0729,37.0733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,072,2026-03-19_21h51.22.634,explain2,2025.1.1,Win32,59.88023952,69adb3fb9a350ed59da4d02d,69bc308a35b0913edb0419e2,69bca7ba3abc7eb074b8408e,,,37.0749,51.4029,1,[11.333899999991033],[11.333899999991033],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,072,2026-03-19_21h51.22.634,explain2,2025.1.1,Win32,59.88023952,69adb3fb9a350ed59da4d02d,69bc308a35b0913edb0419e2,69bca7ba3abc7eb074b8408e,,,,,,,,51.4033,73.5536,1,[19.154900000005966],[19.155],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,072,2026-03-19_21h51.22.634,explain2,2025.1.1,Win32,59.88023952,69adb3fb9a350ed59da4d02d,69bc308a35b0913edb0419e2,69bca7ba3abc7eb074b8408e,,,,,,,,,,,,,73.5538,91.8119,1,[15.266900000005961],[15.266900000005961],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,072,2026-03-19_21h51.22.634,explain2,2025.1.1,Win32,59.88023952,69adb3fb9a350ed59da4d02d,69bc308a35b0913edb0419e2,69bca7ba3abc7eb074b8408e,,,,,,,,,,,,,,,,,,91.8122,110.7667,1,[15.957900000005964],[15.957900000005964],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,072,2026-03-19_21h51.22.634,explain2,2025.1.1,Win32,59.88023952,69adb3fb9a350ed59da4d02d,69bc308a35b0913edb0419e2,69bca7ba3abc7eb074b8408e,,,,,,,,,,,,,,,,,,,,,,,110.7797,333.476,1,[219.70329999999706],[219.70329999999706],"It looks like it casually lays it's eggs without taking the time to search for the best and safest possible spot. Having the long toes likely makes it easier to dig a place in mud to lay eggs if no water can be found, so the eggs have a 50/50 chance of survival.",333.4767,334.4654,0,0,0,0,1,C,G,G_C.png,training,1,1,5,low,color,feet,Y,G,C,F,72,5_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,072,2026-03-19_21h51.22.634,explain2,2025.1.1,Win32,59.88023952,69adb3fb9a350ed59da4d02d,69bc308a35b0913edb0419e2,69bca7ba3abc7eb074b8408e,,,,,,,,,,,,,,,,,,,,,,,334.4692,460.7264,1,[123.26200000000006],[123.26200000000006],"It can better blend into its environment and find safe spots other reptiles may not be able to get to to lay their eggs. The shorter, rounder toes may give them an advantage.",460.7266,461.7213,0,1,1,1,1,F,Y,Y_F.png,training,1,2,7,high,color,feet,Y,G,C,F,72,7_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,072,2026-03-19_21h51.22.634,explain2,2025.1.1,Win32,59.88023952,69adb3fb9a350ed59da4d02d,69bc308a35b0913edb0419e2,69bca7ba3abc7eb074b8408e,,,,,,,,,,,,,,,,,,,,,,,461.7242,530.7771,1,[66.05460000000892],[66.05470000000298],"Compared to the red reptile with short, rounded toes, the longer and sharper toes could make it harder for it to survive therefore giving it a lower fertility score.",530.7772,531.7745,0,2,2,2,1,C,Y,Y_C.png,training,1,3,5,high,color,feet,Y,G,C,F,72,5_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,072,2026-03-19_21h51.22.634,explain2,2025.1.1,Win32,59.88023952,69adb3fb9a350ed59da4d02d,69bc308a35b0913edb0419e2,69bca7ba3abc7eb074b8408e,,,,,,,,,,,,,,,,,,,,,,,531.7772,640.073,1,[105.298699999988],[105.29879999999696],"It's traits neither benefit nor make it harder to survive, so it has a neutral chance at being low or high on the fertility scale.",640.0732,641.0713,0,3,3,3,1,F,G,G_F.png,training,1,4,5,low,color,feet,Y,G,C,F,72,5_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
