consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,049,2026-03-19_22h18.13.083,explain2,2025.1.1,iPhone,47.61904762,69b98be4728d591828a82409,69bc308a35b0913edb0419e2,69bcae3760e28f51c2296bb6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,049,2026-03-19_22h18.13.083,explain2,2025.1.1,iPhone,47.61904762,69b98be4728d591828a82409,69bc308a35b0913edb0419e2,69bcae3760e28f51c2296bb6,58.282,58.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,049,2026-03-19_22h18.13.083,explain2,2025.1.1,iPhone,47.61904762,69b98be4728d591828a82409,69bc308a35b0913edb0419e2,69bcae3760e28f51c2296bb6,,,58.284,97.807,1,[36.53199999999998],[36.53199999999998],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,049,2026-03-19_22h18.13.083,explain2,2025.1.1,iPhone,47.61904762,69b98be4728d591828a82409,69bc308a35b0913edb0419e2,69bcae3760e28f51c2296bb6,,,,,,,,97.807,126.575,1,[25.76800000000003],[25.76800000000003],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,049,2026-03-19_22h18.13.083,explain2,2025.1.1,iPhone,47.61904762,69b98be4728d591828a82409,69bc308a35b0913edb0419e2,69bcae3760e28f51c2296bb6,,,,,,,,,,,,,126.575,162.91,1,[33.33500000000001],[33.33500000000001],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,049,2026-03-19_22h18.13.083,explain2,2025.1.1,iPhone,47.61904762,69b98be4728d591828a82409,69bc308a35b0913edb0419e2,69bcae3760e28f51c2296bb6,,,,,,,,,,,,,,,,,,162.911,179.474,1,[13.562999999999988],[13.562999999999988],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,049,2026-03-19_22h18.13.083,explain2,2025.1.1,iPhone,47.61904762,69b98be4728d591828a82409,69bc308a35b0913edb0419e2,69bcae3760e28f51c2296bb6,,,,,,,,,,,,,,,,,,,,,,,179.492,261.549,1,[79.064],[79.064],This reptile likely has a fertility score of 7 due to its bright colors that while allowing itself to camouflage from predators will attract mates from the same species due to their extremely large eyes ,261.551,262.554,0,0,0,0,1,C,G,G_C.png,training,1,1,7,high,feet,color,C,F,Y,G,49,7_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,049,2026-03-19_22h18.13.083,explain2,2025.1.1,iPhone,47.61904762,69b98be4728d591828a82409,69bc308a35b0913edb0419e2,69bcae3760e28f51c2296bb6,,,,,,,,,,,,,,,,,,,,,,,262.561,459.56,1,[194.00500000000005],[194.00500000000005],This reptile has a lower fertility at 4 due to its bright red color displaying its poisonous skin which reduces the reptiles fertility as a byproduct ,459.562,460.563,0,1,1,1,1,F,Y,Y_F.png,training,1,2,4,low,feet,color,C,F,Y,G,49,4_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,049,2026-03-19_22h18.13.083,explain2,2025.1.1,iPhone,47.61904762,69b98be4728d591828a82409,69bc308a35b0913edb0419e2,69bcae3760e28f51c2296bb6,,,,,,,,,,,,,,,,,,,,,,,460.569,556.094,1,[92.53099999999995],[92.53099999999995],This reptiles fertility is lower then its previous score of 7 due to it being in the dry season where food is more scarce and the reptile is lacking in vital nutrients and fuel to procreate at its maximum potential ,556.095,557.094,0,2,2,2,1,F,G,G_F.png,training,1,3,2,low,feet,color,C,F,Y,G,49,2_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,049,2026-03-19_22h18.13.083,explain2,2025.1.1,iPhone,47.61904762,69b98be4728d591828a82409,69bc308a35b0913edb0419e2,69bcae3760e28f51c2296bb6,,,,,,,,,,,,,,,,,,,,,,,557.099,673.258,1,[113.16300000000012],[113.16300000000012],"This reptiles fertility score is higher than its previous score of 4 due to the time of year being prime conditions for mating and procreation. Despite the bright color displaying its poisonous skin to ward off predators, it also acts as a beacon to attract potential mates. Thanks to the time of year being a perfect blend of abundance of food sources and resources to lay eggs safely their fertility increases ",673.259,674.261,0,3,3,3,1,C,Y,Y_C.png,training,1,4,7,high,feet,color,C,F,Y,G,49,7_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,049,2026-03-19_22h18.13.083,explain2,2025.1.1,iPhone,47.61904762,69b98be4728d591828a82409,69bc308a35b0913edb0419e2,69bcae3760e28f51c2296bb6,,,,,,,,,,,,,,,,,,,,,,,674.263,735.502,1,[58.240999999999985],[58.240999999999985],This reptiles fertility score has adjusted due to environmental changes and food shortages as the prime season for mating is beginning to come to a close thus the fertility begins to decrease ,735.503,736.507,0,4,4,4,1,C,G,G_C.png,training,2,5,6,high,feet,color,C,F,Y,G,49,6_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,049,2026-03-19_22h18.13.083,explain2,2025.1.1,iPhone,47.61904762,69b98be4728d591828a82409,69bc308a35b0913edb0419e2,69bcae3760e28f51c2296bb6,,,,,,,,,,,,,,,,,,,,,,,736.512,815.287,1,[75.78000000000009],[75.78000000000009],This reptiles fertility has rocketed to a 9 due to it being the absolute peak of the prime season for mating and laying eggs. Along with that the mate she had for this birth cycle was especially healthy and fertile ,815.288,816.283,0,5,5,5,1,C,Y,Y_C.png,training,2,6,9,high,feet,color,C,F,Y,G,49,9_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,049,2026-03-19_22h18.13.083,explain2,2025.1.1,iPhone,47.61904762,69b98be4728d591828a82409,69bc308a35b0913edb0419e2,69bcae3760e28f51c2296bb6,,,,,,,,,,,,,,,,,,,,,,,816.291,995.724,1,[176.43999999999983],[176.43999999999983],This reptiles fertility is at a 4 as the time of year is not as conducive for breeding as their prime season. As the season ends and the most fertile and healthy reptiles have already mated the less desirable continue to try to find a mate but they have a reduced fertility combined with a reduction in environmental positive factors ,995.725,996.728,0,6,6,6,1,F,Y,Y_F.png,training,2,7,4,low,feet,color,C,F,Y,G,49,4_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,049,2026-03-19_22h18.13.083,explain2,2025.1.1,iPhone,47.61904762,69b98be4728d591828a82409,69bc308a35b0913edb0419e2,69bcae3760e28f51c2296bb6,,,,,,,,,,,,,,,,,,,,,,,996.736,1058.595,1,[58.865999999999985],[58.865999999999985],This reptiles fertility score is a 3 as the time of year is entering into the least conducive season for mating for these reptiles. As we get further into this season the fertility will continue to reduce ,1058.596,1059.59,0,7,7,7,1,F,G,G_F.png,training,2,8,3,low,feet,color,C,F,Y,G,49,3_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
