consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,206,2026-03-23_06h42.09.117,explain2,2025.1.1,Win32,60.24096386,69a98222dacbeadecc6c7d5c,69c07a488c8b1a8659ad5a3c,69c126cae8293c6d711b61c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206,2026-03-23_06h42.09.117,explain2,2025.1.1,Win32,60.24096386,69a98222dacbeadecc6c7d5c,69c07a488c8b1a8659ad5a3c,69c126cae8293c6d711b61c1,134.9916,134.9917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206,2026-03-23_06h42.09.117,explain2,2025.1.1,Win32,60.24096386,69a98222dacbeadecc6c7d5c,69c07a488c8b1a8659ad5a3c,69c126cae8293c6d711b61c1,,,134.992,162.3779,1,[24.402200000047685],[24.402299999952305],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206,2026-03-23_06h42.09.117,explain2,2025.1.1,Win32,60.24096386,69a98222dacbeadecc6c7d5c,69c07a488c8b1a8659ad5a3c,69c126cae8293c6d711b61c1,,,,,,,,162.3781,209.9646,1,[44.601],[44.601],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206,2026-03-23_06h42.09.117,explain2,2025.1.1,Win32,60.24096386,69a98222dacbeadecc6c7d5c,69c07a488c8b1a8659ad5a3c,69c126cae8293c6d711b61c1,,,,,,,,,,,,,209.9648,230.8301,1,[17.88050000000004],[17.88050000000004],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206,2026-03-23_06h42.09.117,explain2,2025.1.1,Win32,60.24096386,69a98222dacbeadecc6c7d5c,69c07a488c8b1a8659ad5a3c,69c126cae8293c6d711b61c1,,,,,,,,,,,,,,,,,,230.8303,248.9104,1,[15.09470000004768],[15.09470000004768],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206,2026-03-23_06h42.09.117,explain2,2025.1.1,Win32,60.24096386,69a98222dacbeadecc6c7d5c,69c07a488c8b1a8659ad5a3c,69c126cae8293c6d711b61c1,,,,,,,,,,,,,,,,,,,,,,,248.9138,329.0887,1,[77.1755],[77.1755],Perhaps this reptile had a low fertility score due to its orange color as this color would easily be seen by predators that would eat the reptile.,329.0889,330.0888,0,0,0,0,1,F,Y,Y_F.png,training,1,1,3,low,color,feet,G,Y,F,C,206,3_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206,2026-03-23_06h42.09.117,explain2,2025.1.1,Win32,60.24096386,69a98222dacbeadecc6c7d5c,69c07a488c8b1a8659ad5a3c,69c126cae8293c6d711b61c1,,,,,,,,,,,,,,,,,,,,,,,330.0907,528.9076,1,[195.8325000000001],[195.8325000000001],"This score is from a different season, one that allowed the fertility score to rise by one point. Even raising the score one point, this is still a low fertility score. Again, perhaps it's due to the bright orange color that can easily be seen by predators among the green foliage.",528.9078,529.9079,0,1,1,1,1,C,Y,Y_C.png,training,1,2,4,low,color,feet,G,Y,F,C,206,4_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206,2026-03-23_06h42.09.117,explain2,2025.1.1,Win32,60.24096386,69a98222dacbeadecc6c7d5c,69c07a488c8b1a8659ad5a3c,69c126cae8293c6d711b61c1,,,,,,,,,,,,,,,,,,,,,,,529.9106,562.3833,1,[29.489300000190838],[29.489300000190838],Perhaps it is due to the reptile's green color that more easily hides the reptile from predators.,562.3833,563.3833,0,2,2,2,1,C,G,G_C.png,training,1,3,5,high,color,feet,G,Y,F,C,206,5_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206,2026-03-23_06h42.09.117,explain2,2025.1.1,Win32,60.24096386,69a98222dacbeadecc6c7d5c,69c07a488c8b1a8659ad5a3c,69c126cae8293c6d711b61c1,,,,,,,,,,,,,,,,,,,,,,,563.3847,696.9721,1,[130.60259999990467],[130.60259999990467],"Perhaps it's due to the reptile's green coloring that easily hides it among the green leaves and the higher fertility score (from a different season) reflects a season that had more rain, more greenery along the forest floor that made its green coloring an even better cover.",696.9722,697.9694,0,3,3,3,1,F,G,G_F.png,training,1,4,10,high,color,feet,G,Y,F,C,206,10_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
