consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,167,2026-03-19_22h03.33.275,explain2,2025.1.1,Win32,240.3846154,699e642a3de4e086af0eefd9,69bc308a35b0913edb0419e2,69bcaab5bcb87edc0d4d1b18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,167,2026-03-19_22h03.33.275,explain2,2025.1.1,Win32,240.3846154,699e642a3de4e086af0eefd9,69bc308a35b0913edb0419e2,69bcaab5bcb87edc0d4d1b18,121.965,121.965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,167,2026-03-19_22h03.33.275,explain2,2025.1.1,Win32,240.3846154,699e642a3de4e086af0eefd9,69bc308a35b0913edb0419e2,69bcaab5bcb87edc0d4d1b18,,,121.965,145.731,1,[20.769999999999982],[20.769999999999982],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,167,2026-03-19_22h03.33.275,explain2,2025.1.1,Win32,240.3846154,699e642a3de4e086af0eefd9,69bc308a35b0913edb0419e2,69bcaab5bcb87edc0d4d1b18,,,,,,,,145.732,176.04,1,[27.308999999999997],[27.308999999999997],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,167,2026-03-19_22h03.33.275,explain2,2025.1.1,Win32,240.3846154,699e642a3de4e086af0eefd9,69bc308a35b0913edb0419e2,69bcaab5bcb87edc0d4d1b18,,,,,,,,,,,,,176.041,205.416,1,[26.379999999999995],[26.379999999999995],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,167,2026-03-19_22h03.33.275,explain2,2025.1.1,Win32,240.3846154,699e642a3de4e086af0eefd9,69bc308a35b0913edb0419e2,69bcaab5bcb87edc0d4d1b18,,,,,,,,,,,,,,,,,,205.416,228.599,1,[20.186000000000007],[20.186000000000007],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,167,2026-03-19_22h03.33.275,explain2,2025.1.1,Win32,240.3846154,699e642a3de4e086af0eefd9,69bc308a35b0913edb0419e2,69bcaab5bcb87edc0d4d1b18,,,,,,,,,,,,,,,,,,,,,,,228.604,340.331,1,[108.73000000000002],[108.73000000000002],This reptile received this fertility score due to it's lighter green spots and 3 toes per foot,340.331,341.33,0,0,0,0,1,F,G,G_F.png,training,1,1,8,high,feet,color,F,C,Y,G,167,8_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,167,2026-03-19_22h03.33.275,explain2,2025.1.1,Win32,240.3846154,699e642a3de4e086af0eefd9,69bc308a35b0913edb0419e2,69bcaab5bcb87edc0d4d1b18,,,,,,,,,,,,,,,,,,,,,,,341.332,384.979,1,[40.64799999999997],[40.64799999999997],Due to the shape of its toes,384.979,385.978,0,1,1,1,1,C,G,G_C.png,training,1,2,4,low,feet,color,F,C,Y,G,167,4_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,167,2026-03-19_22h03.33.275,explain2,2025.1.1,Win32,240.3846154,699e642a3de4e086af0eefd9,69bc308a35b0913edb0419e2,69bcaab5bcb87edc0d4d1b18,,,,,,,,,,,,,,,,,,,,,,,385.981,412.683,1,[23.704000000000008],[23.704000000000008],Because of its red coloration,412.684,413.684,0,2,2,2,1,F,Y,Y_F.png,training,1,3,9,high,feet,color,F,C,Y,G,167,9_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,167,2026-03-19_22h03.33.275,explain2,2025.1.1,Win32,240.3846154,699e642a3de4e086af0eefd9,69bc308a35b0913edb0419e2,69bcaab5bcb87edc0d4d1b18,,,,,,,,,,,,,,,,,,,,,,,413.685,435.108,1,[18.424999999999955],[18.424999999999955],Due to its sharp toe shape,435.108,436.107,0,3,3,3,1,C,Y,Y_C.png,training,1,4,6,low,feet,color,F,C,Y,G,167,6_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
