consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,011,2026-03-19_21h42.37.264,explain2,2025.1.1,Win32,142.8571429,6998845b8b98b147215b19e5,69bc308a35b0913edb0419e2,69bca5d6ca3aa61ef7d8bcc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,011,2026-03-19_21h42.37.264,explain2,2025.1.1,Win32,142.8571429,6998845b8b98b147215b19e5,69bc308a35b0913edb0419e2,69bca5d6ca3aa61ef7d8bcc1,55.2166,55.2167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,011,2026-03-19_21h42.37.264,explain2,2025.1.1,Win32,142.8571429,6998845b8b98b147215b19e5,69bc308a35b0913edb0419e2,69bca5d6ca3aa61ef7d8bcc1,,,55.2169,77.258,1,[19.045700000047674],[19.045700000047674],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,011,2026-03-19_21h42.37.264,explain2,2025.1.1,Win32,142.8571429,6998845b8b98b147215b19e5,69bc308a35b0913edb0419e2,69bca5d6ca3aa61ef7d8bcc1,,,,,,,,77.2582,101.8185,1,[21.56660000002384],[21.56660000002384],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,011,2026-03-19_21h42.37.264,explain2,2025.1.1,Win32,142.8571429,6998845b8b98b147215b19e5,69bc308a35b0913edb0419e2,69bca5d6ca3aa61ef7d8bcc1,,,,,,,,,,,,,101.8187,127.8642,1,[23.04810000002385],[23.04820000004767],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,011,2026-03-19_21h42.37.264,explain2,2025.1.1,Win32,142.8571429,6998845b8b98b147215b19e5,69bc308a35b0913edb0419e2,69bca5d6ca3aa61ef7d8bcc1,,,,,,,,,,,,,,,,,,127.8644,145.7404,1,[14.87899999999999],[14.87899999999999],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,011,2026-03-19_21h42.37.264,explain2,2025.1.1,Win32,142.8571429,6998845b8b98b147215b19e5,69bc308a35b0913edb0419e2,69bca5d6ca3aa61ef7d8bcc1,,,,,,,,,,,,,,,,,,,,,,,145.7444,206.8733,1,[58.13039999997616],[58.13039999997616],This reptile received an average 5 because they are friendly looking but not very colorful.,206.8735,207.8714,0,0,0,0,1,C,G,G_C.png,training,1,1,5,low,feet,color,F,C,G,Y,11,5_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,011,2026-03-19_21h42.37.264,explain2,2025.1.1,Win32,142.8571429,6998845b8b98b147215b19e5,69bc308a35b0913edb0419e2,69bca5d6ca3aa61ef7d8bcc1,,,,,,,,,,,,,,,,,,,,,,,207.8729,260.2552,1,[49.38580000007153],[49.38580000007153],This reptile has a deep red hue that must indicate better fertility.,260.2553,261.256,0,1,1,1,1,F,Y,Y_F.png,training,1,2,10,high,feet,color,F,C,G,Y,11,10_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,011,2026-03-19_21h42.37.264,explain2,2025.1.1,Win32,142.8571429,6998845b8b98b147215b19e5,69bc308a35b0913edb0419e2,69bca5d6ca3aa61ef7d8bcc1,,,,,,,,,,,,,,,,,,,,,,,261.2573,298.3113,1,[34.057500000000005],[34.057500000000005],This reptile looks healthy which must contribute to fertility.,298.3113,299.3123,0,2,2,2,1,F,G,G_F.png,training,1,3,8,high,feet,color,F,C,G,Y,11,8_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,011,2026-03-19_21h42.37.264,explain2,2025.1.1,Win32,142.8571429,6998845b8b98b147215b19e5,69bc308a35b0913edb0419e2,69bca5d6ca3aa61ef7d8bcc1,,,,,,,,,,,,,,,,,,,,,,,299.3135,347.6023,1,[45.29189999997618],[45.29210000002382],This reptile has the same feet as the other 5 previously. The shape of the feet may be related to fertility. ,347.6023,348.6019,0,3,3,3,1,C,Y,Y_C.png,training,1,4,5,low,feet,color,F,C,G,Y,11,5_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
