consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,126,2026-03-19_22h02.19.652,explain2,2025.1.1,Win32,59.88023952,699f277cf14210e6de23fe23,69bc308a35b0913edb0419e2,69bca9abec9f86a223166e66,,,,,,,,,,,,,,,,,,,,,,,1252.2304,1274.4701,1,[19.249900000035723],[19.249900000035723],just reached the maturity age,1274.4702,1275.4589,0,6,6,6,1,C,Y,Y_C.png,training,2,7,4,low,color,feet,G,Y,C,F,126,4_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,126,2026-03-19_22h02.19.652,explain2,2025.1.1,Win32,59.88023952,699f277cf14210e6de23fe23,69bc308a35b0913edb0419e2,69bca9abec9f86a223166e66,,,,,,,,,,,,,,,,,,,,,,,1275.4603,1305.9042,1,[27.464500000000044],[27.464500000000044],is able to get fertilized quicker than others,1305.9042,1306.9012,0,7,7,7,1,F,G,G_F.png,training,2,8,7,high,color,feet,G,Y,C,F,126,7_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,126,2026-03-19_22h02.19.652,explain2,2025.1.1,Win32,59.88023952,699f277cf14210e6de23fe23,69bc308a35b0913edb0419e2,69bca9abec9f86a223166e66,,,,,,,,,,,,,,,,,,,,,,,1306.9024,1342.4684,1,[32.576600000023745],[32.576600000023745],breeding season is upon us ,1342.4685,1343.4787,0,8,8,8,1,F,G,G_F.png,training,3,9,7,high,color,feet,G,Y,C,F,126,7_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,126,2026-03-19_22h02.19.652,explain2,2025.1.1,Win32,59.88023952,699f277cf14210e6de23fe23,69bc308a35b0913edb0419e2,69bca9abec9f86a223166e66,,,,,,,,,,,,,,,,,,,,,,,1343.4804,1365.9721,1,[19.50930000001199],[19.50930000001199],breeding season has just ended and maturity is low,1365.9721,1366.9534,0,9,9,9,1,F,Y,Y_F.png,training,3,10,3,low,color,feet,G,Y,C,F,126,3_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,126,2026-03-19_22h02.19.652,explain2,2025.1.1,Win32,59.88023952,699f277cf14210e6de23fe23,69bc308a35b0913edb0419e2,69bca9abec9f86a223166e66,,,,,,,,,,,,,,,,,,,,,,,1366.9547,1397.0337,1,[27.082199999988006],[27.082199999988006],not able to reproduce with out a lot of effort and breeding season is over,1397.0337,1398.0401,0,10,10,10,1,C,Y,Y_C.png,training,3,11,1,low,color,feet,G,Y,C,F,126,1_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,126,2026-03-19_22h02.19.652,explain2,2025.1.1,Win32,59.88023952,699f277cf14210e6de23fe23,69bc308a35b0913edb0419e2,69bca9abec9f86a223166e66,,,,,,,,,,,,,,,,,,,,,,,1398.0422,1416.4021,1,[15.386300000011943],[15.386300000011943],peak breeding season mature enough,1416.4022,1417.3869,0,11,11,11,1,C,G,G_C.png,training,3,12,10,high,color,feet,G,Y,C,F,126,10_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,126,2026-03-19_22h02.19.652,explain2,2025.1.1,Win32,59.88023952,699f277cf14210e6de23fe23,69bc308a35b0913edb0419e2,69bca9abec9f86a223166e66,,,,,,,,,,,,,,,,,,,,,,,1417.3883,1440.6841,1,[20.301199999988057],[20.301199999988057],breeding season is peak and maturity is just right,1440.6842,1441.6852,0,12,12,12,1,C,G,G_C.png,training,4,13,10,high,color,feet,G,Y,C,F,126,10_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,126,2026-03-19_22h02.19.652,explain2,2025.1.1,Win32,59.88023952,699f277cf14210e6de23fe23,69bc308a35b0913edb0419e2,69bca9abec9f86a223166e66,,,,,,,,,,,,,,,,,,,,,,,1441.6918,1460.159,1,[15.495999999999867],[15.495999999999867],mature enough and breeding season in effect,1460.1591,1461.1614,0,13,13,13,1,F,G,G_F.png,training,4,14,9,high,color,feet,G,Y,C,F,126,9_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,126,2026-03-19_22h02.19.652,explain2,2025.1.1,Win32,59.88023952,699f277cf14210e6de23fe23,69bc308a35b0913edb0419e2,69bca9abec9f86a223166e66,,,,,,,,,,,,,,,,,,,,,,,1461.1634,1489.1289,1,[24.97059999996418],[24.97059999996418],just reached maturity breeding season is gone,1489.1289,1490.1334,0,14,14,14,1,F,Y,Y_F.png,training,4,15,2,low,color,feet,G,Y,C,F,126,2_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,126,2026-03-19_22h02.19.652,explain2,2025.1.1,Win32,59.88023952,699f277cf14210e6de23fe23,69bc308a35b0913edb0419e2,69bca9abec9f86a223166e66,,,,,,,,,,,,,,,,,,,,,,,1490.1348,1568.5283,1,[75.41249999999991],[75.41249999999991],breeding season is almost over and too mature or not enough,1568.5284,1569.5312,0,15,15,15,1,C,Y,Y_C.png,training,4,16,4,low,color,feet,G,Y,C,F,126,4_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,126,2026-03-19_22h02.19.652,explain2,2025.1.1,Win32,59.88023952,699f277cf14210e6de23fe23,69bc308a35b0913edb0419e2,69bca9abec9f86a223166e66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1569.5422,1574.3988,1,[1.8681999999880645],[1.8681999999880645],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,126,2026-03-19_22h02.19.652,explain2,2025.1.1,Win32,59.88023952,699f277cf14210e6de23fe23,69bc308a35b0913edb0419e2,69bca9abec9f86a223166e66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Y,Y_C.png,training,1,1,6,low,color,feet,G,Y,C,F,126,6_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","high,low,low,high",,,,,,1574.4114,1603.8641,"[4,5,2,6]",1,[1.3873999999761963],[1.3875000000000455],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,126,2026-03-19_22h02.19.652,explain2,2025.1.1,Win32,59.88023952,699f277cf14210e6de23fe23,69bc308a35b0913edb0419e2,69bca9abec9f86a223166e66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1603.8659,1623.5028,,,No,18.1463,,,1,[1.5143000000118718],[1.514400000035721],0,0,0,0,1,color,"Reptiles varied in whether they were GREEN or RED. Did being GREEN or RED make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did color matter to the fertility of reptiles?,"Green, Red",RedvGreen.png,,,,,,,,,,,,,,,,,,,,,
,126,2026-03-19_22h02.19.652,explain2,2025.1.1,Win32,59.88023952,699f277cf14210e6de23fe23,69bc308a35b0913edb0419e2,69bca9abec9f86a223166e66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1623.5071,1630.8713,,,No,6.3968,,,1,[0.9921999999880882],[0.9921999999880882],0,1,1,1,1,feet,"Reptiles varied in whether they had ROUND feet or POINTY, CURLY feet. Did having CURLY/POINTY or ROUND feet make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did foot shape matter to the fertility of reptiles?,"Curly/Pointy, Round",RoundvCurly.png,,,,,,,,,,,,,,,,,,,,,
,126,2026-03-19_22h02.19.652,explain2,2025.1.1,Win32,59.88023952,699f277cf14210e6de23fe23,69bc308a35b0913edb0419e2,69bca9abec9f86a223166e66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630.8719,1636.7646,0,[],[],0,[],[],1,[3.9004000000359156],[3.9004000000359156],0,[],[],,,,,,,
,126,2026-03-19_22h02.19.652,explain2,2025.1.1,Win32,59.88023952,699f277cf14210e6de23fe23,69bc308a35b0913edb0419e2,69bca9abec9f86a223166e66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636.7648,1642.7799,,1,[5.02670000004764],[5.02670000004764],
,126,2026-03-19_22h02.19.652,explain2,2025.1.1,Win32,59.88023952,699f277cf14210e6de23fe23,69bc308a35b0913edb0419e2,69bca9abec9f86a223166e66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,complete
