consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,087,2026-03-19_21h54.59.271,explain2,2025.1.1,Linux armv81,60.24096386,69936eccf50fa8ffd94e8b4e,69bc308a35b0913edb0419e2,69bca88441286ae9ce97d7e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,087,2026-03-19_21h54.59.271,explain2,2025.1.1,Linux armv81,60.24096386,69936eccf50fa8ffd94e8b4e,69bc308a35b0913edb0419e2,69bca88441286ae9ce97d7e1,3.8767,3.8778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,087,2026-03-19_21h54.59.271,explain2,2025.1.1,Linux armv81,60.24096386,69936eccf50fa8ffd94e8b4e,69bc308a35b0913edb0419e2,69bca88441286ae9ce97d7e1,,,3.88,14.3523,1,[7.476100000000557],[7.476100000000557],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,087,2026-03-19_21h54.59.271,explain2,2025.1.1,Linux armv81,60.24096386,69936eccf50fa8ffd94e8b4e,69bc308a35b0913edb0419e2,69bca88441286ae9ce97d7e1,,,,,,,,14.3525,24.3416,1,[6.999400000000378],[6.999499999999998],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,087,2026-03-19_21h54.59.271,explain2,2025.1.1,Linux armv81,60.24096386,69936eccf50fa8ffd94e8b4e,69bc308a35b0913edb0419e2,69bca88441286ae9ce97d7e1,,,,,,,,,,,,,24.3418,34.3489,1,[7.01339999999945],[7.01339999999945],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,087,2026-03-19_21h54.59.271,explain2,2025.1.1,Linux armv81,60.24096386,69936eccf50fa8ffd94e8b4e,69bc308a35b0913edb0419e2,69bca88441286ae9ce97d7e1,,,,,,,,,,,,,,,,,,34.3492,44.6563,1,[7.318600000000558],[7.318600000000558],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,087,2026-03-19_21h54.59.271,explain2,2025.1.1,Linux armv81,60.24096386,69936eccf50fa8ffd94e8b4e,69bc308a35b0913edb0419e2,69bca88441286ae9ce97d7e1,,,,,,,,,,,,,,,,,,,,,,,44.6647,125.5898,1,[77.92970000000017],[77.92990000000037],FIt is brightly colored to attract mates. Also he is smiling lol,125.5902,126.5936,0,0,0,0,1,F,Y,Y_F.png,training,1,1,10,high,feet,color,F,C,Y,G,87,10_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,087,2026-03-19_21h54.59.271,explain2,2025.1.1,Linux armv81,60.24096386,69936eccf50fa8ffd94e8b4e,69bc308a35b0913edb0419e2,69bca88441286ae9ce97d7e1,,,,,,,,,,,,,,,,,,,,,,,126.6063,133.098,1,[3.5042999999998017],[3.5042999999998017],He's plain looking ,133.0981,134.0865,0,1,1,1,1,C,G,G_C.png,training,1,2,4,low,feet,color,F,C,Y,G,87,4_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,087,2026-03-19_21h54.59.271,explain2,2025.1.1,Linux armv81,60.24096386,69936eccf50fa8ffd94e8b4e,69bc308a35b0913edb0419e2,69bca88441286ae9ce97d7e1,,,,,,,,,,,,,,,,,,,,,,,134.0932,143.6272,1,[6.538599999999633],[6.538599999999633],Big eye,143.6274,144.6165,0,2,2,2,1,F,G,G_F.png,training,1,3,6,high,feet,color,F,C,Y,G,87,6_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,087,2026-03-19_21h54.59.271,explain2,2025.1.1,Linux armv81,60.24096386,69936eccf50fa8ffd94e8b4e,69bc308a35b0913edb0419e2,69bca88441286ae9ce97d7e1,,,,,,,,,,,,,,,,,,,,,,,144.6239,148.2232,1,[0.6137999999997987],[0.6137999999997987],Bright,148.2233,149.2214,0,3,3,3,1,C,Y,Y_C.png,training,1,4,6,low,feet,color,F,C,Y,G,87,6_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,087,2026-03-19_21h54.59.271,explain2,2025.1.1,Linux armv81,60.24096386,69936eccf50fa8ffd94e8b4e,69bc308a35b0913edb0419e2,69bca88441286ae9ce97d7e1,,,,,,,,,,,,,,,,,,,,,,,149.2287,156.4709,1,[4.26340000000036],[4.26340000000036],Big smile,156.4712,157.4663,0,4,4,4,1,F,G,G_F.png,training,2,5,8,high,feet,color,F,C,Y,G,87,8_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
