consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,211,2026-03-20_13h23.05.288,explain2,2025.1.1,Win32,58.82352941,6946085fc4297ee282b32d5a,69bd41b9228fa8ec2e37e683,69bdac6a3c3c8d279502b7b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,211,2026-03-20_13h23.05.288,explain2,2025.1.1,Win32,58.82352941,6946085fc4297ee282b32d5a,69bd41b9228fa8ec2e37e683,69bdac6a3c3c8d279502b7b4,20.7983,20.7984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,211,2026-03-20_13h23.05.288,explain2,2025.1.1,Win32,58.82352941,6946085fc4297ee282b32d5a,69bd41b9228fa8ec2e37e683,69bdac6a3c3c8d279502b7b4,,,20.7985,30.3997,1,[6.616899999618539],[6.616899999618539],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,211,2026-03-20_13h23.05.288,explain2,2025.1.1,Win32,58.82352941,6946085fc4297ee282b32d5a,69bd41b9228fa8ec2e37e683,69bdac6a3c3c8d279502b7b4,,,,,,,,30.3999,42.6495,1,[9.250099999427789],[9.250099999427789],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,211,2026-03-20_13h23.05.288,explain2,2025.1.1,Win32,58.82352941,6946085fc4297ee282b32d5a,69bd41b9228fa8ec2e37e683,69bdac6a3c3c8d279502b7b4,,,,,,,,,,,,,42.6497,55.1828,1,[9.533300000190735],[9.533300000190735],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,211,2026-03-20_13h23.05.288,explain2,2025.1.1,Win32,58.82352941,6946085fc4297ee282b32d5a,69bd41b9228fa8ec2e37e683,69bdac6a3c3c8d279502b7b4,,,,,,,,,,,,,,,,,,55.1831,69.5157,1,[11.333099999427802],[11.333099999427802],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,211,2026-03-20_13h23.05.288,explain2,2025.1.1,Win32,58.82352941,6946085fc4297ee282b32d5a,69bd41b9228fa8ec2e37e683,69bdac6a3c3c8d279502b7b4,,,,,,,,,,,,,,,,,,,,,,,69.5208,103.6497,1,[31.13269999980926],[31.13269999980926],The reptile is bright green.,103.6499,104.6496,0,0,0,0,1,F,G,G_F.png,training,1,1,6,high,feet,color,F,C,G,Y,211,6_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,211,2026-03-20_13h23.05.288,explain2,2025.1.1,Win32,58.82352941,6946085fc4297ee282b32d5a,69bd41b9228fa8ec2e37e683,69bdac6a3c3c8d279502b7b4,,,,,,,,,,,,,,,,,,,,,,,104.6508,130.2493,1,[22.599399999618527],[22.599399999618527],The reptile's toes are pointy.,130.2493,131.2495,0,1,1,1,1,C,G,G_C.png,training,1,2,3,low,feet,color,F,C,G,Y,211,3_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,211,2026-03-20_13h23.05.288,explain2,2025.1.1,Win32,58.82352941,6946085fc4297ee282b32d5a,69bd41b9228fa8ec2e37e683,69bdac6a3c3c8d279502b7b4,,,,,,,,,,,,,,,,,,,,,,,131.2506,151.4328,1,[17.18300000000002],[17.18300000000002],The reptile is pale red in color.,151.4328,152.4325,0,2,2,2,1,F,Y,Y_F.png,training,1,3,2,high,feet,color,F,C,G,Y,211,2_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,211,2026-03-20_13h23.05.288,explain2,2025.1.1,Win32,58.82352941,6946085fc4297ee282b32d5a,69bd41b9228fa8ec2e37e683,69bdac6a3c3c8d279502b7b4,,,,,,,,,,,,,,,,,,,,,,,152.4338,174.3832,1,[18.950100000381468],[18.950199999809286],The pale red reptile has pointy toes.,174.3833,175.3823,0,3,3,3,1,C,Y,Y_C.png,training,1,4,8,low,feet,color,F,C,G,Y,211,8_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
