consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,176,2026-03-19_19h05.57.955,explain2,2025.1.1,Linux x86_64,30.03003003,69862b7db9010fa5e6a50af2,69bc308a35b0913edb0419e2,69bcaafe088978ed1b166e24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176,2026-03-19_19h05.57.955,explain2,2025.1.1,Linux x86_64,30.03003003,69862b7db9010fa5e6a50af2,69bc308a35b0913edb0419e2,69bcaafe088978ed1b166e24,4.0878,4.0884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176,2026-03-19_19h05.57.955,explain2,2025.1.1,Linux x86_64,30.03003003,69862b7db9010fa5e6a50af2,69bc308a35b0913edb0419e2,69bcaafe088978ed1b166e24,,,4.09,19.013,1,[11.934100000000555],[11.934100000000555],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176,2026-03-19_19h05.57.955,explain2,2025.1.1,Linux x86_64,30.03003003,69862b7db9010fa5e6a50af2,69bc308a35b0913edb0419e2,69bcaafe088978ed1b166e24,,,,,,,,19.0138,30.713,1,[8.700099999999622],[8.700099999999622],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176,2026-03-19_19h05.57.955,explain2,2025.1.1,Linux x86_64,30.03003003,69862b7db9010fa5e6a50af2,69bc308a35b0913edb0419e2,69bcaafe088978ed1b166e24,,,,,,,,,,,,,30.7136,45.848,1,[12.166200000000202],[12.166200000000202],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176,2026-03-19_19h05.57.955,explain2,2025.1.1,Linux x86_64,30.03003003,69862b7db9010fa5e6a50af2,69bc308a35b0913edb0419e2,69bcaafe088978ed1b166e24,,,,,,,,,,,,,,,,,,45.8492,58.4474,1,[9.599000000000018],[9.599000000000018],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176,2026-03-19_19h05.57.955,explain2,2025.1.1,Linux x86_64,30.03003003,69862b7db9010fa5e6a50af2,69bc308a35b0913edb0419e2,69bcaafe088978ed1b166e24,,,,,,,,,,,,,,,,,,,,,,,58.4737,77.8561,1,[16.40129999999982],[16.40129999999982],It's belly is rounded,77.8573,78.849,0,0,0,0,1,C,Y,Y_C.png,training,1,1,7,high,color,feet,Y,G,C,F,176,7_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176,2026-03-19_19h05.57.955,explain2,2025.1.1,Linux x86_64,30.03003003,69862b7db9010fa5e6a50af2,69bc308a35b0913edb0419e2,69bcaafe088978ed1b166e24,,,,,,,,,,,,,,,,,,,,,,,78.8552,93.1534,1,[11.301099999999622],[11.301099999999622],It's about to be off-season for mating.,93.1537,94.1497,0,1,1,1,1,F,Y,Y_F.png,training,1,2,5,high,color,feet,Y,G,C,F,176,5_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176,2026-03-19_19h05.57.955,explain2,2025.1.1,Linux x86_64,30.03003003,69862b7db9010fa5e6a50af2,69bc308a35b0913edb0419e2,69bcaafe088978ed1b166e24,,,,,,,,,,,,,,,,,,,,,,,94.1563,120.5873,1,[23.435000000000002],[23.435000000000002],The reptile has changed color and is basically back to it's normal shade.,120.5875,121.5836,0,2,2,2,1,F,G,G_F.png,training,1,3,2,low,color,feet,Y,G,C,F,176,2_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176,2026-03-19_19h05.57.955,explain2,2025.1.1,Linux x86_64,30.03003003,69862b7db9010fa5e6a50af2,69bc308a35b0913edb0419e2,69bcaafe088978ed1b166e24,,,,,,,,,,,,,,,,,,,,,,,121.5861,156.6922,1,[32.137099999999606],[32.137099999999606],The reptile is the other gender.,156.6924,157.6861,0,3,3,3,1,C,G,G_C.png,training,1,4,5,low,color,feet,Y,G,C,F,176,5_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
