consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,196,2026-03-19_22h07.49.608,explain2,2025.1.1,iPhone,40,69af36ef7cc1cf213c60efcb,69bc308a35b0913edb0419e2,69bcabbd2c721232cd61c3e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,196,2026-03-19_22h07.49.608,explain2,2025.1.1,iPhone,40,69af36ef7cc1cf213c60efcb,69bc308a35b0913edb0419e2,69bcabbd2c721232cd61c3e5,141.649,141.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,196,2026-03-19_22h07.49.608,explain2,2025.1.1,iPhone,40,69af36ef7cc1cf213c60efcb,69bc308a35b0913edb0419e2,69bcabbd2c721232cd61c3e5,,,141.651,163.048,1,[18.40299999999999],[18.40299999999999],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,196,2026-03-19_22h07.49.608,explain2,2025.1.1,iPhone,40,69af36ef7cc1cf213c60efcb,69bc308a35b0913edb0419e2,69bcabbd2c721232cd61c3e5,,,,,,,,163.048,181.899,1,[15.852000000000004],[15.852000000000004],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,196,2026-03-19_22h07.49.608,explain2,2025.1.1,iPhone,40,69af36ef7cc1cf213c60efcb,69bc308a35b0913edb0419e2,69bcabbd2c721232cd61c3e5,,,,,,,,,,,,,181.899,193.633,1,[8.734000000000009],[8.734000000000009],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,196,2026-03-19_22h07.49.608,explain2,2025.1.1,iPhone,40,69af36ef7cc1cf213c60efcb,69bc308a35b0913edb0419e2,69bcabbd2c721232cd61c3e5,,,,,,,,,,,,,,,,,,193.634,210.085,1,[13.450999999999993],[13.450999999999993],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,196,2026-03-19_22h07.49.608,explain2,2025.1.1,iPhone,40,69af36ef7cc1cf213c60efcb,69bc308a35b0913edb0419e2,69bcabbd2c721232cd61c3e5,,,,,,,,,,,,,,,,,,,,,,,210.104,257.197,1,[44.089],[44.089],"Brightly colored so it may have attracted more mates. Looks healthy, big bright eyes.",257.198,258.189,0,0,0,0,1,F,Y,Y_F.png,training,1,1,6,high,color,feet,Y,G,C,F,196,6_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,196,2026-03-19_22h07.49.608,explain2,2025.1.1,iPhone,40,69af36ef7cc1cf213c60efcb,69bc308a35b0913edb0419e2,69bcabbd2c721232cd61c3e5,,,,,,,,,,,,,,,,,,,,,,,258.194,314.947,1,[53.75799999999998],[53.75799999999998],"Claws are sharper than less fertile reptiles, may be used to ward off predators and/or attract mates.",314.947,315.944,0,1,1,1,1,C,Y,Y_C.png,training,1,2,10,high,color,feet,Y,G,C,F,196,10_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,196,2026-03-19_22h07.49.608,explain2,2025.1.1,iPhone,40,69af36ef7cc1cf213c60efcb,69bc308a35b0913edb0419e2,69bcabbd2c721232cd61c3e5,,,,,,,,,,,,,,,,,,,,,,,315.949,365.456,1,[46.512],[46.512],"Not as brightly colored, easily camouflaged so doesn’t attract mates well. No claws to ward off predators/attract mates.",365.456,366.449,0,2,2,2,1,F,G,G_F.png,training,1,3,3,low,color,feet,Y,G,C,F,196,3_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,196,2026-03-19_22h07.49.608,explain2,2025.1.1,iPhone,40,69af36ef7cc1cf213c60efcb,69bc308a35b0913edb0419e2,69bcabbd2c721232cd61c3e5,,,,,,,,,,,,,,,,,,,,,,,366.453,409.388,1,[39.938999999999965],[39.938999999999965],Claws sharp to attract mates/ward off predators.,409.388,410.39,0,3,3,3,1,C,G,G_C.png,training,1,4,8,low,color,feet,Y,G,C,F,196,8_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,196,2026-03-19_22h07.49.608,explain2,2025.1.1,iPhone,40,69af36ef7cc1cf213c60efcb,69bc308a35b0913edb0419e2,69bcabbd2c721232cd61c3e5,,,,,,,,,,,,,,,,,,,,,,,410.394,444.528,1,[31.137],[31.137],Brightly colored and sharp claws to attract mates and ward off predators.,444.529,445.527,0,4,4,4,1,C,Y,Y_C.png,training,2,5,7,high,color,feet,Y,G,C,F,196,7_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,196,2026-03-19_22h07.49.608,explain2,2025.1.1,iPhone,40,69af36ef7cc1cf213c60efcb,69bc308a35b0913edb0419e2,69bcabbd2c721232cd61c3e5,,,,,,,,,,,,,,,,,,,,,,,445.531,483.382,1,[34.87000000000006],[34.87000000000006],"Not brightly colored, easily camouflaged, no claws.",483.382,484.38,0,5,5,5,1,F,G,G_F.png,training,2,6,4,low,color,feet,Y,G,C,F,196,4_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
