consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,134,2026-03-20_16h36.18.279,explain2,2025.1.1,Win32,59.88023952,69b0e1b5db0b538ea771ff1d,69bd41b9228fa8ec2e37e683,69bdaf860154173344791dd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,134,2026-03-20_16h36.18.279,explain2,2025.1.1,Win32,59.88023952,69b0e1b5db0b538ea771ff1d,69bd41b9228fa8ec2e37e683,69bdaf860154173344791dd9,123.2623,123.2624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,134,2026-03-20_16h36.18.279,explain2,2025.1.1,Win32,59.88023952,69b0e1b5db0b538ea771ff1d,69bd41b9228fa8ec2e37e683,69bdaf860154173344791dd9,,,123.2626,145.6942,1,[19.441400000005956],[19.441400000005956],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,134,2026-03-20_16h36.18.279,explain2,2025.1.1,Win32,59.88023952,69b0e1b5db0b538ea771ff1d,69bd41b9228fa8ec2e37e683,69bdaf860154173344791dd9,,,,,,,,145.6944,170.7048,1,[22.026400000005935],[22.026400000005935],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,134,2026-03-20_16h36.18.279,explain2,2025.1.1,Win32,59.88023952,69b0e1b5db0b538ea771ff1d,69bd41b9228fa8ec2e37e683,69bdaf860154173344791dd9,,,,,,,,,,,,,170.7051,228.0428,1,[54.3376000000238],[54.3376000000238],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,134,2026-03-20_16h36.18.279,explain2,2025.1.1,Win32,59.88023952,69b0e1b5db0b538ea771ff1d,69bd41b9228fa8ec2e37e683,69bdaf860154173344791dd9,,,,,,,,,,,,,,,,,,228.0434,259.8224,1,[28.79520000001787],[28.79520000001787],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,134,2026-03-20_16h36.18.279,explain2,2025.1.1,Win32,59.88023952,69b0e1b5db0b538ea771ff1d,69bd41b9228fa8ec2e37e683,69bdaf860154173344791dd9,,,,,,,,,,,,,,,,,,,,,,,259.842,608.0611,1,[345.235],[345.235],"I think it's because it a reptile that spend most of its time on a tree branch but leaves its eggs on the ground, and among it eggs, only 4 arrived in maturity",608.062,609.0572,0,0,0,0,1,F,Y,Y_F.png,training,1,1,4,low,color,feet,G,Y,F,C,134,4_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,134,2026-03-20_16h36.18.279,explain2,2025.1.1,Win32,59.88023952,69b0e1b5db0b538ea771ff1d,69bd41b9228fa8ec2e37e683,69bdaf860154173344791dd9,,,,,,,,,,,,,,,,,,,,,,,609.0654,671.2333,1,[59.173099999994065],[59.173099999994065],I think it's because that one has claws to protect itself and its eggs,671.2336,672.2313,0,1,1,1,1,C,G,G_C.png,training,1,2,7,high,color,feet,G,Y,F,C,134,7_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,134,2026-03-20_16h36.18.279,explain2,2025.1.1,Win32,59.88023952,69b0e1b5db0b538ea771ff1d,69bd41b9228fa8ec2e37e683,69bdaf860154173344791dd9,,,,,,,,,,,,,,,,,,,,,,,672.2369,793.9144,1,[118.67949999999996],[118.67949999999996],I think it the species that is not very fertile (the species is known by its color),793.9148,794.9118,0,2,2,2,1,C,Y,Y_C.png,training,1,3,3,low,color,feet,G,Y,F,C,134,3_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,134,2026-03-20_16h36.18.279,explain2,2025.1.1,Win32,59.88023952,69b0e1b5db0b538ea771ff1d,69bd41b9228fa8ec2e37e683,69bdaf860154173344791dd9,,,,,,,,,,,,,,,,,,,,,,,794.9175,887.8004,1,[89.88490000000604],[89.88490000000604],I think this one has venom to repulse predator,887.8009,888.7983,0,3,3,3,1,F,G,G_F.png,training,1,4,7,high,color,feet,G,Y,F,C,134,7_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
