consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,059,2026-03-19_22h29.29.432,explain2,2025.1.1,Linux armv81,59.88023952,698c7ea8a611ee75242312bd,69bc308a35b0913edb0419e2,69bcb0c71c0bb3fb41aa9bf5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,059,2026-03-19_22h29.29.432,explain2,2025.1.1,Linux armv81,59.88023952,698c7ea8a611ee75242312bd,69bc308a35b0913edb0419e2,69bcb0c71c0bb3fb41aa9bf5,7.577599999,7.578599999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,059,2026-03-19_22h29.29.432,explain2,2025.1.1,Linux armv81,59.88023952,698c7ea8a611ee75242312bd,69bc308a35b0913edb0419e2,69bcb0c71c0bb3fb41aa9bf5,,,7.581299999,24.9863,1,[14.413900000572205],[14.413999999999994],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,059,2026-03-19_22h29.29.432,explain2,2025.1.1,Linux armv81,59.88023952,698c7ea8a611ee75242312bd,69bc308a35b0913edb0419e2,69bcb0c71c0bb3fb41aa9bf5,,,,,,,,24.9873,44.6124,1,[16.636400000572195],[16.636400000572195],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,059,2026-03-19_22h29.29.432,explain2,2025.1.1,Linux armv81,59.88023952,698c7ea8a611ee75242312bd,69bc308a35b0913edb0419e2,69bcb0c71c0bb3fb41aa9bf5,,,,,,,,,,,,,44.6135,70.2499,1,[22.648300000190744],[22.648300000190744],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,059,2026-03-19_22h29.29.432,explain2,2025.1.1,Linux armv81,59.88023952,698c7ea8a611ee75242312bd,69bc308a35b0913edb0419e2,69bcb0c71c0bb3fb41aa9bf5,,,,,,,,,,,,,,,,,,70.2506,91.1302,1,[17.88900000000001],[17.88910000038146],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,059,2026-03-19_22h29.29.432,explain2,2025.1.1,Linux armv81,59.88023952,698c7ea8a611ee75242312bd,69bc308a35b0913edb0419e2,69bcb0c71c0bb3fb41aa9bf5,,,,,,,,,,,,,,,,,,,,,,,91.1591,121.5817,1,[27.4255],[27.42559999942779],,121.5828,122.5802,0,0,0,0,1,F,G,G_F.png,training,1,1,9,high,feet,color,F,C,G,Y,59,9_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,059,2026-03-19_22h29.29.432,explain2,2025.1.1,Linux armv81,59.88023952,698c7ea8a611ee75242312bd,69bc308a35b0913edb0419e2,69bcb0c71c0bb3fb41aa9bf5,,,,,,,,,,,,,,,,,,,,,,,122.5909,154.486,1,[28.91139999961854],[28.91139999961854],Middle of the ground,154.4866,155.4832,0,1,1,1,1,F,Y,Y_F.png,training,1,2,6,high,feet,color,F,C,G,Y,59,6_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,059,2026-03-19_22h29.29.432,explain2,2025.1.1,Linux armv81,59.88023952,698c7ea8a611ee75242312bd,69bc308a35b0913edb0419e2,69bcb0c71c0bb3fb41aa9bf5,,,,,,,,,,,,,,,,,,,,,,,155.494,192.9169,1,[34.44],[34.44],Less than half,192.9172,193.9159,0,2,2,2,1,C,G,G_C.png,training,1,3,4,low,feet,color,F,C,G,Y,59,4_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,059,2026-03-19_22h29.29.432,explain2,2025.1.1,Linux armv81,59.88023952,698c7ea8a611ee75242312bd,69bc308a35b0913edb0419e2,69bcb0c71c0bb3fb41aa9bf5,,,,,,,,,,,,,,,,,,,,,,,193.9265,222.1609,1,[25.25380000019078],[25.25380000019078],Less babies,222.1611,223.1612,0,3,3,3,1,C,Y,Y_C.png,training,1,4,1,low,feet,color,F,C,G,Y,59,1_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
