consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,020,2026-03-19_20h43.59.224,explain2,2025.1.1,iPhone,47.61904762,67ad51c227ce1f2b54803d6a,69bc308a35b0913edb0419e2,69bca60ed300529a87b7a17c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,020,2026-03-19_20h43.59.224,explain2,2025.1.1,iPhone,47.61904762,67ad51c227ce1f2b54803d6a,69bc308a35b0913edb0419e2,69bca60ed300529a87b7a17c,9.176,9.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,020,2026-03-19_20h43.59.224,explain2,2025.1.1,iPhone,47.61904762,67ad51c227ce1f2b54803d6a,69bc308a35b0913edb0419e2,69bca60ed300529a87b7a17c,,,9.178,23.025,1,[10.85199999999999],[10.85199999999999],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,020,2026-03-19_20h43.59.224,explain2,2025.1.1,iPhone,47.61904762,67ad51c227ce1f2b54803d6a,69bc308a35b0913edb0419e2,69bca60ed300529a87b7a17c,,,,,,,,23.025,40.102,1,[14.080000000000013],[14.080000000000013],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,020,2026-03-19_20h43.59.224,explain2,2025.1.1,iPhone,47.61904762,67ad51c227ce1f2b54803d6a,69bc308a35b0913edb0419e2,69bca60ed300529a87b7a17c,,,,,,,,,,,,,40.102,58.297,1,[15.197000000000003],[15.197000000000003],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,020,2026-03-19_20h43.59.224,explain2,2025.1.1,iPhone,47.61904762,67ad51c227ce1f2b54803d6a,69bc308a35b0913edb0419e2,69bca60ed300529a87b7a17c,,,,,,,,,,,,,,,,,,58.297,74.359,1,[13.064000000000021],[13.064000000000021],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,020,2026-03-19_20h43.59.224,explain2,2025.1.1,iPhone,47.61904762,67ad51c227ce1f2b54803d6a,69bc308a35b0913edb0419e2,69bca60ed300529a87b7a17c,,,,,,,,,,,,,,,,,,,,,,,74.37,138.421,1,[61.05599999999998],[61.05599999999998],This reptile wasn’t as fertile in this breeding season because his physical characteristics are very average and may not match up with what is most desirable for breeding among female reptiles.,138.422,139.413,0,0,0,0,1,C,G,G_C.png,training,1,1,3,low,color,feet,Y,G,C,F,20,3_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,020,2026-03-19_20h43.59.224,explain2,2025.1.1,iPhone,47.61904762,67ad51c227ce1f2b54803d6a,69bc308a35b0913edb0419e2,69bca60ed300529a87b7a17c,,,,,,,,,,,,,,,,,,,,,,,139.418,231.572,1,[89.16199999999998],[89.16199999999998],This reptile is considered very fertile during this specific breeding season because of a concept in evolution where those with more “flashy” features (Like bright colors) though would be considered a liability actually shows to potential mates that they are strong enough to essentially have a disadvantage and still be strong enough to survive.,231.572,232.57,0,1,1,1,1,C,Y,Y_C.png,training,1,2,8,high,color,feet,Y,G,C,F,20,8_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,020,2026-03-19_20h43.59.224,explain2,2025.1.1,iPhone,47.61904762,67ad51c227ce1f2b54803d6a,69bc308a35b0913edb0419e2,69bca60ed300529a87b7a17c,,,,,,,,,,,,,,,,,,,,,,,232.574,283.901,1,[48.33600000000001],[48.33600000000001],This reptile has relatively average fertility success in this particular breeding season because the physical characteristics are common features within the species population.,283.902,284.891,0,2,2,2,1,F,G,G_F.png,training,1,3,6,low,color,feet,Y,G,C,F,20,6_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,020,2026-03-19_20h43.59.224,explain2,2025.1.1,iPhone,47.61904762,67ad51c227ce1f2b54803d6a,69bc308a35b0913edb0419e2,69bca60ed300529a87b7a17c,,,,,,,,,,,,,,,,,,,,,,,284.895,367.255,1,[79.36700000000002],[79.36700000000002],Just like I mentioned with the previous reptile with a fertility of 8. This reptile has the debilitating physical feature of a bright skin color because they are considered strong enough to have a relatively harmful trait that make them more susceptible to being hunted.,367.256,368.255,0,3,3,3,1,F,Y,Y_F.png,training,1,4,9,high,color,feet,Y,G,C,F,20,9_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
