consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,201,2026-03-19_22h08.50.210,explain2,2025.1.1,iPhone,47.61904762,69a1ac525207feb6a40c99d8,69bc308a35b0913edb0419e2,69bcac051c3483dd2e0cc8cb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,201,2026-03-19_22h08.50.210,explain2,2025.1.1,iPhone,47.61904762,69a1ac525207feb6a40c99d8,69bc308a35b0913edb0419e2,69bcac051c3483dd2e0cc8cb,9.684,9.685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,201,2026-03-19_22h08.50.210,explain2,2025.1.1,iPhone,47.61904762,69a1ac525207feb6a40c99d8,69bc308a35b0913edb0419e2,69bcac051c3483dd2e0cc8cb,,,9.686,48.858,1,[36.189],[36.189],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,201,2026-03-19_22h08.50.210,explain2,2025.1.1,iPhone,47.61904762,69a1ac525207feb6a40c99d8,69bc308a35b0913edb0419e2,69bcac051c3483dd2e0cc8cb,,,,,,,,48.858,57.192,1,[5.350999999999999],[5.350999999999999],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,201,2026-03-19_22h08.50.210,explain2,2025.1.1,iPhone,47.61904762,69a1ac525207feb6a40c99d8,69bc308a35b0913edb0419e2,69bcac051c3483dd2e0cc8cb,,,,,,,,,,,,,57.193,65.726,1,[5.548999999999992],[5.548999999999992],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,201,2026-03-19_22h08.50.210,explain2,2025.1.1,iPhone,47.61904762,69a1ac525207feb6a40c99d8,69bc308a35b0913edb0419e2,69bcac051c3483dd2e0cc8cb,,,,,,,,,,,,,,,,,,65.726,74.193,1,[5.481999999999999],[5.481999999999999],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,201,2026-03-19_22h08.50.210,explain2,2025.1.1,iPhone,47.61904762,69a1ac525207feb6a40c99d8,69bc308a35b0913edb0419e2,69bcac051c3483dd2e0cc8cb,,,,,,,,,,,,,,,,,,,,,,,74.208,91.284,1,[14.085999999999999],[14.085999999999999],It’s chubby? ,91.285,92.282,0,0,0,0,1,F,Y,Y_F.png,training,1,1,4,low,feet,color,C,F,Y,G,201,4_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,201,2026-03-19_22h08.50.210,explain2,2025.1.1,iPhone,47.61904762,69a1ac525207feb6a40c99d8,69bc308a35b0913edb0419e2,69bcac051c3483dd2e0cc8cb,,,,,,,,,,,,,,,,,,,,,,,92.288,112.401,1,[17.117999999999995],[17.119],This reptile looks bigger usually bigger animals are more fertile ,112.402,113.402,0,1,1,1,1,C,Y,Y_C.png,training,1,2,7,high,feet,color,C,F,Y,G,201,7_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,201,2026-03-19_22h08.50.210,explain2,2025.1.1,iPhone,47.61904762,69a1ac525207feb6a40c99d8,69bc308a35b0913edb0419e2,69bcac051c3483dd2e0cc8cb,,,,,,,,,,,,,,,,,,,,,,,113.409,130.188,1,[13.784999999999997],[13.784999999999997],It’s green and can camouflage ,130.189,131.188,0,2,2,2,1,C,G,G_C.png,training,1,3,8,high,feet,color,C,F,Y,G,201,8_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,201,2026-03-19_22h08.50.210,explain2,2025.1.1,iPhone,47.61904762,69a1ac525207feb6a40c99d8,69bc308a35b0913edb0419e2,69bcac051c3483dd2e0cc8cb,,,,,,,,,,,,,,,,,,,,,,,131.194,148.307,1,[14.117999999999995],[14.117999999999995],Its green and can camouflage ,148.307,149.308,0,3,3,3,1,F,G,G_F.png,training,1,4,8,low,feet,color,C,F,Y,G,201,8_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
