consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,184,2026-03-19_22h45.25.306,explain2,2025.1.1,iPad,62.5,698355c97d596cf8c1689595,69bc308a35b0913edb0419e2,69bcb48b3a4af0aa52002c59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,184,2026-03-19_22h45.25.306,explain2,2025.1.1,iPad,62.5,698355c97d596cf8c1689595,69bc308a35b0913edb0419e2,69bcb48b3a4af0aa52002c59,56.108,56.108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,184,2026-03-19_22h45.25.306,explain2,2025.1.1,iPad,62.5,698355c97d596cf8c1689595,69bc308a35b0913edb0419e2,69bcb48b3a4af0aa52002c59,,,56.109,83.359,1,[24.252000000000024],[24.252000000000024],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,184,2026-03-19_22h45.25.306,explain2,2025.1.1,iPad,62.5,698355c97d596cf8c1689595,69bc308a35b0913edb0419e2,69bcb48b3a4af0aa52002c59,,,,,,,,83.359,118.179,1,[31.828999999999994],[31.828999999999994],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,184,2026-03-19_22h45.25.306,explain2,2025.1.1,iPad,62.5,698355c97d596cf8c1689595,69bc308a35b0913edb0419e2,69bcb48b3a4af0aa52002c59,,,,,,,,,,,,,118.18,148.051,1,[26.887],[26.887],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,184,2026-03-19_22h45.25.306,explain2,2025.1.1,iPad,62.5,698355c97d596cf8c1689595,69bc308a35b0913edb0419e2,69bcb48b3a4af0aa52002c59,,,,,,,,,,,,,,,,,,148.052,173.636,1,[22.593000000000018],[22.593000000000018],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,184,2026-03-19_22h45.25.306,explain2,2025.1.1,iPad,62.5,698355c97d596cf8c1689595,69bc308a35b0913edb0419e2,69bcb48b3a4af0aa52002c59,,,,,,,,,,,,,,,,,,,,,,,173.643,192.508,1,[15.870999999999981],[15.870999999999981],Too young,192.508,193.51,0,0,0,0,1,C,G,G_C.png,training,1,1,1,low,color,feet,Y,G,F,C,184,1_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,184,2026-03-19_22h45.25.306,explain2,2025.1.1,iPad,62.5,698355c97d596cf8c1689595,69bc308a35b0913edb0419e2,69bcb48b3a4af0aa52002c59,,,,,,,,,,,,,,,,,,,,,,,193.515,199.697,1,[3.201999999999998],[3.201999999999998],,199.698,200.697,0,1,1,1,1,F,G,G_F.png,training,1,2,1,low,color,feet,Y,G,F,C,184,1_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,184,2026-03-19_22h45.25.306,explain2,2025.1.1,iPad,62.5,698355c97d596cf8c1689595,69bc308a35b0913edb0419e2,69bcb48b3a4af0aa52002c59,,,,,,,,,,,,,,,,,,,,,,,200.699,237.353,1,[33.672],[33.672],Maybe he is in the teen stage ,237.354,238.345,0,2,2,2,1,C,Y,Y_C.png,training,1,3,5,high,color,feet,Y,G,F,C,184,5_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,184,2026-03-19_22h45.25.306,explain2,2025.1.1,iPad,62.5,698355c97d596cf8c1689595,69bc308a35b0913edb0419e2,69bcb48b3a4af0aa52002c59,,,,,,,,,,,,,,,,,,,,,,,238.349,260.629,1,[19.30000000000001],[19.30000000000001],He is still in teen stage ,260.63,261.621,0,3,3,3,1,F,Y,Y_F.png,training,1,4,4,high,color,feet,Y,G,F,C,184,4_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
