consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,155,2026-03-19_19h35.16.291,explain2,2025.1.1,MacIntel,47.61904762,69b76f6c2d55317c502df167,69bc308a35b0913edb0419e2,69bcb21d676fc39752175264,,,,,,,,,,,,,,,,,,,,,,,345.4,365.61,1,[17.23399999999998],[17.23399999999998],Green frogs more fertile ,365.611,366.606,0,9,9,9,1,F,G,G_F.png,training,3,10,8,high,feet,color,F,C,Y,G,155,8_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,155,2026-03-19_19h35.16.291,explain2,2025.1.1,MacIntel,47.61904762,69b76f6c2d55317c502df167,69bc308a35b0913edb0419e2,69bcb21d676fc39752175264,,,,,,,,,,,,,,,,,,,,,,,366.611,384.022,1,[14.418999999999983],[14.418999999999983],Low fertility ,384.023,385.019,0,10,10,10,1,C,G,G_C.png,training,3,11,2,low,feet,color,F,C,Y,G,155,2_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,155,2026-03-19_19h35.16.291,explain2,2025.1.1,MacIntel,47.61904762,69b76f6c2d55317c502df167,69bc308a35b0913edb0419e2,69bcb21d676fc39752175264,,,,,,,,,,,,,,,,,,,,,,,385.021,395.407,1,[7.391999999999996],[7.391999999999996],High fertility ,395.407,396.395,0,11,11,11,1,F,Y,Y_F.png,training,3,12,9,high,feet,color,F,C,Y,G,155,9_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,155,2026-03-19_19h35.16.291,explain2,2025.1.1,MacIntel,47.61904762,69b76f6c2d55317c502df167,69bc308a35b0913edb0419e2,69bcb21d676fc39752175264,,,,,,,,,,,,,,,,,,,,,,,396.398,406.117,1,[6.721000000000004],[6.721000000000004],Very low fertility ,406.117,407.111,0,12,12,12,1,C,G,G_C.png,training,4,13,1,low,feet,color,F,C,Y,G,155,1_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,155,2026-03-19_19h35.16.291,explain2,2025.1.1,MacIntel,47.61904762,69b76f6c2d55317c502df167,69bc308a35b0913edb0419e2,69bcb21d676fc39752175264,,,,,,,,,,,,,,,,,,,,,,,407.114,420.165,1,[10.057000000000016],[10.057000000000016],Higher fertility ,420.165,421.155,0,13,13,13,1,F,G,G_F.png,training,4,14,7,high,feet,color,F,C,Y,G,155,7_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,155,2026-03-19_19h35.16.291,explain2,2025.1.1,MacIntel,47.61904762,69b76f6c2d55317c502df167,69bc308a35b0913edb0419e2,69bcb21d676fc39752175264,,,,,,,,,,,,,,,,,,,,,,,421.157,430.695,1,[6.557000000000016],[6.557000000000016],Highest fertility ,430.695,431.686,0,14,14,14,1,F,Y,Y_F.png,training,4,15,10,high,feet,color,F,C,Y,G,155,10_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,155,2026-03-19_19h35.16.291,explain2,2025.1.1,MacIntel,47.61904762,69b76f6c2d55317c502df167,69bc308a35b0913edb0419e2,69bcb21d676fc39752175264,,,,,,,,,,,,,,,,,,,,,,,431.691,439.257,1,[4.578999999999951],[4.578999999999951],Higher fertility ,439.257,440.251,0,15,15,15,1,C,Y,Y_C.png,training,4,16,9,low,feet,color,F,C,Y,G,155,9_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,155,2026-03-19_19h35.16.291,explain2,2025.1.1,MacIntel,47.61904762,69b76f6c2d55317c502df167,69bc308a35b0913edb0419e2,69bcb21d676fc39752175264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.259,446.116,1,[2.8659999999999854],[2.8659999999999854],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,155,2026-03-19_19h35.16.291,explain2,2025.1.1,MacIntel,47.61904762,69b76f6c2d55317c502df167,69bc308a35b0913edb0419e2,69bcb21d676fc39752175264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Y,Y_C.png,training,1,1,2,low,feet,color,F,C,Y,G,155,2_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","low,low,high,high",,,,,,446.135,494.889,"[5,8,7,6]",1,[0.9529999999999745],[0.9529999999999745],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,155,2026-03-19_19h35.16.291,explain2,2025.1.1,MacIntel,47.61904762,69b76f6c2d55317c502df167,69bc308a35b0913edb0419e2,69bcb21d676fc39752175264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.895,527.243,,,No,31.413,,,1,[0.9510000000000218],[0.9510000000000218],0,0,0,1,1,feet,"Reptiles varied in whether they had ROUND feet or POINTY, CURLY feet. Did having CURLY/POINTY or ROUND feet make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did foot shape matter to the fertility of reptiles?,"Curly/Pointy, Round",RoundvCurly.png,,,,,,,,,,,,,,,,,,,,,
,155,2026-03-19_19h35.16.291,explain2,2025.1.1,MacIntel,47.61904762,69b76f6c2d55317c502df167,69bc308a35b0913edb0419e2,69bcb21d676fc39752175264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.251,536.711,,,No,8.255,,,1,[1.2229999999999563],[1.2229999999999563],0,1,1,0,1,color,"Reptiles varied in whether they were GREEN or RED. Did being GREEN or RED make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did color matter to the fertility of reptiles?,"Green, Red",RedvGreen.png,,,,,,,,,,,,,,,,,,,,,
,155,2026-03-19_19h35.16.291,explain2,2025.1.1,MacIntel,47.61904762,69b76f6c2d55317c502df167,69bc308a35b0913edb0419e2,69bcb21d676fc39752175264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.712,541.776,0,[],[],0,[],[],1,[3.0710000000000264],[3.0710000000000264],0,[],[],,,,,,,
,155,2026-03-19_19h35.16.291,explain2,2025.1.1,MacIntel,47.61904762,69b76f6c2d55317c502df167,69bc308a35b0913edb0419e2,69bcb21d676fc39752175264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.777,640.2,This was very interesting and fun trying to figure out the differences between the frogs.,1,[97.42999999999995],[97.42999999999995],
,155,2026-03-19_19h35.16.291,explain2,2025.1.1,MacIntel,47.61904762,69b76f6c2d55317c502df167,69bc308a35b0913edb0419e2,69bcb21d676fc39752175264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,complete
