consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,125,2026-03-23_08h32.52.358,explain2,2025.1.1,MacIntel,29.94011976,6942c9729abd970a6e87f228,69c07a488c8b1a8659ad5a3c,69c132c3f23bea96295e1da7,,,,,,,,,,,,,,,,,,,,,,,194.485,204.3165,1,[6.83269999998808],[6.83269999998808],hardly visible less spots,204.3167,205.3165,0,4,4,4,1,F,Y,Y_F.png,training,2,5,3,low,feet,color,C,F,G,Y,125,3_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,125,2026-03-23_08h32.52.358,explain2,2025.1.1,MacIntel,29.94011976,6942c9729abd970a6e87f228,69c07a488c8b1a8659ad5a3c,69c132c3f23bea96295e1da7,,,,,,,,,,,,,,,,,,,,,,,205.3193,213.9169,1,[5.599800000011896],[5.599800000011896],has a few big spots,213.9169,214.9166,0,5,5,5,1,F,G,G_F.png,training,2,6,4,low,feet,color,C,F,G,Y,125,4_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,125,2026-03-23_08h32.52.358,explain2,2025.1.1,MacIntel,29.94011976,6942c9729abd970a6e87f228,69c07a488c8b1a8659ad5a3c,69c132c3f23bea96295e1da7,,,,,,,,,,,,,,,,,,,,,,,214.9188,225.1166,1,[7.199399999976151],[7.199399999976151],I am not sure,225.1166,226.1165,0,6,6,6,1,C,Y,Y_C.png,training,2,7,5,high,feet,color,C,F,G,Y,125,5_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,125,2026-03-23_08h32.52.358,explain2,2025.1.1,MacIntel,29.94011976,6942c9729abd970a6e87f228,69c07a488c8b1a8659ad5a3c,69c132c3f23bea96295e1da7,,,,,,,,,,,,,,,,,,,,,,,226.1187,305.6497,1,[77.83250000000004],[77.83250000000004],13 spots,305.6497,306.6493,0,7,7,7,1,C,G,G_C.png,training,2,8,6,high,feet,color,C,F,G,Y,125,6_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,125,2026-03-23_08h32.52.358,explain2,2025.1.1,MacIntel,29.94011976,6942c9729abd970a6e87f228,69c07a488c8b1a8659ad5a3c,69c132c3f23bea96295e1da7,,,,,,,,,,,,,,,,,,,,,,,306.6521,331.367,1,[21.71700000000004],[21.71700000000004],This frog has two very different eyes,331.3671,332.365,0,8,8,8,1,F,G,G_F.png,training,3,9,3,low,feet,color,C,F,G,Y,125,3_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,125,2026-03-23_08h32.52.358,explain2,2025.1.1,MacIntel,29.94011976,6942c9729abd970a6e87f228,69c07a488c8b1a8659ad5a3c,69c132c3f23bea96295e1da7,,,,,,,,,,,,,,,,,,,,,,,332.3672,348.8,1,[13.434199999988095],[13.434199999988095],Lots of spots and darker in color ,348.8002,349.7996,0,9,9,9,1,C,Y,Y_C.png,training,3,10,9,high,feet,color,C,F,G,Y,125,9_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,125,2026-03-23_08h32.52.358,explain2,2025.1.1,MacIntel,29.94011976,6942c9729abd970a6e87f228,69c07a488c8b1a8659ad5a3c,69c132c3f23bea96295e1da7,,,,,,,,,,,,,,,,,,,,,,,349.8017,364.9116,1,[12.111800000011897],[12.111800000011897],Darker in color but faint spots,364.9117,365.899,0,10,10,10,1,F,Y,Y_F.png,training,3,11,5,low,feet,color,C,F,G,Y,125,5_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,125,2026-03-23_08h32.52.358,explain2,2025.1.1,MacIntel,29.94011976,6942c9729abd970a6e87f228,69c07a488c8b1a8659ad5a3c,69c132c3f23bea96295e1da7,,,,,,,,,,,,,,,,,,,,,,,365.9013,380.6333,1,[11.732800000011878],[11.732800000011878],Easily visible and plentiful spots ,380.6333,381.6323,0,11,11,11,1,C,G,G_C.png,training,3,12,9,high,feet,color,C,F,G,Y,125,9_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,125,2026-03-23_08h32.52.358,explain2,2025.1.1,MacIntel,29.94011976,6942c9729abd970a6e87f228,69c07a488c8b1a8659ad5a3c,69c132c3f23bea96295e1da7,,,,,,,,,,,,,,,,,,,,,,,381.6351,396.8663,1,[12.2333999999762],[12.2333999999762],"Very fainy spotting, most are big",396.8665,397.8654,0,12,12,12,1,F,Y,Y_F.png,training,4,13,1,low,feet,color,C,F,G,Y,125,1_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,125,2026-03-23_08h32.52.358,explain2,2025.1.1,MacIntel,29.94011976,6942c9729abd970a6e87f228,69c07a488c8b1a8659ad5a3c,69c132c3f23bea96295e1da7,,,,,,,,,,,,,,,,,,,,,,,397.8671,414.4654,1,[13.599000000000046],[13.599000000000046],Easily visible and plentiful spots,414.4654,415.4653,0,13,13,13,1,C,Y,Y_C.png,training,4,14,9,high,feet,color,C,F,G,Y,125,9_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,125,2026-03-23_08h32.52.358,explain2,2025.1.1,MacIntel,29.94011976,6942c9729abd970a6e87f228,69c07a488c8b1a8659ad5a3c,69c132c3f23bea96295e1da7,,,,,,,,,,,,,,,,,,,,,,,415.4677,444.8662,1,[26.399700000047687],[26.399700000047687],Easy to see spots but I am not sure,444.8662,445.8652,0,14,14,14,1,C,G,G_C.png,training,4,15,10,high,feet,color,C,F,G,Y,125,10_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,125,2026-03-23_08h32.52.358,explain2,2025.1.1,MacIntel,29.94011976,6942c9729abd970a6e87f228,69c07a488c8b1a8659ad5a3c,69c132c3f23bea96295e1da7,,,,,,,,,,,,,,,,,,,,,,,445.8669,451.7659,1,[2.921399999976188],[2.921399999976188],Idk,451.766,452.7643,0,15,15,15,1,F,G,G_F.png,training,4,16,5,low,feet,color,C,F,G,Y,125,5_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,125,2026-03-23_08h32.52.358,explain2,2025.1.1,MacIntel,29.94011976,6942c9729abd970a6e87f228,69c07a488c8b1a8659ad5a3c,69c132c3f23bea96295e1da7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.7649,457.5322,1,[1.8000000000000114],[1.8000000000000114],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,125,2026-03-23_08h32.52.358,explain2,2025.1.1,MacIntel,29.94011976,6942c9729abd970a6e87f228,69c07a488c8b1a8659ad5a3c,69c132c3f23bea96295e1da7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,Y,Y_F.png,training,1,1,4,low,feet,color,C,F,G,Y,125,4_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high",,,,,,457.5497,475.6321,"[7,2,5,9]",1,[1.6999999999999318],[1.6999999999999318],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,125,2026-03-23_08h32.52.358,explain2,2025.1.1,MacIntel,29.94011976,6942c9729abd970a6e87f228,69c07a488c8b1a8659ad5a3c,69c132c3f23bea96295e1da7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.6345,484.4318,,,No,7.4234,,,1,[1.4006000000238146],[1.4006000000238146],0,0,0,1,1,feet,"Reptiles varied in whether they had ROUND feet or POINTY, CURLY feet. Did having CURLY/POINTY or ROUND feet make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did foot shape matter to the fertility of reptiles?,"Curly/Pointy, Round",RoundvCurly.png,,,,,,,,,,,,,,,,,,,,,,
,125,2026-03-23_08h32.52.358,explain2,2025.1.1,MacIntel,29.94011976,6942c9729abd970a6e87f228,69c07a488c8b1a8659ad5a3c,69c132c3f23bea96295e1da7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.4344,503.0652,3,17.7413,Yes,7.6075,1,16.0084,1,[0.90039999997623],[0.90039999997623],0,1,1,0,1,color,"Reptiles varied in whether they were GREEN or RED. Did being GREEN or RED make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did color matter to the fertility of reptiles?,"Green, Red",RedvGreen.png, Red,,,,,,,,,,,,,,,,,,,,,
,125,2026-03-23_08h32.52.358,explain2,2025.1.1,MacIntel,29.94011976,6942c9729abd970a6e87f228,69c07a488c8b1a8659ad5a3c,69c132c3f23bea96295e1da7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.0658,507.2319,0,[],[],0,[],[],1,[2.1665999999642054],[2.1665999999642054],0,[],[],,,,,,,
,125,2026-03-23_08h32.52.358,explain2,2025.1.1,MacIntel,29.94011976,6942c9729abd970a6e87f228,69c07a488c8b1a8659ad5a3c,69c132c3f23bea96295e1da7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.2322,535.4992,This was really tricky and it might be helpful to see a few reptiles at once with scores to compare instead of one at a time,1,[27.266600000023914],[27.266600000023914],
,125,2026-03-23_08h32.52.358,explain2,2025.1.1,MacIntel,29.94011976,6942c9729abd970a6e87f228,69c07a488c8b1a8659ad5a3c,69c132c3f23bea96295e1da7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,complete
