consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,140,2026-03-20_16h08.54.864,explain2,2025.1.1,MacIntel,60.24096386,698f5ccad85b8eec270337ed,69bd41b9228fa8ec2e37e683,69bda927d022c59c459733c6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,140,2026-03-20_16h08.54.864,explain2,2025.1.1,MacIntel,60.24096386,698f5ccad85b8eec270337ed,69bd41b9228fa8ec2e37e683,69bda927d022c59c459733c6,5.5721,5.5723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,140,2026-03-20_16h08.54.864,explain2,2025.1.1,MacIntel,60.24096386,698f5ccad85b8eec270337ed,69bd41b9228fa8ec2e37e683,69bda927d022c59c459733c6,,,5.5732,14.1739,1,[5.617400000095365],[5.617400000095365],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,140,2026-03-20_16h08.54.864,explain2,2025.1.1,MacIntel,60.24096386,698f5ccad85b8eec270337ed,69bd41b9228fa8ec2e37e683,69bda927d022c59c459733c6,,,,,,,,14.1741,25.4576,1,[8.284100000143049],[8.284100000143049],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,140,2026-03-20_16h08.54.864,explain2,2025.1.1,MacIntel,60.24096386,698f5ccad85b8eec270337ed,69bd41b9228fa8ec2e37e683,69bda927d022c59c459733c6,,,,,,,,,,,,,25.458,33.1403,1,[4.6839999999999975],[4.6839999999999975],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,140,2026-03-20_16h08.54.864,explain2,2025.1.1,MacIntel,60.24096386,698f5ccad85b8eec270337ed,69bd41b9228fa8ec2e37e683,69bda927d022c59c459733c6,,,,,,,,,,,,,,,,,,33.1405,39.4912,1,[3.367100000143054],[3.367100000143054],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,140,2026-03-20_16h08.54.864,explain2,2025.1.1,MacIntel,60.24096386,698f5ccad85b8eec270337ed,69bd41b9228fa8ec2e37e683,69bda927d022c59c459733c6,,,,,,,,,,,,,,,,,,,,,,,39.4988,58.4432,1,[15.951799999952314],[15.951799999952314],Slightly on the small side ,58.4434,59.4414,0,0,0,0,1,C,G,G_C.png,training,1,1,6,low,color,feet,Y,G,C,F,140,6_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,140,2026-03-20_16h08.54.864,explain2,2025.1.1,MacIntel,60.24096386,698f5ccad85b8eec270337ed,69bd41b9228fa8ec2e37e683,69bda927d022c59c459733c6,,,,,,,,,,,,,,,,,,,,,,,59.4432,73.8599,1,[11.41729999995232],[11.41729999995232],Very vibrant color,73.8601,74.8584,0,1,1,1,1,F,Y,Y_F.png,training,1,2,8,high,color,feet,Y,G,C,F,140,8_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,140,2026-03-20_16h08.54.864,explain2,2025.1.1,MacIntel,60.24096386,698f5ccad85b8eec270337ed,69bd41b9228fa8ec2e37e683,69bda927d022c59c459733c6,,,,,,,,,,,,,,,,,,,,,,,74.8605,90.2769,1,[12.4172000000477],[12.4172000000477],Not so vibrant color,90.277,91.2757,0,2,2,2,1,F,G,G_F.png,training,1,3,5,low,color,feet,Y,G,C,F,140,5_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,140,2026-03-20_16h08.54.864,explain2,2025.1.1,MacIntel,60.24096386,698f5ccad85b8eec270337ed,69bd41b9228fa8ec2e37e683,69bda927d022c59c459733c6,,,,,,,,,,,,,,,,,,,,,,,91.2777,110.2782,1,[16.000900000095356],[16.000900000095356],Vibrant color ,110.2783,111.2763,0,3,3,3,1,C,Y,Y_C.png,training,1,4,10,high,color,feet,Y,G,C,F,140,10_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
