consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,017,2026-03-19_21h43.06.482,explain2,2025.1.1,MacIntel,62.5,69bb5d0e58b8b38af6ea30eb,69bc308a35b0913edb0419e2,69bca5ff550dbb4c67425b88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,017,2026-03-19_21h43.06.482,explain2,2025.1.1,MacIntel,62.5,69bb5d0e58b8b38af6ea30eb,69bc308a35b0913edb0419e2,69bca5ff550dbb4c67425b88,161.915,161.915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,017,2026-03-19_21h43.06.482,explain2,2025.1.1,MacIntel,62.5,69bb5d0e58b8b38af6ea30eb,69bc308a35b0913edb0419e2,69bca5ff550dbb4c67425b88,,,161.915,171.351,1,[6.437000000000012],[6.437000000000012],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,017,2026-03-19_21h43.06.482,explain2,2025.1.1,MacIntel,62.5,69bb5d0e58b8b38af6ea30eb,69bc308a35b0913edb0419e2,69bca5ff550dbb4c67425b88,,,,,,,,171.352,185.599,1,[11.25],[11.25],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,017,2026-03-19_21h43.06.482,explain2,2025.1.1,MacIntel,62.5,69bb5d0e58b8b38af6ea30eb,69bc308a35b0913edb0419e2,69bca5ff550dbb4c67425b88,,,,,,,,,,,,,185.6,198.079,1,[9.479000000000013],[9.479000000000013],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,017,2026-03-19_21h43.06.482,explain2,2025.1.1,MacIntel,62.5,69bb5d0e58b8b38af6ea30eb,69bc308a35b0913edb0419e2,69bca5ff550dbb4c67425b88,,,,,,,,,,,,,,,,,,198.079,210.161,1,[9.082999999999998],[9.082999999999998],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,017,2026-03-19_21h43.06.482,explain2,2025.1.1,MacIntel,62.5,69bb5d0e58b8b38af6ea30eb,69bc308a35b0913edb0419e2,69bca5ff550dbb4c67425b88,,,,,,,,,,,,,,,,,,,,,,,210.171,240.93,1,[27.769000000000005],[27.769000000000005],"the reptile appears to be a juvenile, so perhaps its ability to procreate is under-developed",240.931,241.927,0,0,0,0,1,F,G,G_F.png,training,1,1,4,low,feet,color,C,F,G,Y,17,4_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,017,2026-03-19_21h43.06.482,explain2,2025.1.1,MacIntel,62.5,69bb5d0e58b8b38af6ea30eb,69bc308a35b0913edb0419e2,69bca5ff550dbb4c67425b88,,,,,,,,,,,,,,,,,,,,,,,241.93,313.145,1,[68.219],[68.219],"this reptile appears to be a juvenile, so perhaps its ability to procreate is under-developed; however, it looks the same as the prior reptile, only this one is red and is rated slightly higher fertility. so perhaps it is slightly older than the previous, or this specimen is considered healthier than the previous.",313.145,314.143,0,1,1,1,1,C,Y,Y_C.png,training,1,2,5,high,feet,color,C,F,G,Y,17,5_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,017,2026-03-19_21h43.06.482,explain2,2025.1.1,MacIntel,62.5,69bb5d0e58b8b38af6ea30eb,69bc308a35b0913edb0419e2,69bca5ff550dbb4c67425b88,,,,,,,,,,,,,,,,,,,,,,,314.146,345.809,1,[28.682999999999993],[28.682999999999993],this reptile appears to be a juvenile and only moderate level of fertility,345.809,346.809,0,2,2,2,1,C,G,G_C.png,training,1,3,5,high,feet,color,C,F,G,Y,17,5_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,017,2026-03-19_21h43.06.482,explain2,2025.1.1,MacIntel,62.5,69bb5d0e58b8b38af6ea30eb,69bc308a35b0913edb0419e2,69bca5ff550dbb4c67425b88,,,,,,,,,,,,,,,,,,,,,,,346.812,373.639,1,[23.829000000000008],[23.829000000000008],"this reptile also appears to be a juvenile, and as a result may not be able to reproduce",373.639,374.639,0,3,3,3,1,F,Y,Y_F.png,training,1,4,4,low,feet,color,C,F,G,Y,17,4_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
