consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,142,2026-03-19_22h00.50.339,explain2,2025.1.1,Win32,60.60606061,677f57a7387f244691390c1e,69bc308a35b0913edb0419e2,69bcaa11e8b62e9f1e409363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,142,2026-03-19_22h00.50.339,explain2,2025.1.1,Win32,60.60606061,677f57a7387f244691390c1e,69bc308a35b0913edb0419e2,69bcaa11e8b62e9f1e409363,45.6879,45.6885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,142,2026-03-19_22h00.50.339,explain2,2025.1.1,Win32,60.60606061,677f57a7387f244691390c1e,69bc308a35b0913edb0419e2,69bcaa11e8b62e9f1e409363,,,45.6897,59.1861,1,[10.503],[10.503],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,142,2026-03-19_22h00.50.339,explain2,2025.1.1,Win32,60.60606061,677f57a7387f244691390c1e,69bc308a35b0913edb0419e2,69bcaa11e8b62e9f1e409363,,,,,,,,59.1871,72.0845,1,[9.900500000000008],[9.900500000000008],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,142,2026-03-19_22h00.50.339,explain2,2025.1.1,Win32,60.60606061,677f57a7387f244691390c1e,69bc308a35b0913edb0419e2,69bcaa11e8b62e9f1e409363,,,,,,,,,,,,,72.0852,85.6558,1,[10.571200000047668],[10.571200000047668],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,142,2026-03-19_22h00.50.339,explain2,2025.1.1,Win32,60.60606061,677f57a7387f244691390c1e,69bc308a35b0913edb0419e2,69bcaa11e8b62e9f1e409363,,,,,,,,,,,,,,,,,,85.6561,96.8208,1,[8.16729999995232],[8.16729999995232],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,142,2026-03-19_22h00.50.339,explain2,2025.1.1,Win32,60.60606061,677f57a7387f244691390c1e,69bc308a35b0913edb0419e2,69bcaa11e8b62e9f1e409363,,,,,,,,,,,,,,,,,,,,,,,96.8472,208.9508,1,[109.11110000002387],[109.11120000004772],"Well, he's green so he blends in with his environment to hide from predators. He looks unison in shape and he has the ability to balance on a branch, meaning he can likely run and survive from predators. He does not look like much of a predator himself, however.",208.9516,209.9481,0,0,0,0,1,F,G,G_F.png,training,1,1,8,high,color,feet,G,Y,F,C,142,8_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,142,2026-03-19_22h00.50.339,explain2,2025.1.1,Win32,60.60606061,677f57a7387f244691390c1e,69bc308a35b0913edb0419e2,69bcaa11e8b62e9f1e409363,,,,,,,,,,,,,,,,,,,,,,,209.9527,286.2228,1,[73.27320000004772],[73.27320000004772],"Ah, it's because of his toes. His toes are different from the reptile with the higher fertility score. Maybe sharp toes makes it harder to grab things?",286.2229,287.2228,0,1,1,1,1,C,G,G_C.png,training,1,2,6,high,color,feet,G,Y,F,C,142,6_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,142,2026-03-19_22h00.50.339,explain2,2025.1.1,Win32,60.60606061,677f57a7387f244691390c1e,69bc308a35b0913edb0419e2,69bcaa11e8b62e9f1e409363,,,,,,,,,,,,,,,,,,,,,,,287.2284,309.8599,1,[19.63499999999999],[19.63499999999999],"This one is obvious, he's red. He sticks out like a sore thumb, predators will have a field day with him.",309.8602,310.8586,0,2,2,2,1,F,Y,Y_F.png,training,1,3,2,low,color,feet,G,Y,F,C,142,2_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,142,2026-03-19_22h00.50.339,explain2,2025.1.1,Win32,60.60606061,677f57a7387f244691390c1e,69bc308a35b0913edb0419e2,69bcaa11e8b62e9f1e409363,,,,,,,,,,,,,,,,,,,,,,,310.8632,345.9627,1,[32.10189999997618],[32.10189999997618],"Same reason as the last red guy, he sticks out like a sore thumb and can easily be spotted for consumption by a larger predator.",345.9631,346.9616,0,3,3,3,1,C,Y,Y_C.png,training,1,4,2,low,color,feet,G,Y,F,C,142,2_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,142,2026-03-19_22h00.50.339,explain2,2025.1.1,Win32,60.60606061,677f57a7387f244691390c1e,69bc308a35b0913edb0419e2,69bcaa11e8b62e9f1e409363,,,,,,,,,,,,,,,,,,,,,,,346.965,406.1354,1,[56.17139999997613],[56.17139999997613],I guess the round toes actually decrease his fertility at the same time as being red? Maybe cause with the sharp toes he could at least fight back to a predator now with the red skin and round toes he stands no chance against a predator.,406.1358,407.1349,0,4,4,4,1,F,Y,Y_F.png,training,2,5,1,low,color,feet,G,Y,F,C,142,1_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,142,2026-03-19_22h00.50.339,explain2,2025.1.1,Win32,60.60606061,677f57a7387f244691390c1e,69bc308a35b0913edb0419e2,69bcaa11e8b62e9f1e409363,,,,,,,,,,,,,,,,,,,,,,,407.1413,457.2578,1,[47.120999999999924],[47.12110000002377],He's green so he blends in with his environment. He's got the sharp toes though which I'm still not sure helps him or hurts him. I think the sharp toes help him because he can slice a predator if he gets caught.,457.2579,458.256,0,5,5,5,1,C,G,G_C.png,training,2,6,6,high,color,feet,G,Y,F,C,142,6_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,142,2026-03-19_22h00.50.339,explain2,2025.1.1,Win32,60.60606061,677f57a7387f244691390c1e,69bc308a35b0913edb0419e2,69bcaa11e8b62e9f1e409363,,,,,,,,,,,,,,,,,,,,,,,458.2591,507.3964,1,[46.154399999976135],[46.154499999999985],Red skin and pointy toes. So he attracts a predator and then fights him with his pointy toes I guess.,507.3965,508.3945,0,6,6,6,1,C,Y,Y_C.png,training,2,7,3,low,color,feet,G,Y,F,C,142,3_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,142,2026-03-19_22h00.50.339,explain2,2025.1.1,Win32,60.60606061,677f57a7387f244691390c1e,69bc308a35b0913edb0419e2,69bcaa11e8b62e9f1e409363,,,,,,,,,,,,,,,,,,,,,,,508.3973,569.4525,1,[58.072400000095286],[58.072400000095286],"This is the ideal reptile for his environment. He's green like the leaves, has toes used for climbing trees and running away from predators.",569.4526,570.4514,0,7,7,7,1,F,G,G_F.png,training,2,8,10,high,color,feet,G,Y,F,C,142,10_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,142,2026-03-19_22h00.50.339,explain2,2025.1.1,Win32,60.60606061,677f57a7387f244691390c1e,69bc308a35b0913edb0419e2,69bcaa11e8b62e9f1e409363,,,,,,,,,,,,,,,,,,,,,,,570.4553,602.4053,1,[28.95309999990468],[28.95319999992853],Because he's red and he has sharp toes. Not only can he not climb trees very well but he sticks out to predators.,602.4055,603.404,0,8,8,8,1,C,Y,Y_C.png,training,3,9,4,low,color,feet,G,Y,F,C,142,4_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
