consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,092,2026-03-20_13h26.01.668,explain2,2025.1.1,Linux armv81,120.4819277,69b5d7dba8fc88f67653adf1,69bd41b9228fa8ec2e37e683,69bdad0e54073e3eb5899511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,092,2026-03-20_13h26.01.668,explain2,2025.1.1,Linux armv81,120.4819277,69b5d7dba8fc88f67653adf1,69bd41b9228fa8ec2e37e683,69bdad0e54073e3eb5899511,13.0773,13.0781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,092,2026-03-20_13h26.01.668,explain2,2025.1.1,Linux armv81,120.4819277,69b5d7dba8fc88f67653adf1,69bd41b9228fa8ec2e37e683,69bdad0e54073e3eb5899511,,,13.0804,22.6849,1,[6.615799999952316],[6.615799999952316],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,092,2026-03-20_13h26.01.668,explain2,2025.1.1,Linux armv81,120.4819277,69b5d7dba8fc88f67653adf1,69bd41b9228fa8ec2e37e683,69bdad0e54073e3eb5899511,,,,,,,,22.6852,33.9755,1,[8.304500000000004],[8.304500000000004],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,092,2026-03-20_13h26.01.668,explain2,2025.1.1,Linux armv81,120.4819277,69b5d7dba8fc88f67653adf1,69bd41b9228fa8ec2e37e683,69bdad0e54073e3eb5899511,,,,,,,,,,,,,33.9759,46.6539,1,[9.682199999988072],[9.682199999988072],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,092,2026-03-20_13h26.01.668,explain2,2025.1.1,Linux armv81,120.4819277,69b5d7dba8fc88f67653adf1,69bd41b9228fa8ec2e37e683,69bdad0e54073e3eb5899511,,,,,,,,,,,,,,,,,,46.6544,58.8811,1,[9.227199999988088],[9.227199999988088],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,092,2026-03-20_13h26.01.668,explain2,2025.1.1,Linux armv81,120.4819277,69b5d7dba8fc88f67653adf1,69bd41b9228fa8ec2e37e683,69bdad0e54073e3eb5899511,,,,,,,,,,,,,,,,,,,,,,,58.8886,111.0346,1,[49.154300000011915],[49.154300000011915],On the reptile was brightly colored and had a smiling face,111.0352,112.0356,0,0,0,0,1,C,Y,Y_C.png,training,1,1,6,high,color,feet,Y,G,F,C,92,6_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,092,2026-03-20_13h26.01.668,explain2,2025.1.1,Linux armv81,120.4819277,69b5d7dba8fc88f67653adf1,69bd41b9228fa8ec2e37e683,69bdad0e54073e3eb5899511,,,,,,,,,,,,,,,,,,,,,,,112.0401,135.1901,1,[20.156399999976173],[20.156399999976173],The reptile was the same color as the foliage so harder to spot than therefore a lower score,135.1902,136.184,0,1,1,1,1,F,G,G_F.png,training,1,2,4,low,color,feet,Y,G,F,C,92,4_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,092,2026-03-20_13h26.01.668,explain2,2025.1.1,Linux armv81,120.4819277,69b5d7dba8fc88f67653adf1,69bd41b9228fa8ec2e37e683,69bdad0e54073e3eb5899511,,,,,,,,,,,,,,,,,,,,,,,136.188,162.1481,1,[22.964599999964236],[22.964599999964236],The reptile is brightly colored and therefore easily to spot by others,162.1483,163.149,0,2,2,2,1,F,Y,Y_F.png,training,1,3,9,high,color,feet,Y,G,F,C,92,9_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,092,2026-03-20_13h26.01.668,explain2,2025.1.1,Linux armv81,120.4819277,69b5d7dba8fc88f67653adf1,69bd41b9228fa8ec2e37e683,69bdad0e54073e3eb5899511,,,,,,,,,,,,,,,,,,,,,,,163.1524,182.662,1,[16.521500000000003],[16.521500000000003],This reptile is the same color as the foliage and therefore has a hard time being found,182.662,183.6603,0,3,3,3,1,C,G,G_C.png,training,1,4,1,low,color,feet,Y,G,F,C,92,1_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
