consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,138,2026-03-19_21h59.54.402,explain2,2025.1.1,Win32,59.52380952,66ea6797ef341f18e62ad904,69bc308a35b0913edb0419e2,69bca9f662b0de792f67e6b5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,138,2026-03-19_21h59.54.402,explain2,2025.1.1,Win32,59.52380952,66ea6797ef341f18e62ad904,69bc308a35b0913edb0419e2,69bca9f662b0de792f67e6b5,2.8682,2.8683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,138,2026-03-19_21h59.54.402,explain2,2025.1.1,Win32,59.52380952,66ea6797ef341f18e62ad904,69bc308a35b0913edb0419e2,69bca9f662b0de792f67e6b5,,,2.8685,10.7779,1,[4.9167999999523175],[4.9167999999523175],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,138,2026-03-19_21h59.54.402,explain2,2025.1.1,Win32,59.52380952,66ea6797ef341f18e62ad904,69bc308a35b0913edb0419e2,69bca9f662b0de792f67e6b5,,,,,,,,10.778,17.7445,1,[3.9667999999523147],[3.9667999999523147],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,138,2026-03-19_21h59.54.402,explain2,2025.1.1,Win32,59.52380952,66ea6797ef341f18e62ad904,69bc308a35b0913edb0419e2,69bca9f662b0de792f67e6b5,,,,,,,,,,,,,17.7447,23.9617,1,[3.2169999999999987],[3.2169999999999987],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,138,2026-03-19_21h59.54.402,explain2,2025.1.1,Win32,59.52380952,66ea6797ef341f18e62ad904,69bc308a35b0913edb0419e2,69bca9f662b0de792f67e6b5,,,,,,,,,,,,,,,,,,23.9618,34.2444,1,[7.283399999976162],[7.283399999976162],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,138,2026-03-19_21h59.54.402,explain2,2025.1.1,Win32,59.52380952,66ea6797ef341f18e62ad904,69bc308a35b0913edb0419e2,69bca9f662b0de792f67e6b5,,,,,,,,,,,,,,,,,,,,,,,34.2499,183.2473,1,[146],[146],This reptile received an average fertility score. It has the right balance of prosperity and harsh conditions. It does not have to lay a lot of eggs because there are fewer threats.,183.2475,184.2511,0,0,0,0,1,F,G,G_F.png,training,1,1,6,high,color,feet,G,Y,F,C,138,6_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,138,2026-03-19_21h59.54.402,explain2,2025.1.1,Win32,59.52380952,66ea6797ef341f18e62ad904,69bc308a35b0913edb0419e2,69bca9f662b0de792f67e6b5,,,,,,,,,,,,,,,,,,,,,,,184.2524,229.2283,1,[41.983399999976115],[41.983399999976115],"This reptile has a very low fertility score because of its color. Most reptiles of this species are green, so they do not prefer to mate with red ones.",229.2283,230.2283,0,1,1,1,1,F,Y,Y_F.png,training,1,2,2,low,color,feet,G,Y,F,C,138,2_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,138,2026-03-19_21h59.54.402,explain2,2025.1.1,Win32,59.52380952,66ea6797ef341f18e62ad904,69bc308a35b0913edb0419e2,69bca9f662b0de792f67e6b5,,,,,,,,,,,,,,,,,,,,,,,230.2294,240.1122,1,[7.042899999976157],[7.042899999976157],"This reptile has a very low fertility score because of its color. Most reptiles of this species are green, so they do not prefer to mate with red ones.",240.1122,241.1112,0,2,2,2,1,C,Y,Y_C.png,training,1,3,1,low,color,feet,G,Y,F,C,138,1_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,138,2026-03-19_21h59.54.402,explain2,2025.1.1,Win32,59.52380952,66ea6797ef341f18e62ad904,69bc308a35b0913edb0419e2,69bca9f662b0de792f67e6b5,,,,,,,,,,,,,,,,,,,,,,,241.1142,271.685,1,[27.589799999952334],[27.589799999952334],This reptile received an average fertility score. It has the right balance of prosperity and harsh conditions. It does not have to lay a lot of eggs because there are fewer threats. It has very typical features,271.685,272.6834,0,3,3,3,1,C,G,G_C.png,training,1,4,4,high,color,feet,G,Y,F,C,138,4_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
