consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,076,2026-03-19_23h05.18.198,explain2,2025.1.1,Win32,140.8450704,69a34135037521c637c23ad2,69bc308a35b0913edb0419e2,69bcc7475af158f50f97d792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,076,2026-03-19_23h05.18.198,explain2,2025.1.1,Win32,140.8450704,69a34135037521c637c23ad2,69bc308a35b0913edb0419e2,69bcc7475af158f50f97d792,7.0256,7.0257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,076,2026-03-19_23h05.18.198,explain2,2025.1.1,Win32,140.8450704,69a34135037521c637c23ad2,69bc308a35b0913edb0419e2,69bcc7475af158f50f97d792,,,7.0259,24.115,1,[14.08909999999986],[14.089199999999963],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,076,2026-03-19_23h05.18.198,explain2,2025.1.1,Win32,140.8450704,69a34135037521c637c23ad2,69bc308a35b0913edb0419e2,69bcc7475af158f50f97d792,,,,,,,,24.1152,43.843,1,[16.73119999999996],[16.73119999999996],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,076,2026-03-19_23h05.18.198,explain2,2025.1.1,Win32,140.8450704,69a34135037521c637c23ad2,69bc308a35b0913edb0419e2,69bcc7475af158f50f97d792,,,,,,,,,,,,,43.8433,65.7279,1,[18.884500000000003],[18.884500000000003],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,076,2026-03-19_23h05.18.198,explain2,2025.1.1,Win32,140.8450704,69a34135037521c637c23ad2,69bc308a35b0913edb0419e2,69bcc7475af158f50f97d792,,,,,,,,,,,,,,,,,,65.7281,87.0221,1,[18.294100000000086],[18.294100000000086],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,076,2026-03-19_23h05.18.198,explain2,2025.1.1,Win32,140.8450704,69a34135037521c637c23ad2,69bc308a35b0913edb0419e2,69bcc7475af158f50f97d792,,,,,,,,,,,,,,,,,,,,,,,87.0324,172.2401,1,[82.20519999999996],[82.20519999999996],This reptile received a score of four because it laid a small amount of eggs.,172.2401,173.2412,0,0,0,0,1,F,G,G_F.png,training,1,1,4,low,color,feet,Y,G,F,C,76,4_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,076,2026-03-19_23h05.18.198,explain2,2025.1.1,Win32,140.8450704,69a34135037521c637c23ad2,69bc308a35b0913edb0419e2,69bcc7475af158f50f97d792,,,,,,,,,,,,,,,,,,,,,,,173.2426,257.4097,1,[81.15980000000008],[81.15989999999994],This reptile received a score of seven because it laid a good amount of eggs. This reptile laid more than the green reptile.,257.41,258.4115,0,1,1,1,1,C,Y,Y_C.png,training,1,2,7,high,color,feet,Y,G,F,C,76,7_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,076,2026-03-19_23h05.18.198,explain2,2025.1.1,Win32,140.8450704,69a34135037521c637c23ad2,69bc308a35b0913edb0419e2,69bcc7475af158f50f97d792,,,,,,,,,,,,,,,,,,,,,,,258.4151,316.3371,1,[54.9283999999999],[54.9283999999999],This reptile is green like the first reptile and has the same fertility score as that one. The color of the reptile could play a role in its fertility.,316.3372,317.3362,0,2,2,2,1,C,G,G_C.png,training,1,3,4,low,color,feet,Y,G,F,C,76,4_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,076,2026-03-19_23h05.18.198,explain2,2025.1.1,Win32,140.8450704,69a34135037521c637c23ad2,69bc308a35b0913edb0419e2,69bcc7475af158f50f97d792,,,,,,,,,,,,,,,,,,,,,,,317.3451,411.1958,1,[90.84490000000011],[90.84490000000011],"The reptile received a score of five because it laid a medium amount of eggs. It laid less than the previous red reptile, but still more than both green reptiles.",411.1959,412.1958,0,3,3,3,1,F,Y,Y_F.png,training,1,4,5,high,color,feet,Y,G,F,C,76,5_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,076,2026-03-19_23h05.18.198,explain2,2025.1.1,Win32,140.8450704,69a34135037521c637c23ad2,69bc308a35b0913edb0419e2,69bcc7475af158f50f97d792,,,,,,,,,,,,,,,,,,,,,,,412.198,588.82,1,[173.62299999999993],[173.62299999999993],"This reptile received a fertility score of six because it laid a little over a medium amount of eggs. It laid more than the other green reptiles, but only one red reptile received a higher score than this reptile.",588.8202,589.8158,0,4,4,4,1,F,G,G_F.png,training,2,5,6,low,color,feet,Y,G,F,C,76,6_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,076,2026-03-19_23h05.18.198,explain2,2025.1.1,Win32,140.8450704,69a34135037521c637c23ad2,69bc308a35b0913edb0419e2,69bcc7475af158f50f97d792,,,,,,,,,,,,,,,,,,,,,,,589.8181,671.0631,1,[78.24610000000007],[78.24610000000007],This green reptile received a fertility score of one because it laid little to no eggs. It seems the green ones overall are still laying the least amount of eggs.,671.0632,672.0623,0,5,5,5,1,C,G,G_C.png,training,2,6,1,low,color,feet,Y,G,F,C,76,1_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,076,2026-03-19_23h05.18.198,explain2,2025.1.1,Win32,140.8450704,69a34135037521c637c23ad2,69bc308a35b0913edb0419e2,69bcc7475af158f50f97d792,,,,,,,,,,,,,,,,,,,,,,,672.0708,741.1907,1,[66.12649999999996],[66.12649999999996],This red reptile received a very high fertility score. Most of the red reptiles have received high fertility scores.,741.1909,742.1897,0,6,6,6,1,F,Y,Y_F.png,training,2,7,10,high,color,feet,Y,G,F,C,76,10_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,076,2026-03-19_23h05.18.198,explain2,2025.1.1,Win32,140.8450704,69a34135037521c637c23ad2,69bc308a35b0913edb0419e2,69bcc7475af158f50f97d792,,,,,,,,,,,,,,,,,,,,,,,742.1988,804.7541,1,[59.55600000000027],[59.55600000000027],This is another red reptile that has received a high fertility score. It seems that the color red may have an effect on fertility.,804.7542,805.7534,0,7,7,7,1,C,Y,Y_C.png,training,2,8,7,high,color,feet,Y,G,F,C,76,7_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,076,2026-03-19_23h05.18.198,explain2,2025.1.1,Win32,140.8450704,69a34135037521c637c23ad2,69bc308a35b0913edb0419e2,69bcc7475af158f50f97d792,,,,,,,,,,,,,,,,,,,,,,,805.7613,893.0179,1,[84.26379999999983],[84.26379999999983],This red reptile has received an average fertility score. It is possible that it could have mated with a green reptile that could have reduced the amount of viable eggs.,893.0179,894.0148,0,8,8,8,1,C,Y,Y_C.png,training,3,9,5,high,color,feet,Y,G,F,C,76,5_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,076,2026-03-19_23h05.18.198,explain2,2025.1.1,Win32,140.8450704,69a34135037521c637c23ad2,69bc308a35b0913edb0419e2,69bcc7475af158f50f97d792,,,,,,,,,,,,,,,,,,,,,,,894.0238,977.7865,1,[80.76359999999966],[80.76359999999966],This green reptile has received a fertility score of five. This is average. Most of the green reptiles have had average or below average fertility scores.,977.7865,978.7826,0,9,9,9,1,F,G,G_F.png,training,3,10,5,low,color,feet,Y,G,F,C,76,5_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
