consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,171,2026-03-19_22h42.24.012,explain2,2025.1.1,Linux x86_64,59.88023952,5e48122927eb23000af799c7,69bc308a35b0913edb0419e2,69bcb3930aee659797a309b6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,171,2026-03-19_22h42.24.012,explain2,2025.1.1,Linux x86_64,59.88023952,5e48122927eb23000af799c7,69bc308a35b0913edb0419e2,69bcb3930aee659797a309b6,8.3373,8.3378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,171,2026-03-19_22h42.24.012,explain2,2025.1.1,Linux x86_64,59.88023952,5e48122927eb23000af799c7,69bc308a35b0913edb0419e2,69bcb3930aee659797a309b6,,,8.339,22.0281,1,[10.699600000023821],[10.699600000023821],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,171,2026-03-19_22h42.24.012,explain2,2025.1.1,Linux x86_64,59.88023952,5e48122927eb23000af799c7,69bc308a35b0913edb0419e2,69bcb3930aee659797a309b6,,,,,,,,22.0285,60.0737,1,[35.017199999988094],[35.017199999988094],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,171,2026-03-19_22h42.24.012,explain2,2025.1.1,Linux x86_64,59.88023952,5e48122927eb23000af799c7,69bc308a35b0913edb0419e2,69bcb3930aee659797a309b6,,,,,,,,,,,,,60.0745,83.111,1,[20.05009999996423],[20.05009999996423],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,171,2026-03-19_22h42.24.012,explain2,2025.1.1,Linux x86_64,59.88023952,5e48122927eb23000af799c7,69bc308a35b0913edb0419e2,69bcb3930aee659797a309b6,,,,,,,,,,,,,,,,,,83.1112,97.7083,1,[11.599800000011925],[11.599800000011925],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,171,2026-03-19_22h42.24.012,explain2,2025.1.1,Linux x86_64,59.88023952,5e48122927eb23000af799c7,69bc308a35b0913edb0419e2,69bcb3930aee659797a309b6,,,,,,,,,,,,,,,,,,,,,,,97.7249,126.933,1,[26.219400000035762],[26.219400000035762],This reptile is not fertile because she's been smoking.,126.9355,127.9242,0,0,0,0,1,F,Y,Y_F.png,training,1,1,4,high,feet,color,F,C,G,Y,171,4_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,171,2026-03-19_22h42.24.012,explain2,2025.1.1,Linux x86_64,59.88023952,5e48122927eb23000af799c7,69bc308a35b0913edb0419e2,69bcb3930aee659797a309b6,,,,,,,,,,,,,,,,,,,,,,,127.9507,142.8248,1,[11.897800000011927],[11.897800000011927],This reptile scored a three because she's old.,142.825,143.823,0,1,1,1,1,C,Y,Y_C.png,training,1,2,3,low,feet,color,F,C,G,Y,171,3_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,171,2026-03-19_22h42.24.012,explain2,2025.1.1,Linux x86_64,59.88023952,5e48122927eb23000af799c7,69bc308a35b0913edb0419e2,69bcb3930aee659797a309b6,,,,,,,,,,,,,,,,,,,,,,,143.8384,165.3914,1,[18.565499999999986],[18.565499999999986],"Sorry, is this on a scale of 10 or 5?",165.3916,166.3898,0,2,2,2,1,C,G,G_C.png,training,1,3,4,low,feet,color,F,C,G,Y,171,4_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,171,2026-03-19_22h42.24.012,explain2,2025.1.1,Linux x86_64,59.88023952,5e48122927eb23000af799c7,69bc308a35b0913edb0419e2,69bcb3930aee659797a309b6,,,,,,,,,,,,,,,,,,,,,,,166.3962,192.0901,1,[22.684500000000014],[22.684500000000014],Okay this reptile scored a seven because she's in the middle of her cycle.,192.0913,193.1446,0,3,3,3,1,F,G,G_F.png,training,1,4,7,high,feet,color,F,C,G,Y,171,7_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
