consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,061,2026-03-19_19h49.52.676,explain2,2025.1.1,iPad,52.63157895,676669b707b1484c46e779fb,69bc308a35b0913edb0419e2,69bca77be8b62e9f1e4092f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,061,2026-03-19_19h49.52.676,explain2,2025.1.1,iPad,52.63157895,676669b707b1484c46e779fb,69bc308a35b0913edb0419e2,69bca77be8b62e9f1e4092f5,4.155,4.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,061,2026-03-19_19h49.52.676,explain2,2025.1.1,iPad,52.63157895,676669b707b1484c46e779fb,69bc308a35b0913edb0419e2,69bca77be8b62e9f1e4092f5,,,4.156,10.108,1,[2.9650000000000034],[2.9650000000000034],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,061,2026-03-19_19h49.52.676,explain2,2025.1.1,iPad,52.63157895,676669b707b1484c46e779fb,69bc308a35b0913edb0419e2,69bca77be8b62e9f1e4092f5,,,,,,,,10.109,22.571,1,[9.477000000000004],[9.477000000000004],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,061,2026-03-19_19h49.52.676,explain2,2025.1.1,iPad,52.63157895,676669b707b1484c46e779fb,69bc308a35b0913edb0419e2,69bca77be8b62e9f1e4092f5,,,,,,,,,,,,,22.571,37.077,1,[11.510999999999996],[11.510999999999996],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,061,2026-03-19_19h49.52.676,explain2,2025.1.1,iPad,52.63157895,676669b707b1484c46e779fb,69bc308a35b0913edb0419e2,69bca77be8b62e9f1e4092f5,,,,,,,,,,,,,,,,,,37.078,45.054,1,[4.986999999999995],[4.986999999999995],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,061,2026-03-19_19h49.52.676,explain2,2025.1.1,iPad,52.63157895,676669b707b1484c46e779fb,69bc308a35b0913edb0419e2,69bca77be8b62e9f1e4092f5,,,,,,,,,,,,,,,,,,,,,,,45.068,74.86,1,[26.805000000000007],[26.805000000000007],Looks young as it has a tail,74.861,75.859,0,0,0,0,1,F,G,G_F.png,training,1,1,2,low,feet,color,C,F,Y,G,61,2_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,061,2026-03-19_19h49.52.676,explain2,2025.1.1,iPad,52.63157895,676669b707b1484c46e779fb,69bc308a35b0913edb0419e2,69bca77be8b62e9f1e4092f5,,,,,,,,,,,,,,,,,,,,,,,75.864,126.788,1,[48.06],[48.06],,126.788,127.787,0,1,1,1,1,F,Y,Y_F.png,training,1,2,4,low,feet,color,C,F,Y,G,61,4_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,061,2026-03-19_19h49.52.676,explain2,2025.1.1,iPad,52.63157895,676669b707b1484c46e779fb,69bc308a35b0913edb0419e2,69bca77be8b62e9f1e4092f5,,,,,,,,,,,,,,,,,,,,,,,127.79,157.995,1,[27.22200000000001],[27.22200000000001],,157.995,158.995,0,2,2,2,1,C,G,G_C.png,training,1,3,5,high,feet,color,C,F,Y,G,61,5_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,061,2026-03-19_19h49.52.676,explain2,2025.1.1,iPad,52.63157895,676669b707b1484c46e779fb,69bc308a35b0913edb0419e2,69bca77be8b62e9f1e4092f5,,,,,,,,,,,,,,,,,,,,,,,158.998,162.841,1,[0.8619999999999948],[0.8619999999999948],,162.842,163.846,0,3,3,3,1,C,Y,Y_C.png,training,1,4,10,high,feet,color,C,F,Y,G,61,10_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
