consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,103,2026-03-19_21h35.28.937,explain2,2025.1.1,MacIntel,119.047619,69a9cf80f4d7668d5c815038,69bc308a35b0913edb0419e2,69bcce3bf241efc95ec391de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,103,2026-03-19_21h35.28.937,explain2,2025.1.1,MacIntel,119.047619,69a9cf80f4d7668d5c815038,69bc308a35b0913edb0419e2,69bcce3bf241efc95ec391de,3.671,3.671400002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,103,2026-03-19_21h35.28.937,explain2,2025.1.1,MacIntel,119.047619,69a9cf80f4d7668d5c815038,69bc308a35b0913edb0419e2,69bcce3bf241efc95ec391de,,,3.6721,18.3467,1,[11.675099998474117],[11.675099998474117],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,103,2026-03-19_21h35.28.937,explain2,2025.1.1,MacIntel,119.047619,69a9cf80f4d7668d5c815038,69bc308a35b0913edb0419e2,69bcce3bf241efc95ec391de,,,,,,,,18.3469,40.4379,1,[19.09120000076294],[19.091300001144404],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,103,2026-03-19_21h35.28.937,explain2,2025.1.1,MacIntel,119.047619,69a9cf80f4d7668d5c815038,69bc308a35b0913edb0419e2,69bcce3bf241efc95ec391de,,,,,,,,,,,,,40.438,78.6452,1,[35.20709999847412],[35.20709999847412],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,103,2026-03-19_21h35.28.937,explain2,2025.1.1,MacIntel,119.047619,69a9cf80f4d7668d5c815038,69bc308a35b0913edb0419e2,69bcce3bf241efc95ec391de,,,,,,,,,,,,,,,,,,78.6455,94.0791,1,[12.44139999961854],[12.44139999961854],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,103,2026-03-19_21h35.28.937,explain2,2025.1.1,MacIntel,119.047619,69a9cf80f4d7668d5c815038,69bc308a35b0913edb0419e2,69bcce3bf241efc95ec391de,,,,,,,,,,,,,,,,,,,,,,,94.083,138.2916,1,[41.21179999923706],[41.21179999923706],Because this reptile reproduced 4 offsprings that grew into maturity,138.2917,139.2914,0,0,0,0,1,C,Y,Y_C.png,training,1,1,4,low,feet,color,F,C,Y,G,103,4_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,103,2026-03-19_21h35.28.937,explain2,2025.1.1,MacIntel,119.047619,69a9cf80f4d7668d5c815038,69bc308a35b0913edb0419e2,69bcce3bf241efc95ec391de,,,,,,,,,,,,,,,,,,,,,,,139.2933,161.633,1,[19.341499999999996],[19.341499999999996],because this reptile reproduced 6 offsprings,161.6331,162.6322,0,1,1,1,1,F,G,G_F.png,training,1,2,6,high,feet,color,F,C,Y,G,103,6_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,103,2026-03-19_21h35.28.937,explain2,2025.1.1,MacIntel,119.047619,69a9cf80f4d7668d5c815038,69bc308a35b0913edb0419e2,69bcce3bf241efc95ec391de,,,,,,,,,,,,,,,,,,,,,,,162.6337,176.1248,1,[10.4915999984741],[10.4915999984741],Because this reptile reproduced 5 offsprings,176.125,177.1246,0,2,2,2,1,C,G,G_C.png,training,1,3,5,low,feet,color,F,C,Y,G,103,5_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,103,2026-03-19_21h35.28.937,explain2,2025.1.1,MacIntel,119.047619,69a9cf80f4d7668d5c815038,69bc308a35b0913edb0419e2,69bcce3bf241efc95ec391de,,,,,,,,,,,,,,,,,,,,,,,177.1283,194.6067,1,[14.482499999999987],[14.482499999999987],Because this reptile reproduced 6 offsprings in that season,194.6068,195.6077,0,3,3,3,1,F,Y,Y_F.png,training,1,4,6,high,feet,color,F,C,Y,G,103,6_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
