consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,006,2026-03-19_21h42.11.151,explain2,2025.1.1,MacIntel,121.9512195,697a75a62232e02fbcdf2a29,69bc308a35b0913edb0419e2,69bca5beef655a79ddc84a2e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-03-19_21h42.11.151,explain2,2025.1.1,MacIntel,121.9512195,697a75a62232e02fbcdf2a29,69bc308a35b0913edb0419e2,69bca5beef655a79ddc84a2e,794.1847,794.1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-03-19_21h42.11.151,explain2,2025.1.1,MacIntel,121.9512195,697a75a62232e02fbcdf2a29,69bc308a35b0913edb0419e2,69bca5beef655a79ddc84a2e,,,794.1852,816.3647,1,[19.183500000000095],[19.183500000000095],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-03-19_21h42.11.151,explain2,2025.1.1,MacIntel,121.9512195,697a75a62232e02fbcdf2a29,69bc308a35b0913edb0419e2,69bca5beef655a79ddc84a2e,,,,,,,,816.3649,854.8939,1,[35.529299999982186],[35.529299999982186],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-03-19_21h42.11.151,explain2,2025.1.1,MacIntel,121.9512195,697a75a62232e02fbcdf2a29,69bc308a35b0913edb0419e2,69bca5beef655a79ddc84a2e,,,,,,,,,,,,,854.8941,893.0521,1,[35.15830000001188],[35.15830000001188],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-03-19_21h42.11.151,explain2,2025.1.1,MacIntel,121.9512195,697a75a62232e02fbcdf2a29,69bc308a35b0913edb0419e2,69bca5beef655a79ddc84a2e,,,,,,,,,,,,,,,,,,893.0523,922.9896,1,[26.938299999982178],[26.938299999982178],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-03-19_21h42.11.151,explain2,2025.1.1,MacIntel,121.9512195,697a75a62232e02fbcdf2a29,69bc308a35b0913edb0419e2,69bca5beef655a79ddc84a2e,,,,,,,,,,,,,,,,,,,,,,,922.9949,1002.3441,1,[76.35340000000599],[76.35340000000599],It looks like a juvenile which would make it too young to produce many offspring.,1002.3443,1003.3439,0,0,0,0,1,F,Y,Y_F.png,training,1,1,6,low,color,feet,G,Y,F,C,6,6_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-03-19_21h42.11.151,explain2,2025.1.1,MacIntel,121.9512195,697a75a62232e02fbcdf2a29,69bc308a35b0913edb0419e2,69bca5beef655a79ddc84a2e,,,,,,,,,,,,,,,,,,,,,,,1003.3474,1077.9015,1,[71.55719999998814],[71.55719999998814],It is at it's peak fertility mid summer as can be estimated by the leaves around it. ,1077.9017,1078.9016,0,1,1,1,1,F,G,G_F.png,training,1,2,8,high,color,feet,G,Y,F,C,6,8_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-03-19_21h42.11.151,explain2,2025.1.1,MacIntel,121.9512195,697a75a62232e02fbcdf2a29,69bc308a35b0913edb0419e2,69bca5beef655a79ddc84a2e,,,,,,,,,,,,,,,,,,,,,,,1078.9054,1179.7601,1,[97.85770000001776],[97.85780000001182],This one is unhealthy as can be seen in the spots on it's skin. This prevents it from being as fertile as a healthy specimin.,1179.7602,1180.7596,0,2,2,2,1,C,G,G_C.png,training,1,3,5,high,color,feet,G,Y,F,C,6,5_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-03-19_21h42.11.151,explain2,2025.1.1,MacIntel,121.9512195,697a75a62232e02fbcdf2a29,69bc308a35b0913edb0419e2,69bca5beef655a79ddc84a2e,,,,,,,,,,,,,,,,,,,,,,,1180.7604,1223.4608,1,[39.700300000011794],[39.700300000011794],This one is bright red which may be a sign of older age which would bring down it's fertility score.,1223.4609,1224.4601,0,3,3,3,1,C,Y,Y_C.png,training,1,4,4,low,color,feet,G,Y,F,C,6,4_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
