consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,127,2026-03-19_22h54.57.130,explain2,2025.1.1,Linux x86_64,59.88023952,599de70d8a6cc5000128f980,69bc308a35b0913edb0419e2,69bcb630ee8c7805a50e77ce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,127,2026-03-19_22h54.57.130,explain2,2025.1.1,Linux x86_64,59.88023952,599de70d8a6cc5000128f980,69bc308a35b0913edb0419e2,69bcb630ee8c7805a50e77ce,5.937,5.9372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,127,2026-03-19_22h54.57.130,explain2,2025.1.1,Linux x86_64,59.88023952,599de70d8a6cc5000128f980,69bc308a35b0913edb0419e2,69bcb630ee8c7805a50e77ce,,,5.9379,195.9296,1,[187.00050000000002],[187.00050000000002],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,127,2026-03-19_22h54.57.130,explain2,2025.1.1,Linux x86_64,59.88023952,599de70d8a6cc5000128f980,69bc308a35b0913edb0419e2,69bcb630ee8c7805a50e77ce,,,,,,,,195.93,287.038,1,[88.10869999998806],[88.10869999998806],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,127,2026-03-19_22h54.57.130,explain2,2025.1.1,Linux x86_64,59.88023952,599de70d8a6cc5000128f980,69bc308a35b0913edb0419e2,69bcb630ee8c7805a50e77ce,,,,,,,,,,,,,287.0387,310.1869,1,[20.150000000000034],[20.150099999964198],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,127,2026-03-19_22h54.57.130,explain2,2025.1.1,Linux x86_64,59.88023952,599de70d8a6cc5000128f980,69bc308a35b0913edb0419e2,69bcb630ee8c7805a50e77ce,,,,,,,,,,,,,,,,,,310.1873,328.2035,1,[15.016699999988077],[15.016800000011926],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,127,2026-03-19_22h54.57.130,explain2,2025.1.1,Linux x86_64,59.88023952,599de70d8a6cc5000128f980,69bc308a35b0913edb0419e2,69bcb630ee8c7805a50e77ce,,,,,,,,,,,,,,,,,,,,,,,328.2165,349.7895,1,[18.583199999988096],[18.583199999988096],Because it was in a good environment.,349.7902,350.7863,0,0,0,0,1,C,Y,Y_C.png,training,1,1,5,low,feet,color,F,C,Y,G,127,5_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/Y_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,127,2026-03-19_22h54.57.130,explain2,2025.1.1,Linux x86_64,59.88023952,599de70d8a6cc5000128f980,69bc308a35b0913edb0419e2,69bcb630ee8c7805a50e77ce,,,,,,,,,,,,,,,,,,,,,,,350.7899,362.6214,1,[8.833599999964235],[8.833699999988085],Better nutrition,362.6216,363.6197,0,1,1,1,1,F,Y,Y_F.png,training,1,2,7,high,feet,color,F,C,Y,G,127,7_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/Y_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,127,2026-03-19_22h54.57.130,explain2,2025.1.1,Linux x86_64,59.88023952,599de70d8a6cc5000128f980,69bc308a35b0913edb0419e2,69bcb630ee8c7805a50e77ce,,,,,,,,,,,,,,,,,,,,,,,363.6238,385.9718,1,[19.349899999976174],[19.349899999976174],Good environment,385.9719,386.9697,0,2,2,2,1,C,G,G_C.png,training,1,3,4,low,feet,color,F,C,Y,G,127,4_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/Y_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,127,2026-03-19_22h54.57.130,explain2,2025.1.1,Linux x86_64,59.88023952,599de70d8a6cc5000128f980,69bc308a35b0913edb0419e2,69bcb630ee8c7805a50e77ce,,,,,,,,,,,,,,,,,,,,,,,386.973,394.7213,1,[4.749599999964289],[4.749599999964289],More access to mates,394.7214,395.7198,0,3,3,3,1,F,G,G_F.png,training,1,4,6,high,feet,color,F,C,Y,G,127,6_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/Y_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
