consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,079,2026-03-19_22h20.16.419,explain2,2025.1.1,Win32,57.47126437,69600f7a7c0fb2ac8d1c2ee3,69bc308a35b0913edb0419e2,69bcaeae60e28f51c2296bc4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,079,2026-03-19_22h20.16.419,explain2,2025.1.1,Win32,57.47126437,69600f7a7c0fb2ac8d1c2ee3,69bc308a35b0913edb0419e2,69bcaeae60e28f51c2296bc4,18.7244,18.7244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,079,2026-03-19_22h20.16.419,explain2,2025.1.1,Win32,57.47126437,69600f7a7c0fb2ac8d1c2ee3,69bc308a35b0913edb0419e2,69bcaeae60e28f51c2296bc4,,,18.7246,26.573,1,[4.850499999999997],[4.850499999999997],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,079,2026-03-19_22h20.16.419,explain2,2025.1.1,Win32,57.47126437,69600f7a7c0fb2ac8d1c2ee3,69bc308a35b0913edb0419e2,69bcaeae60e28f51c2296bc4,,,,,,,,26.5731,36.1899,1,[6.617199999988074],[6.617199999988074],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,079,2026-03-19_22h20.16.419,explain2,2025.1.1,Win32,57.47126437,69600f7a7c0fb2ac8d1c2ee3,69bc308a35b0913edb0419e2,69bcaeae60e28f51c2296bc4,,,,,,,,,,,,,36.19,44.8064,1,[5.616200000047684],[5.616200000047684],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,079,2026-03-19_22h20.16.419,explain2,2025.1.1,Win32,57.47126437,69600f7a7c0fb2ac8d1c2ee3,69bc308a35b0913edb0419e2,69bcaeae60e28f51c2296bc4,,,,,,,,,,,,,,,,,,44.8066,53.1232,1,[5.316500000000005],[5.316500000000005],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,079,2026-03-19_22h20.16.419,explain2,2025.1.1,Win32,57.47126437,69600f7a7c0fb2ac8d1c2ee3,69bc308a35b0913edb0419e2,69bcaeae60e28f51c2296bc4,,,,,,,,,,,,,,,,,,,,,,,53.1264,110.7916,1,[54.66789999997613],[54.66789999997613],"Seems like a fairly typical looking, lizard-like creature that does not have a very high or very low fertility rate, just around average.",110.7918,111.7914,0,0,0,0,1,C,Y,Y_C.png,training,1,1,4,low,feet,color,F,C,Y,G,79,4_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,079,2026-03-19_22h20.16.419,explain2,2025.1.1,Win32,57.47126437,69600f7a7c0fb2ac8d1c2ee3,69bc308a35b0913edb0419e2,69bcaeae60e28f51c2296bc4,,,,,,,,,,,,,,,,,,,,,,,111.7926,154.6926,1,[39.90110000002383],[39.90110000002383],It has a charming look which attracted plenty of mates.,154.6928,155.6926,0,1,1,1,1,F,Y,Y_F.png,training,1,2,9,high,feet,color,F,C,Y,G,79,9_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,079,2026-03-19_22h20.16.419,explain2,2025.1.1,Win32,57.47126437,69600f7a7c0fb2ac8d1c2ee3,69bc308a35b0913edb0419e2,69bcaeae60e28f51c2296bc4,,,,,,,,,,,,,,,,,,,,,,,155.694,197.3105,1,[38.61750000000001],[38.61750000000001],"The pointed toes allowed them to dig into the dirt to lay eggs successfully, but there will always be a certain amount of eggs that don't make it.",197.3106,198.3101,0,2,2,2,1,C,G,G_C.png,training,1,3,4,low,feet,color,F,C,Y,G,79,4_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,079,2026-03-19_22h20.16.419,explain2,2025.1.1,Win32,57.47126437,69600f7a7c0fb2ac8d1c2ee3,69bc308a35b0913edb0419e2,69bcaeae60e28f51c2296bc4,,,,,,,,,,,,,,,,,,,,,,,198.3113,232.0443,1,[30.750699999988086],[30.750699999988086],The rounded toes made it so the reptile would not accidentally damage the eggs.,232.0444,233.0441,0,3,3,3,1,F,G,G_F.png,training,1,4,7,high,feet,color,F,C,Y,G,79,7_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,079,2026-03-19_22h20.16.419,explain2,2025.1.1,Win32,57.47126437,69600f7a7c0fb2ac8d1c2ee3,69bc308a35b0913edb0419e2,69bcaeae60e28f51c2296bc4,,,,,,,,,,,,,,,,,,,,,,,233.0455,248.2458,1,[12.200399999976185],[12.200399999976185],The pointed toes accidentally killed many of the eggs.,248.2458,249.2469,0,4,4,4,1,C,Y,Y_C.png,training,2,5,3,low,feet,color,F,C,Y,G,79,3_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
