consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,209,2026-03-23_05h36.24.553,explain2,2025.1.1,Win32,58.13953488,6461289e6f5807a784f0750d,69c07a488c8b1a8659ad5a3c,69c13339f5f8d339a3949d2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,209,2026-03-23_05h36.24.553,explain2,2025.1.1,Win32,58.13953488,6461289e6f5807a784f0750d,69c07a488c8b1a8659ad5a3c,69c13339f5f8d339a3949d2f,24.5821,24.5823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,209,2026-03-23_05h36.24.553,explain2,2025.1.1,Win32,58.13953488,6461289e6f5807a784f0750d,69c07a488c8b1a8659ad5a3c,69c13339f5f8d339a3949d2f,,,24.5828,52.1828,1,[24.608999999999995],[24.608999999999995],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,209,2026-03-23_05h36.24.553,explain2,2025.1.1,Win32,58.13953488,6461289e6f5807a784f0750d,69c07a488c8b1a8659ad5a3c,69c13339f5f8d339a3949d2f,,,,,,,,52.1829,107.1769,1,[51.99489999999106],[51.99489999999106],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,209,2026-03-23_05h36.24.553,explain2,2025.1.1,Win32,58.13953488,6461289e6f5807a784f0750d,69c07a488c8b1a8659ad5a3c,69c13339f5f8d339a3949d2f,,,,,,,,,,,,,107.1781,185.9086,1,[75.73760000000894],[75.73760000000894],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,209,2026-03-23_05h36.24.553,explain2,2025.1.1,Win32,58.13953488,6461289e6f5807a784f0750d,69c07a488c8b1a8659ad5a3c,69c13339f5f8d339a3949d2f,,,,,,,,,,,,,,,,,,185.9089,233.3276,1,[44.426799999997],[44.426799999997],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,209,2026-03-23_05h36.24.553,explain2,2025.1.1,Win32,58.13953488,6461289e6f5807a784f0750d,69c07a488c8b1a8659ad5a3c,69c13339f5f8d339a3949d2f,,,,,,,,,,,,,,,,,,,,,,,233.3316,283.6576,1,[47.32289999999108],[47.32289999999108],The reptile looks content and happy.,283.6577,284.6618,0,0,0,0,1,C,Y,Y_C.png,training,1,1,6,high,feet,color,C,F,Y,G,209,6_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,209,2026-03-23_05h36.24.553,explain2,2025.1.1,Win32,58.13953488,6461289e6f5807a784f0750d,69c07a488c8b1a8659ad5a3c,69c13339f5f8d339a3949d2f,,,,,,,,,,,,,,,,,,,,,,,284.6654,363.8103,1,[76.15449999999998],[76.15449999999998],The toes are different which could explain the score.,363.8104,364.8054,0,1,1,1,1,F,Y,Y_F.png,training,1,2,1,low,feet,color,C,F,Y,G,209,1_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,209,2026-03-23_05h36.24.553,explain2,2025.1.1,Win32,58.13953488,6461289e6f5807a784f0750d,69c07a488c8b1a8659ad5a3c,69c13339f5f8d339a3949d2f,,,,,,,,,,,,,,,,,,,,,,,364.8086,410.0404,1,[42.23849999999999],[42.23849999999999],It is a different color.,410.0405,411.0398,0,2,2,2,1,C,G,G_C.png,training,1,3,6,high,feet,color,C,F,Y,G,209,6_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,209,2026-03-23_05h36.24.553,explain2,2025.1.1,Win32,58.13953488,6461289e6f5807a784f0750d,69c07a488c8b1a8659ad5a3c,69c13339f5f8d339a3949d2f,,,,,,,,,,,,,,,,,,,,,,,411.047,465.157,1,[51.116099999994105],[51.116099999994105],Its toes are different. Like #2's were.,465.1571,466.1551,0,3,3,3,1,F,G,G_F.png,training,1,4,2,low,feet,color,C,F,Y,G,209,2_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,209,2026-03-23_05h36.24.553,explain2,2025.1.1,Win32,58.13953488,6461289e6f5807a784f0750d,69c07a488c8b1a8659ad5a3c,69c13339f5f8d339a3949d2f,,,,,,,,,,,,,,,,,,,,,,,466.1594,612.9719,1,[143.82709999999406],[143.82729999999708],"Because it is a different season? It still has big toes, though.",612.972,613.9769,0,4,4,4,1,F,Y,Y_F.png,training,2,5,6,low,feet,color,C,F,Y,G,209,6_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,209,2026-03-23_05h36.24.553,explain2,2025.1.1,Win32,58.13953488,6461289e6f5807a784f0750d,69c07a488c8b1a8659ad5a3c,69c13339f5f8d339a3949d2f,,,,,,,,,,,,,,,,,,,,,,,613.9809,717.4913,1,[100.52220000000295],[100.52220000000295],It must have been a very good season.,717.4914,718.4863,0,5,5,5,1,C,Y,Y_C.png,training,2,6,10,high,feet,color,C,F,Y,G,209,10_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,209,2026-03-23_05h36.24.553,explain2,2025.1.1,Win32,58.13953488,6461289e6f5807a784f0750d,69c07a488c8b1a8659ad5a3c,69c13339f5f8d339a3949d2f,,,,,,,,,,,,,,,,,,,,,,,718.4914,848.8117,1,[127.32720000000302],[127.32729999999697],It has pointy toes and it is a different season.,848.8118,849.8091,0,6,6,6,1,C,G,G_C.png,training,2,7,8,high,feet,color,C,F,Y,G,209,8_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
