consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,186,2026-03-19_22h48.20.438,explain2,2025.1.1,Win32,59.52380952,69aa1a18ac78b4ee46076875,69bc308a35b0913edb0419e2,69bcb4a4018ae5fda75be96e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,186,2026-03-19_22h48.20.438,explain2,2025.1.1,Win32,59.52380952,69aa1a18ac78b4ee46076875,69bc308a35b0913edb0419e2,69bcb4a4018ae5fda75be96e,35.9217,35.9219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,186,2026-03-19_22h48.20.438,explain2,2025.1.1,Win32,59.52380952,69aa1a18ac78b4ee46076875,69bc308a35b0913edb0419e2,69bcb4a4018ae5fda75be96e,,,35.9224,46.9936,1,[8.081699999928475],[8.081699999928475],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,186,2026-03-19_22h48.20.438,explain2,2025.1.1,Win32,59.52380952,69aa1a18ac78b4ee46076875,69bc308a35b0913edb0419e2,69bcb4a4018ae5fda75be96e,,,,,,,,46.9941,58.6218,1,[8.630600000023833],[8.630600000023833],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,186,2026-03-19_22h48.20.438,explain2,2025.1.1,Win32,59.52380952,69aa1a18ac78b4ee46076875,69bc308a35b0913edb0419e2,69bcb4a4018ae5fda75be96e,,,,,,,,,,,,,58.6223,71.2013,1,[9.580599999904635],[9.580599999904635],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,186,2026-03-19_22h48.20.438,explain2,2025.1.1,Win32,59.52380952,69aa1a18ac78b4ee46076875,69bc308a35b0913edb0419e2,69bcb4a4018ae5fda75be96e,,,,,,,,,,,,,,,,,,71.2017,77.7659,1,[3.5658999999761534],[3.5658999999761534],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,186,2026-03-19_22h48.20.438,explain2,2025.1.1,Win32,59.52380952,69aa1a18ac78b4ee46076875,69bc308a35b0913edb0419e2,69bcb4a4018ae5fda75be96e,,,,,,,,,,,,,,,,,,,,,,,77.7752,147.2938,1,[66.52770000004767],[66.52770000004767],This reptile's body is short and incapable of laying many eggs at once,147.2941,148.2917,0,0,0,0,1,F,Y,Y_F.png,training,1,1,1,low,color,feet,G,Y,F,C,186,1_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,186,2026-03-19_22h48.20.438,explain2,2025.1.1,Win32,59.52380952,69aa1a18ac78b4ee46076875,69bc308a35b0913edb0419e2,69bcb4a4018ae5fda75be96e,,,,,,,,,,,,,,,,,,,,,,,148.2952,181.4813,1,[30.1897999999523],[30.1897999999523],This reptile's green color allows it to lay more eggs at once,181.4814,182.4796,0,1,1,1,1,F,G,G_F.png,training,1,2,9,high,color,feet,G,Y,F,C,186,9_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,186,2026-03-19_22h48.20.438,explain2,2025.1.1,Win32,59.52380952,69aa1a18ac78b4ee46076875,69bc308a35b0913edb0419e2,69bcb4a4018ae5fda75be96e,,,,,,,,,,,,,,,,,,,,,,,182.4824,213.8375,1,[28.357400000095367],[28.357400000095367],The spotted pattern on the reptile's back prevented the reptile from laying many eggs at once,213.8376,214.8354,0,2,2,2,1,C,Y,Y_C.png,training,1,3,1,low,color,feet,G,Y,F,C,186,1_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,186,2026-03-19_22h48.20.438,explain2,2025.1.1,Win32,59.52380952,69aa1a18ac78b4ee46076875,69bc308a35b0913edb0419e2,69bcb4a4018ae5fda75be96e,,,,,,,,,,,,,,,,,,,,,,,214.8387,252.524,1,[34.688399999976184],[34.688399999976184],"The green color of the reptile made it more fertile, but the spotted pattern on its back reduced its fertility",252.5242,253.5224,0,3,3,3,1,C,G,G_C.png,training,1,4,7,high,color,feet,G,Y,F,C,186,7_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,186,2026-03-19_22h48.20.438,explain2,2025.1.1,Win32,59.52380952,69aa1a18ac78b4ee46076875,69bc308a35b0913edb0419e2,69bcb4a4018ae5fda75be96e,,,,,,,,,,,,,,,,,,,,,,,253.5251,328.815,1,[72.29239999997617],[72.29239999997617],"The reptile's lack of sharp claws made it somewhat fertile, but this fertility was reduced by its red color and the spotted pattern on its back",328.8151,329.8131,0,4,4,4,1,F,Y,Y_F.png,training,2,5,6,low,color,feet,G,Y,F,C,186,6_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,186,2026-03-19_22h48.20.438,explain2,2025.1.1,Win32,59.52380952,69aa1a18ac78b4ee46076875,69bc308a35b0913edb0419e2,69bcb4a4018ae5fda75be96e,,,,,,,,,,,,,,,,,,,,,,,329.8167,379.1316,1,[46.317700000047694],[46.31779999995234],"The green color of the reptile made it fertile, but its sharp claws and spotted back reduced its fertility",379.1317,380.1294,0,5,5,5,1,C,G,G_C.png,training,2,6,7,high,color,feet,G,Y,F,C,186,7_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,186,2026-03-19_22h48.20.438,explain2,2025.1.1,Win32,59.52380952,69aa1a18ac78b4ee46076875,69bc308a35b0913edb0419e2,69bcb4a4018ae5fda75be96e,,,,,,,,,,,,,,,,,,,,,,,380.132,413.7693,1,[30.639700000047696],[30.639700000047696],"The reptile's green color and lack of claws makes it quite fertile, but its spotted back reduced its fertility",413.7695,414.7678,0,6,6,6,1,F,G,G_F.png,training,2,7,8,high,color,feet,G,Y,F,C,186,8_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,186,2026-03-19_22h48.20.438,explain2,2025.1.1,Win32,59.52380952,69aa1a18ac78b4ee46076875,69bc308a35b0913edb0419e2,69bcb4a4018ae5fda75be96e,,,,,,,,,,,,,,,,,,,,,,,414.7709,454.6887,1,[36.92020000004766],[36.920400000095356],The reptile's red color and sharp claws reduces its fertility,454.6888,455.6873,0,7,7,7,1,C,Y,Y_C.png,training,2,8,4,low,color,feet,G,Y,F,C,186,4_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,186,2026-03-19_22h48.20.438,explain2,2025.1.1,Win32,59.52380952,69aa1a18ac78b4ee46076875,69bc308a35b0913edb0419e2,69bcb4a4018ae5fda75be96e,,,,,,,,,,,,,,,,,,,,,,,455.6901,517.4677,1,[58.779800000071475],[58.779800000071475],"The reptile's green color increases its fertility, but its sharp claws reduces its fertility to a greater extent",517.4677,518.4661,0,8,8,8,1,C,G,G_C.png,training,3,9,4,high,color,feet,G,Y,F,C,186,4_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,186,2026-03-19_22h48.20.438,explain2,2025.1.1,Win32,59.52380952,69aa1a18ac78b4ee46076875,69bc308a35b0913edb0419e2,69bcb4a4018ae5fda75be96e,,,,,,,,,,,,,,,,,,,,,,,518.469,544.7085,1,[23.241999999999962],[23.241999999999962],The reptiles red color and sharp claws greatly reduces its fertility,544.7086,545.7071,0,9,9,9,1,C,Y,Y_C.png,training,3,10,2,low,color,feet,G,Y,F,C,186,2_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,186,2026-03-19_22h48.20.438,explain2,2025.1.1,Win32,59.52380952,69aa1a18ac78b4ee46076875,69bc308a35b0913edb0419e2,69bcb4a4018ae5fda75be96e,,,,,,,,,,,,,,,,,,,,,,,545.7102,570.2996,1,[21.592399999976124],[21.592399999976124],The reptile's green color and lack of sharp claws greatly increases its fertility,570.2997,571.2986,0,10,10,10,1,F,G,G_F.png,training,3,11,7,high,color,feet,G,Y,F,C,186,7_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,186,2026-03-19_22h48.20.438,explain2,2025.1.1,Win32,59.52380952,69aa1a18ac78b4ee46076875,69bc308a35b0913edb0419e2,69bcb4a4018ae5fda75be96e,,,,,,,,,,,,,,,,,,,,,,,571.3019,606.9207,1,[32.62229999995236],[32.62229999995236],"The reptile's lack of sharp claws increases its fertility, but its red color reduces its fertility by a greater amount",606.9208,607.919,0,11,11,11,1,F,Y,Y_F.png,training,3,12,3,low,color,feet,G,Y,F,C,186,3_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,186,2026-03-19_22h48.20.438,explain2,2025.1.1,Win32,59.52380952,69aa1a18ac78b4ee46076875,69bc308a35b0913edb0419e2,69bcb4a4018ae5fda75be96e,,,,,,,,,,,,,,,,,,,,,,,607.9224,660.1696,1,[49.24970000004771],[49.24970000004771],"The red color of the reptile contributes significantly to its low fertility, while its lack of sharp claws seems to increase its fertility by a small amount",660.1697,661.168,0,12,12,12,1,F,Y,Y_F.png,training,4,13,3,low,color,feet,G,Y,F,C,186,3_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
