consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,043,2026-03-20_16h12.37.714,explain2,2025.1.1,Win32,59.95203837,6994ba324907f041e5c966ae,69bd41b9228fa8ec2e37e683,69bdaa0c4db779a4c5a9d4c0,,,,,,,,,,,,,,,,,,,,,,,222.254,255.65,1,[30.399999999999977],[30.399999999999977],This reptile blends in better to its surroundings and is faster than it's predators. ,255.651,256.651,0,4,4,4,1,F,G,G_F.png,training,2,5,6,high,feet,color,F,C,G,Y,43,6_score.png,"Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,043,2026-03-20_16h12.37.714,explain2,2025.1.1,Win32,59.95203837,6994ba324907f041e5c966ae,69bd41b9228fa8ec2e37e683,69bdaa0c4db779a4c5a9d4c0,,,,,,,,,,,,,,,,,,,,,,,256.654,312.335,1,[52.69999999999999],[52.69999999999999],"This reptile looks like he is poisonous, so many predators stay away. But one predator can tell he is not poisonous, and finds him with his bright skin.",312.335,313.334,0,5,5,5,1,F,Y,Y_F.png,training,2,6,6,high,feet,color,F,C,G,Y,43,6_score.png,"Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,043,2026-03-20_16h12.37.714,explain2,2025.1.1,Win32,59.95203837,6994ba324907f041e5c966ae,69bd41b9228fa8ec2e37e683,69bdaa0c4db779a4c5a9d4c0,,,,,,,,,,,,,,,,,,,,,,,313.338,340.934,1,[24.600000000000023],[24.600000000000023],This reptile has a loud breeding call and gets found easily while looking for a mate.,340.935,341.933,0,6,6,6,1,C,G,G_C.png,training,2,7,3,low,feet,color,F,C,G,Y,43,3_score.png,"Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,043,2026-03-20_16h12.37.714,explain2,2025.1.1,Win32,59.95203837,6994ba324907f041e5c966ae,69bd41b9228fa8ec2e37e683,69bdaa0c4db779a4c5a9d4c0,,,,,,,,,,,,,,,,,,,,,,,341.937,403.35,1,[58.416],[58.416],"This reptile is clever and can hides under foliage in the forest, but when in the open it's bright color makes it easy to find.",403.351,404.349,0,7,7,7,1,C,Y,Y_C.png,training,2,8,5,low,feet,color,F,C,G,Y,43,5_score.png,"Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,043,2026-03-20_16h12.37.714,explain2,2025.1.1,Win32,59.95203837,6994ba324907f041e5c966ae,69bd41b9228fa8ec2e37e683,69bdaa0c4db779a4c5a9d4c0,,,,,,,,,,,,,,,,,,,,,,,404.353,449.866,1,[42.516999999999996],[42.516999999999996],"This reptile spawns hundreds of offspring in the perfect feed ground. It is also large, so it has no natural predators around.",449.868,450.866,0,8,8,8,1,F,G,G_F.png,training,3,9,9,high,feet,color,F,C,G,Y,43,9_score.png,"Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,043,2026-03-20_16h12.37.714,explain2,2025.1.1,Win32,59.95203837,6994ba324907f041e5c966ae,69bd41b9228fa8ec2e37e683,69bdaa0c4db779a4c5a9d4c0,,,,,,,,,,,,,,,,,,,,,,,450.87,515.433,1,[61.56600000000003],[61.56600000000003],"This reptile is poisonous so most predators leave it alone. But there is one out there that it's poison has no effect on, so it can dine on this reptile as much as it wants.",515.434,516.432,0,9,9,9,1,F,Y,Y_F.png,training,3,10,6,high,feet,color,F,C,G,Y,43,6_score.png,"Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,043,2026-03-20_16h12.37.714,explain2,2025.1.1,Win32,59.95203837,6994ba324907f041e5c966ae,69bd41b9228fa8ec2e37e683,69bdaa0c4db779a4c5a9d4c0,,,,,,,,,,,,,,,,,,,,,,,516.437,569.5,1,[50.06600000000003],[50.06600000000003],"This reptile breeds frequently, but is small compared to it's predator that uses the same environment to live in.",569.501,570.499,0,10,10,10,1,C,G,G_C.png,training,3,11,5,low,feet,color,F,C,G,Y,43,5_score.png,"Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,043,2026-03-20_16h12.37.714,explain2,2025.1.1,Win32,59.95203837,6994ba324907f041e5c966ae,69bd41b9228fa8ec2e37e683,69bdaa0c4db779a4c5a9d4c0,,,,,,,,,,,,,,,,,,,,,,,570.503,622.049,1,[48.54899999999998],[48.54899999999998],This little reptile is tiny. It does not make as many eggs so it has few offspring. It's bright color makes it easy to find on the forest floor and has no natural defenses.,622.05,623.049,0,11,11,11,1,C,Y,Y_C.png,training,3,12,2,low,feet,color,F,C,G,Y,43,2_score.png,"Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,043,2026-03-20_16h12.37.714,explain2,2025.1.1,Win32,59.95203837,6994ba324907f041e5c966ae,69bd41b9228fa8ec2e37e683,69bdaa0c4db779a4c5a9d4c0,,,,,,,,,,,,,,,,,,,,,,,623.052,669.049,1,[42.999000000000024],[42.999000000000024],This reptile can blend into it's surroundings as to not be seen easily. It also has the ability to shed it's tale if caught.,669.05,670.048,0,12,12,12,1,F,G,G_F.png,training,4,13,8,high,feet,color,F,C,G,Y,43,8_score.png,"Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,043,2026-03-20_16h12.37.714,explain2,2025.1.1,Win32,59.95203837,6994ba324907f041e5c966ae,69bd41b9228fa8ec2e37e683,69bdaa0c4db779a4c5a9d4c0,,,,,,,,,,,,,,,,,,,,,,,670.052,728.816,1,[55.76699999999994],[55.76699999999994],"This reptile is one of the largest of it's kind and is not easily defeated, yet it only breeds once in it's life time and does not produce many offspring",728.816,729.815,0,13,13,13,1,C,Y,Y_C.png,training,4,14,6,low,feet,color,F,C,G,Y,43,6_score.png,"Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,043,2026-03-20_16h12.37.714,explain2,2025.1.1,Win32,59.95203837,6994ba324907f041e5c966ae,69bd41b9228fa8ec2e37e683,69bdaa0c4db779a4c5a9d4c0,,,,,,,,,,,,,,,,,,,,,,,729.821,791.381,1,[58.56600000000003],[58.56600000000003],this reptile breeds frequently and produces many offspring. Though it has predators the sheer number ensures survival.,791.383,792.381,0,14,14,14,1,C,G,G_C.png,training,4,15,7,low,feet,color,F,C,G,Y,43,7_score.png,"Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,043,2026-03-20_16h12.37.714,explain2,2025.1.1,Win32,59.95203837,6994ba324907f041e5c966ae,69bd41b9228fa8ec2e37e683,69bdaa0c4db779a4c5a9d4c0,,,,,,,,,,,,,,,,,,,,,,,792.384,868.715,1,[73.33299999999997],[73.33299999999997],This reptile is small and has made it's breeding ground in the center of a very inhospitable environment along side it's natural predator. It does produce enough offspring to try to survive by numbers,868.716,869.714,0,15,15,15,1,F,Y,Y_F.png,training,4,16,4,high,feet,color,F,C,G,Y,43,4_score.png,"Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,043,2026-03-20_16h12.37.714,explain2,2025.1.1,Win32,59.95203837,6994ba324907f041e5c966ae,69bd41b9228fa8ec2e37e683,69bdaa0c4db779a4c5a9d4c0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.714,874.681,1,[1.9669999999999845],[1.9669999999999845],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,043,2026-03-20_16h12.37.714,explain2,2025.1.1,Win32,59.95203837,6994ba324907f041e5c966ae,69bd41b9228fa8ec2e37e683,69bdaa0c4db779a4c5a9d4c0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,G,G_F.png,training,1,1,4,high,feet,color,F,C,G,Y,43,4_score.png,"Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png","low,low,high,high",,,,,,874.695,894.247,"[8,6,5,4]",1,[1.7329999999999472],[1.7329999999999472],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,043,2026-03-20_16h12.37.714,explain2,2025.1.1,Win32,59.95203837,6994ba324907f041e5c966ae,69bd41b9228fa8ec2e37e683,69bdaa0c4db779a4c5a9d4c0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.249,911.248,,,No,15.912,,,1,[1.1000000000000227],[1.1000000000000227],0,0,0,1,1,feet,"Reptiles varied in whether they had ROUND feet or POINTY, CURLY feet. Did having CURLY/POINTY or ROUND feet make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did foot shape matter to the fertility of reptiles?,"Curly/Pointy, Round",RoundvCurly.png,,,,,,,,,,,,,,,,,,,,,
,043,2026-03-20_16h12.37.714,explain2,2025.1.1,Win32,59.95203837,6994ba324907f041e5c966ae,69bd41b9228fa8ec2e37e683,69bdaa0c4db779a4c5a9d4c0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911.252,919.897,,,No,7.754,,,1,[0.8999999999999773],[0.8999999999999773],0,1,1,0,1,color,"Reptiles varied in whether they were GREEN or RED. Did being GREEN or RED make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did color matter to the fertility of reptiles?,"Green, Red",RedvGreen.png,,,,,,,,,,,,,,,,,,,,,
,043,2026-03-20_16h12.37.714,explain2,2025.1.1,Win32,59.95203837,6994ba324907f041e5c966ae,69bd41b9228fa8ec2e37e683,69bdaa0c4db779a4c5a9d4c0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919.898,931.863,0,[],[],0,[],[],1,[9.966000000000008],[9.966000000000008],0,[],[],,,,,,,
,043,2026-03-20_16h12.37.714,explain2,2025.1.1,Win32,59.95203837,6994ba324907f041e5c966ae,69bd41b9228fa8ec2e37e683,69bdaa0c4db779a4c5a9d4c0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,931.863,940.331,,1,[7.482999999999947],[7.482999999999947],
,043,2026-03-20_16h12.37.714,explain2,2025.1.1,Win32,59.95203837,6994ba324907f041e5c966ae,69bd41b9228fa8ec2e37e683,69bdaa0c4db779a4c5a9d4c0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,complete
