consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,030,2026-03-19_21h45.51.882,explain2,2025.1.1,Linux armv81,120.4819277,69bb15dca00a39ce2b51b4e7,69bc308a35b0913edb0419e2,69bca64ffbc49b2b7aeee6f0,,,,,,,,,,,,,,,,,,,,,,,265.8207,303.2127,1,[34.396199999988085],[34.396199999988085],The reptile had the right habitat its hands are perfect and its color is vibrant,303.2127,304.2128,0,5,5,5,1,C,Y,Y_C.png,training,2,6,6,low,color,feet,G,Y,C,F,30,6_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030,2026-03-19_21h45.51.882,explain2,2025.1.1,Linux armv81,120.4819277,69bb15dca00a39ce2b51b4e7,69bc308a35b0913edb0419e2,69bca64ffbc49b2b7aeee6f0,,,,,,,,,,,,,,,,,,,,,,,304.2178,339.0171,1,[31.801500000000033],[31.801500000000033],Thr reptile was in the right environment and had 7 viable eggs.,339.0173,340.0142,0,6,6,6,1,F,G,G_F.png,training,2,7,7,high,color,feet,G,Y,C,F,30,7_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030,2026-03-19_21h45.51.882,explain2,2025.1.1,Linux armv81,120.4819277,69bb15dca00a39ce2b51b4e7,69bc308a35b0913edb0419e2,69bca64ffbc49b2b7aeee6f0,,,,,,,,,,,,,,,,,,,,,,,340.0183,361.6728,1,[18.65739999997612],[18.65739999997612],The reptile had 8 viable eggs,361.6731,362.6677,0,7,7,7,1,C,G,G_C.png,training,2,8,8,high,color,feet,G,Y,C,F,30,8_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030,2026-03-19_21h45.51.882,explain2,2025.1.1,Linux armv81,120.4819277,69bb15dca00a39ce2b51b4e7,69bc308a35b0913edb0419e2,69bca64ffbc49b2b7aeee6f0,,,,,,,,,,,,,,,,,,,,,,,362.67,398.0785,1,[32.41289999997616],[32.41289999997616],The reptile had 6 viable eggs and the wrong habitat.,398.0786,399.0772,0,8,8,8,1,F,G,G_F.png,training,3,9,6,high,color,feet,G,Y,C,F,30,6_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030,2026-03-19_21h45.51.882,explain2,2025.1.1,Linux armv81,120.4819277,69bb15dca00a39ce2b51b4e7,69bc308a35b0913edb0419e2,69bca64ffbc49b2b7aeee6f0,,,,,,,,,,,,,,,,,,,,,,,399.0826,425.2593,1,[23.199399999976208],[23.199399999976208],The reptile had 6 viable eggs and right habitat,425.2594,426.2601,0,9,9,9,1,C,Y,Y_C.png,training,3,10,6,low,color,feet,G,Y,C,F,30,6_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030,2026-03-19_21h45.51.882,explain2,2025.1.1,Linux armv81,120.4819277,69bb15dca00a39ce2b51b4e7,69bc308a35b0913edb0419e2,69bca64ffbc49b2b7aeee6f0,,,,,,,,,,,,,,,,,,,,,,,426.2659,508.5819,1,[79.32019999998806],[79.32030000001191],The reptile had 9 viable eggs because it had a great habitat.,508.5821,509.5827,0,10,10,10,1,C,G,G_C.png,training,3,11,9,high,color,feet,G,Y,C,F,30,9_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030,2026-03-19_21h45.51.882,explain2,2025.1.1,Linux armv81,120.4819277,69bb15dca00a39ce2b51b4e7,69bc308a35b0913edb0419e2,69bca64ffbc49b2b7aeee6f0,,,,,,,,,,,,,,,,,,,,,,,509.5873,577.3843,1,[64.80230000001188],[64.80230000001188],The reptile had 1 viable egg because of the wrong habitat.,577.3845,578.373,0,11,11,11,1,F,Y,Y_F.png,training,3,12,1,low,color,feet,G,Y,C,F,30,1_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030,2026-03-19_21h45.51.882,explain2,2025.1.1,Linux armv81,120.4819277,69bb15dca00a39ce2b51b4e7,69bc308a35b0913edb0419e2,69bca64ffbc49b2b7aeee6f0,,,,,,,,,,,,,,,,,,,,,,,578.3779,691.8935,1,[110.5195],[110.5195],The reptile had 7 viable eggs because of the habitat.,691.8936,692.8932,0,12,12,12,1,C,G,G_C.png,training,4,13,7,high,color,feet,G,Y,C,F,30,7_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030,2026-03-19_21h45.51.882,explain2,2025.1.1,Linux armv81,120.4819277,69bb15dca00a39ce2b51b4e7,69bc308a35b0913edb0419e2,69bca64ffbc49b2b7aeee6f0,,,,,,,,,,,,,,,,,,,,,,,692.8984,714.9578,1,[19.061800000011885],[19.061800000011885],The reptile had 3 viable eggs because of the wrong habitat,714.9579,715.9542,0,13,13,13,1,F,Y,Y_F.png,training,4,14,3,low,color,feet,G,Y,C,F,30,3_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030,2026-03-19_21h45.51.882,explain2,2025.1.1,Linux armv81,120.4819277,69bb15dca00a39ce2b51b4e7,69bc308a35b0913edb0419e2,69bca64ffbc49b2b7aeee6f0,,,,,,,,,,,,,,,,,,,,,,,715.9591,730.6172,1,[11.66519999998809],[11.66519999998809],The reptile had 3 viable eggs,730.6173,731.6072,0,14,14,14,1,C,Y,Y_C.png,training,4,15,3,low,color,feet,G,Y,C,F,30,3_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030,2026-03-19_21h45.51.882,explain2,2025.1.1,Linux armv81,120.4819277,69bb15dca00a39ce2b51b4e7,69bc308a35b0913edb0419e2,69bca64ffbc49b2b7aeee6f0,,,,,,,,,,,,,,,,,,,,,,,731.6106,775.5613,1,[40.964000000000055],[40.964100000023905],The reptile had 7 viable eggs.,775.5615,776.566,0,15,15,15,1,F,G,G_F.png,training,4,16,7,high,color,feet,G,Y,C,F,30,7_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030,2026-03-19_21h45.51.882,explain2,2025.1.1,Linux armv81,120.4819277,69bb15dca00a39ce2b51b4e7,69bc308a35b0913edb0419e2,69bca64ffbc49b2b7aeee6f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.5678,787.4672,1,[7.910399999976221],[7.910399999976221],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030,2026-03-19_21h45.51.882,explain2,2025.1.1,Linux armv81,120.4819277,69bb15dca00a39ce2b51b4e7,69bc308a35b0913edb0419e2,69bca64ffbc49b2b7aeee6f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,G,G_C.png,training,1,1,9,high,color,feet,G,Y,C,F,30,9_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,low,high",,,,,,787.5075,800.0318,"[5,7,9,9]",1,[0.7710000000000719],[0.771100000023921],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030,2026-03-19_21h45.51.882,explain2,2025.1.1,Linux armv81,120.4819277,69bb15dca00a39ce2b51b4e7,69bc308a35b0913edb0419e2,69bca64ffbc49b2b7aeee6f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.0346,822.0296,,,No,21.2902,,,1,[0.7105999999641881],[0.7105999999641881],0,0,0,1,1,feet,"Reptiles varied in whether they had ROUND feet or POINTY, CURLY feet. Did having CURLY/POINTY or ROUND feet make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did foot shape matter to the fertility of reptiles?,"Curly/Pointy, Round",RoundvCurly.png,,,,,,,,,,,,,,,,,,,,,
,030,2026-03-19_21h45.51.882,explain2,2025.1.1,Linux armv81,120.4819277,69bb15dca00a39ce2b51b4e7,69bc308a35b0913edb0419e2,69bca64ffbc49b2b7aeee6f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.0376,827.1473,,,No,4.4154,,,1,[0.7013000000118836],[0.7013000000118836],0,1,1,0,1,color,"Reptiles varied in whether they were GREEN or RED. Did being GREEN or RED make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did color matter to the fertility of reptiles?,"Green, Red",RedvGreen.png,,,,,,,,,,,,,,,,,,,,,
,030,2026-03-19_21h45.51.882,explain2,2025.1.1,Linux armv81,120.4819277,69bb15dca00a39ce2b51b4e7,69bc308a35b0913edb0419e2,69bca64ffbc49b2b7aeee6f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827.1482,834.7195,0,[],[],0,[],[],1,[5.575799999952324],[5.575799999952324],0,[],[],,,,,,,
,030,2026-03-19_21h45.51.882,explain2,2025.1.1,Linux armv81,120.4819277,69bb15dca00a39ce2b51b4e7,69bc308a35b0913edb0419e2,69bca64ffbc49b2b7aeee6f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.72,1037.7981,It was kind of confusing didnt really understand exactly what I was supposed to say but I saw the differences in the reptiles even with rounded and pointed feet. But their fertility score still varied regardless of their feet type and skin color.,1,[202.09109999996417],[202.09109999996417],
,030,2026-03-19_21h45.51.882,explain2,2025.1.1,Linux armv81,120.4819277,69bb15dca00a39ce2b51b4e7,69bc308a35b0913edb0419e2,69bca64ffbc49b2b7aeee6f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,complete
