consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,185,2026-03-20_15h52.45.492,explain2,2025.1.1,Win32,19.68503937,612bb0cdecc9e45781bbf511,69bd41b9228fa8ec2e37e683,69bdb36488cdd5fdd103c860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,185,2026-03-20_15h52.45.492,explain2,2025.1.1,Win32,19.68503937,612bb0cdecc9e45781bbf511,69bd41b9228fa8ec2e37e683,69bdb36488cdd5fdd103c860,3.7725,3.7728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,185,2026-03-20_15h52.45.492,explain2,2025.1.1,Win32,19.68503937,612bb0cdecc9e45781bbf511,69bd41b9228fa8ec2e37e683,69bdb36488cdd5fdd103c860,,,3.7735,14.163,1,[7.4063000000119175],[7.4063000000119175],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,185,2026-03-20_15h52.45.492,explain2,2025.1.1,Win32,19.68503937,612bb0cdecc9e45781bbf511,69bd41b9228fa8ec2e37e683,69bdb36488cdd5fdd103c860,,,,,,,,14.1632,25.5199,1,[8.407300000011915],[8.407300000011915],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,185,2026-03-20_15h52.45.492,explain2,2025.1.1,Win32,19.68503937,612bb0cdecc9e45781bbf511,69bd41b9228fa8ec2e37e683,69bdb36488cdd5fdd103c860,,,,,,,,,,,,,25.5201,38.1722,1,[9.662199999988076],[9.662199999988076],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,185,2026-03-20_15h52.45.492,explain2,2025.1.1,Win32,19.68503937,612bb0cdecc9e45781bbf511,69bd41b9228fa8ec2e37e683,69bdb36488cdd5fdd103c860,,,,,,,,,,,,,,,,,,38.1725,50.9105,1,[9.770099999964245],[9.770099999964245],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,185,2026-03-20_15h52.45.492,explain2,2025.1.1,Win32,19.68503937,612bb0cdecc9e45781bbf511,69bd41b9228fa8ec2e37e683,69bdb36488cdd5fdd103c860,,,,,,,,,,,,,,,,,,,,,,,50.9177,63.5345,1,[9.652199999988085],[9.65230000001192],Bigger eyes,63.5348,64.542,0,0,0,0,1,F,G,G_F.png,training,1,1,7,low,feet,color,C,F,G,Y,185,7_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,185,2026-03-20_15h52.45.492,explain2,2025.1.1,Win32,19.68503937,612bb0cdecc9e45781bbf511,69bd41b9228fa8ec2e37e683,69bdb36488cdd5fdd103c860,,,,,,,,,,,,,,,,,,,,,,,64.5439,70.4356,1,[2.9132000000476808],[2.9132000000476808],Red color,70.4357,71.4227,0,1,1,1,1,F,Y,Y_F.png,training,1,2,1,low,feet,color,C,F,G,Y,185,1_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,185,2026-03-20_15h52.45.492,explain2,2025.1.1,Win32,19.68503937,612bb0cdecc9e45781bbf511,69bd41b9228fa8ec2e37e683,69bdb36488cdd5fdd103c860,,,,,,,,,,,,,,,,,,,,,,,71.4245,75.8734,1,[1.4678999999761544],[1.4678999999761544],Green color,75.8735,76.8595,0,2,2,2,1,C,G,G_C.png,training,1,3,9,high,feet,color,C,F,G,Y,185,9_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,185,2026-03-20_15h52.45.492,explain2,2025.1.1,Win32,19.68503937,612bb0cdecc9e45781bbf511,69bd41b9228fa8ec2e37e683,69bdb36488cdd5fdd103c860,,,,,,,,,,,,,,,,,,,,,,,76.8612,84.3867,1,[4.5654000000357655],[4.5654000000357655],number of spots,84.3867,85.3817,0,3,3,3,1,C,Y,Y_C.png,training,1,4,9,high,feet,color,C,F,G,Y,185,9_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
