consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,136,2026-03-19_20h00.09.978,explain2,2025.1.1,iPhone,47.61904762,69ad10acf5968a0a238b75d0,69bc308a35b0913edb0419e2,69bca9e70494f1b6a2de874a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,136,2026-03-19_20h00.09.978,explain2,2025.1.1,iPhone,47.61904762,69ad10acf5968a0a238b75d0,69bc308a35b0913edb0419e2,69bca9e70494f1b6a2de874a,19.156,19.157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,136,2026-03-19_20h00.09.978,explain2,2025.1.1,iPhone,47.61904762,69ad10acf5968a0a238b75d0,69bc308a35b0913edb0419e2,69bca9e70494f1b6a2de874a,,,19.158,25.323,1,[3.179000000000002],[3.179000000000002],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,136,2026-03-19_20h00.09.978,explain2,2025.1.1,iPhone,47.61904762,69ad10acf5968a0a238b75d0,69bc308a35b0913edb0419e2,69bca9e70494f1b6a2de874a,,,,,,,,25.324,32.159,1,[3.8470000000000084],[3.8470000000000084],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,136,2026-03-19_20h00.09.978,explain2,2025.1.1,iPhone,47.61904762,69ad10acf5968a0a238b75d0,69bc308a35b0913edb0419e2,69bca9e70494f1b6a2de874a,,,,,,,,,,,,,32.16,43.226,1,[8.079999999999998],[8.079999999999998],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,136,2026-03-19_20h00.09.978,explain2,2025.1.1,iPhone,47.61904762,69ad10acf5968a0a238b75d0,69bc308a35b0913edb0419e2,69bca9e70494f1b6a2de874a,,,,,,,,,,,,,,,,,,43.227,68.479,1,[22.266000000000005],[22.266000000000005],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,136,2026-03-19_20h00.09.978,explain2,2025.1.1,iPhone,47.61904762,69ad10acf5968a0a238b75d0,69bc308a35b0913edb0419e2,69bca9e70494f1b6a2de874a,,,,,,,,,,,,,,,,,,,,,,,68.496,111.523,1,[40.03500000000001],[40.03500000000001],Interesting color,111.524,112.519,0,0,0,0,1,F,G,G_F.png,training,1,1,3,low,color,feet,Y,G,F,C,136,3_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,136,2026-03-19_20h00.09.978,explain2,2025.1.1,iPhone,47.61904762,69ad10acf5968a0a238b75d0,69bc308a35b0913edb0419e2,69bca9e70494f1b6a2de874a,,,,,,,,,,,,,,,,,,,,,,,112.523,208.362,1,[92.84100000000001],[92.84100000000001],More intense red color,208.365,209.36,0,1,1,1,1,C,Y,Y_C.png,training,1,2,10,high,color,feet,Y,G,F,C,136,10_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,136,2026-03-19_20h00.09.978,explain2,2025.1.1,iPhone,47.61904762,69ad10acf5968a0a238b75d0,69bc308a35b0913edb0419e2,69bca9e70494f1b6a2de874a,,,,,,,,,,,,,,,,,,,,,,,209.38,220.111,1,[7.75],[7.75],Left eye messed up,220.112,221.11,0,2,2,2,1,C,G,G_C.png,training,1,3,1,low,color,feet,Y,G,F,C,136,1_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,136,2026-03-19_20h00.09.978,explain2,2025.1.1,iPhone,47.61904762,69ad10acf5968a0a238b75d0,69bc308a35b0913edb0419e2,69bca9e70494f1b6a2de874a,,,,,,,,,,,,,,,,,,,,,,,221.116,235.847,1,[11.73599999999999],[11.73599999999999],Left eye color wrong,235.848,236.845,0,3,3,3,1,F,Y,Y_F.png,training,1,4,9,high,color,feet,Y,G,F,C,136,9_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
