consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,brightness,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,006,2026-03-05_18h21.04.309,explain2,2025.1.1,iPad,45.45454545,6978d492c170048b3f3278a4,69a9bda61d47b7a3311bd545,69aa0c2f3c22b7693847c39d,,,,,,,,,,,,,,,,,,611.169,694.307,1,[80.16300000000001],[80.16300000000001],"This reptile may have lost some of its environmental camouflage causing it to go down in fertility score by one point. However, it is still able to mate and produce offspring resulting in the score above.",694.308,694.803,0,6,6,6,1,C,G,D,G_C_D.png,training,1,7,7,high,color,feet,G,Y,F,C,6,7_score.png,"Resources/G_F_L.png,Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png,Resources/G_C_L.png,Resources/Y_C_L.png,Resources/G_F_D.png","high,low,low,low,high,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-03-05_18h21.04.309,explain2,2025.1.1,iPad,45.45454545,6978d492c170048b3f3278a4,69a9bda61d47b7a3311bd545,69aa0c2f3c22b7693847c39d,,,,,,,,,,,,,,,,,,694.808,776.117,1,[78.31400000000008],[78.31400000000008],"This reptile, though a hard to camouflage color, may have found a good hiding place for themself and their offspring which allow them to produce some offspring, but not many.",776.118,776.612,0,7,7,7,1,C,Y,L,Y_C_L.png,training,1,8,3,low,color,feet,G,Y,F,C,6,3_score.png,"Resources/G_F_L.png,Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png,Resources/G_C_L.png,Resources/Y_C_L.png,Resources/G_F_D.png","high,low,low,low,high,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-03-05_18h21.04.309,explain2,2025.1.1,iPad,45.45454545,6978d492c170048b3f3278a4,69a9bda61d47b7a3311bd545,69aa0c2f3c22b7693847c39d,,,,,,,,,,,,,,,,,,776.618,839.723,1,[60.110000000000014],[60.110000000000014],"The reptile can blend into their surroundings well, but is maybe having a hard time finding a place to reproduce. This could explain the slightly lower than expected fertility rating.",839.723,840.22,0,8,8,8,1,C,G,L,G_C_L.png,training,2,9,7,high,color,feet,G,Y,F,C,6,7_score.png,"Resources/G_F_L.png,Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png,Resources/G_C_L.png,Resources/Y_C_L.png,Resources/G_F_D.png","high,low,low,low,high,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-03-05_18h21.04.309,explain2,2025.1.1,iPad,45.45454545,6978d492c170048b3f3278a4,69a9bda61d47b7a3311bd545,69aa0c2f3c22b7693847c39d,,,,,,,,,,,,,,,,,,840.224,897.583,1,[54.37800000000004],[54.37800000000004],The reptile received this score because it’s color does not blend into its surroundings well making it a target for predators thus decreasing its fertility.,897.584,898.076,0,9,9,9,1,F,Y,L,Y_F_L.png,training,2,10,3,low,color,feet,G,Y,F,C,6,3_score.png,"Resources/G_F_L.png,Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png,Resources/G_C_L.png,Resources/Y_C_L.png,Resources/G_F_D.png","high,low,low,low,high,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-03-05_18h21.04.309,explain2,2025.1.1,iPad,45.45454545,6978d492c170048b3f3278a4,69a9bda61d47b7a3311bd545,69aa0c2f3c22b7693847c39d,,,,,,,,,,,,,,,,,,898.085,923.131,1,[22.086000000000013],[22.086000000000013],This reptile can’t blend into their surroundings at all which makes it impossible for it to reproduce.,923.132,923.629,0,10,10,10,1,C,Y,L,Y_C_L.png,training,2,11,1,low,color,feet,G,Y,F,C,6,1_score.png,"Resources/G_F_L.png,Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png,Resources/G_C_L.png,Resources/Y_C_L.png,Resources/G_F_D.png","high,low,low,low,high,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-03-05_18h21.04.309,explain2,2025.1.1,iPad,45.45454545,6978d492c170048b3f3278a4,69a9bda61d47b7a3311bd545,69aa0c2f3c22b7693847c39d,,,,,,,,,,,,,,,,,,923.635,955.953,1,[29.325000000000045],[29.325000000000045],The reptile is perfectly hidden in its environment and is not experiencing and environmental constraints which allow is to reproduce at full capacity.,955.954,956.449,0,11,11,11,1,F,G,D,G_F_D.png,training,2,12,10,high,color,feet,G,Y,F,C,6,10_score.png,"Resources/G_F_L.png,Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png,Resources/G_C_L.png,Resources/Y_C_L.png,Resources/G_F_D.png","high,low,low,low,high,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-03-05_18h21.04.309,explain2,2025.1.1,iPad,45.45454545,6978d492c170048b3f3278a4,69a9bda61d47b7a3311bd545,69aa0c2f3c22b7693847c39d,,,,,,,,,,,,,,,,,,956.453,1016.777,1,[57.327],[57.327],"The reptile camouflages well but not perfectly, so it is spotted by predators on occasion and cannot reproduce to its fullest potential.",1016.78,1017.273,0,12,12,12,1,F,G,L,G_F_L.png,training,2,13,7,high,color,feet,G,Y,F,C,6,7_score.png,"Resources/G_F_L.png,Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png,Resources/G_C_L.png,Resources/Y_C_L.png,Resources/G_F_D.png","high,low,low,low,high,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-03-05_18h21.04.309,explain2,2025.1.1,iPad,45.45454545,6978d492c170048b3f3278a4,69a9bda61d47b7a3311bd545,69aa0c2f3c22b7693847c39d,,,,,,,,,,,,,,,,,,1017.278,1051.132,1,[30.859000000000037],[30.859000000000037],The reptile camouflages very well giving it ample opportunity to reproduce.,1051.132,1051.627,0,13,13,13,1,C,G,D,G_C_D.png,training,2,14,9,high,color,feet,G,Y,F,C,6,9_score.png,"Resources/G_F_L.png,Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png,Resources/G_C_L.png,Resources/Y_C_L.png,Resources/G_F_D.png","high,low,low,low,high,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-03-05_18h21.04.309,explain2,2025.1.1,iPad,45.45454545,6978d492c170048b3f3278a4,69a9bda61d47b7a3311bd545,69aa0c2f3c22b7693847c39d,,,,,,,,,,,,,,,,,,1051.631,1091.202,1,[36.57400000000007],[36.57400000000007],The bright red color of the reptile causes it to be very noticeable and creates difficulty surrounding fertility.,1091.203,1091.698,0,14,14,14,1,F,Y,D,Y_F_D.png,training,2,15,3,low,color,feet,G,Y,F,C,6,3_score.png,"Resources/G_F_L.png,Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png,Resources/G_C_L.png,Resources/Y_C_L.png,Resources/G_F_D.png","high,low,low,low,high,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-03-05_18h21.04.309,explain2,2025.1.1,iPad,45.45454545,6978d492c170048b3f3278a4,69a9bda61d47b7a3311bd545,69aa0c2f3c22b7693847c39d,,,,,,,,,,,,,,,,,,1091.705,1118.456,1,[23.758000000000038],[23.758000000000038],The reptile doesn’t blend into it’s environment well and therefore cannot produce a lot of viable offspring.,1118.457,1118.951,0,15,15,15,1,C,Y,D,Y_C_D.png,training,2,16,2,low,color,feet,G,Y,F,C,6,2_score.png,"Resources/G_F_L.png,Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png,Resources/G_C_L.png,Resources/Y_C_L.png,Resources/G_F_D.png","high,low,low,low,high,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-03-05_18h21.04.309,explain2,2025.1.1,iPad,45.45454545,6978d492c170048b3f3278a4,69a9bda61d47b7a3311bd545,69aa0c2f3c22b7693847c39d,,,,,,,,,,,,,,,,,,1118.956,1212.731,1,[90.77999999999997],[90.77999999999997],"The reptile can blend in to some degree, but are still found by predators which creates less opportunity for fertility.",1212.732,1213.229,0,16,16,16,1,F,G,L,G_F_L.png,training,3,17,6,high,color,feet,G,Y,F,C,6,6_score.png,"Resources/G_F_L.png,Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png,Resources/G_C_L.png,Resources/Y_C_L.png,Resources/G_F_D.png","high,low,low,low,high,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-03-05_18h21.04.309,explain2,2025.1.1,iPad,45.45454545,6978d492c170048b3f3278a4,69a9bda61d47b7a3311bd545,69aa0c2f3c22b7693847c39d,,,,,,,,,,,,,,,,,,1213.233,1257.102,1,[40.875],[40.875],"The reptile is red and doesn’t blend into great, but has found more advanced hiding spots to create some space for fertility.",1257.103,1257.599,0,17,17,17,1,C,Y,D,Y_C_D.png,training,3,18,5,low,color,feet,G,Y,F,C,6,5_score.png,"Resources/G_F_L.png,Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png,Resources/G_C_L.png,Resources/Y_C_L.png,Resources/G_F_D.png","high,low,low,low,high,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-03-05_18h21.04.309,explain2,2025.1.1,iPad,45.45454545,6978d492c170048b3f3278a4,69a9bda61d47b7a3311bd545,69aa0c2f3c22b7693847c39d,,,,,,,,,,,,,,,,,,1257.606,1370.952,1,[110.35099999999989],[110.35099999999989],The reptile no longer blends into it’s surroundings well or its predators have adapted to their patterns and are better able to predict where these reptiles will be producing which is leading to a decrease in fertility.,1370.953,1371.446,0,18,18,18,1,C,G,D,G_C_D.png,training,3,19,4,high,color,feet,G,Y,F,C,6,4_score.png,"Resources/G_F_L.png,Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png,Resources/G_C_L.png,Resources/Y_C_L.png,Resources/G_F_D.png","high,low,low,low,high,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-03-05_18h21.04.309,explain2,2025.1.1,iPad,45.45454545,6978d492c170048b3f3278a4,69a9bda61d47b7a3311bd545,69aa0c2f3c22b7693847c39d,,,,,,,,,,,,,,,,,,1371.454,1416.34,1,[41.89399999999978],[41.89399999999978],The reptile is better adapting to its surroundings in order to give itself a better chance at survival and is evolving to increase the survivability of the species.,1416.34,1416.835,0,19,19,19,1,F,Y,D,Y_F_D.png,training,3,20,6,low,color,feet,G,Y,F,C,6,6_score.png,"Resources/G_F_L.png,Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png,Resources/G_C_L.png,Resources/Y_C_L.png,Resources/G_F_D.png","high,low,low,low,high,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-03-05_18h21.04.309,explain2,2025.1.1,iPad,45.45454545,6978d492c170048b3f3278a4,69a9bda61d47b7a3311bd545,69aa0c2f3c22b7693847c39d,,,,,,,,,,,,,,,,,,1416.839,1446.528,1,[26.692000000000007],[26.692000000000007],"This species is not adapting as quickly as other species so its fertility is increasing, but not as fast as some other reptile species.",1446.529,1447.021,0,20,20,20,1,F,Y,L,Y_F_L.png,training,3,21,4,low,color,feet,G,Y,F,C,6,4_score.png,"Resources/G_F_L.png,Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png,Resources/G_C_L.png,Resources/Y_C_L.png,Resources/G_F_D.png","high,low,low,low,high,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-03-05_18h21.04.309,explain2,2025.1.1,iPad,45.45454545,6978d492c170048b3f3278a4,69a9bda61d47b7a3311bd545,69aa0c2f3c22b7693847c39d,,,,,,,,,,,,,,,,,,1447.028,1484.191,1,[34.17000000000007],[34.17000000000007],The reptile has found good camouflage and is able to reproduce pretty effectively without being caught by predators.,1484.191,1484.692,0,21,21,21,1,C,G,L,G_C_L.png,training,3,22,7,high,color,feet,G,Y,F,C,6,7_score.png,"Resources/G_F_L.png,Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png,Resources/G_C_L.png,Resources/Y_C_L.png,Resources/G_F_D.png","high,low,low,low,high,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-03-05_18h21.04.309,explain2,2025.1.1,iPad,45.45454545,6978d492c170048b3f3278a4,69a9bda61d47b7a3311bd545,69aa0c2f3c22b7693847c39d,,,,,,,,,,,,,,,,,,1484.698,1521.829,1,[34.136999999999944],[34.136999999999944],"The reptile cannot blend into their well and is having a hard time increasing its offspring production, but is attempting to find solutions to their problems.",1521.829,1522.33,0,22,22,22,1,C,Y,L,Y_C_L.png,training,3,23,4,low,color,feet,G,Y,F,C,6,4_score.png,"Resources/G_F_L.png,Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png,Resources/G_C_L.png,Resources/Y_C_L.png,Resources/G_F_D.png","high,low,low,low,high,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-03-05_18h21.04.309,explain2,2025.1.1,iPad,45.45454545,6978d492c170048b3f3278a4,69a9bda61d47b7a3311bd545,69aa0c2f3c22b7693847c39d,,,,,,,,,,,,,,,,,,1522.334,1584.376,1,[59.0469999999998],[59.0469999999998],The reptile camouflages very well and is not often spotted by predators which allow the reptiles to create many offspring.,1584.377,1584.869,0,23,23,23,1,F,G,D,G_F_D.png,training,3,24,8,high,color,feet,G,Y,F,C,6,8_score.png,"Resources/G_F_L.png,Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png,Resources/G_C_L.png,Resources/Y_C_L.png,Resources/G_F_D.png","high,low,low,low,high,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-03-05_18h21.04.309,explain2,2025.1.1,iPad,45.45454545,6978d492c170048b3f3278a4,69a9bda61d47b7a3311bd545,69aa0c2f3c22b7693847c39d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1584.886,1590.393,1,[2.522999999999911],[2.522999999999911],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-03-05_18h21.04.309,explain2,2025.1.1,iPad,45.45454545,6978d492c170048b3f3278a4,69a9bda61d47b7a3311bd545,69aa0c2f3c22b7693847c39d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,G,L,G_C_L.png,training,1,1,6,high,color,feet,G,Y,F,C,6,6_score.png,"Resources/G_F_L.png,Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png,Resources/G_C_L.png,Resources/Y_C_L.png,Resources/G_F_D.png","high,low,low,low,high,high,low,high",,,,,,1590.421,1627.844,"[7,4,5,4,9,7,3,8]",1,[1.31899999999996],[1.31899999999996],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
