consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,brightness,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,007,2026-03-05_18h08.01.800,explain2,2025.1.1,Win32,60.60606061,6480bdf6d433e2e158870605,69a9bda61d47b7a3311bd545,69aa0c6c0e1b498888e65da9,,,,,,,,,,,,,,,,,,328.5625,357.629,1,[26.0745],[26.0745],"This reptile lived in a warm, wet climate",357.6291,358.1197,0,5,5,5,1,C,G,D,G_C_D.png,training,1,6,6,low,feet,color,F,C,Y,G,7,6_score.png,"Resources/Y_F_D.png,Resources/Y_C_D.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_C_L.png,Resources/G_F_L.png,Resources/G_C_L.png,Resources/Y_F_L.png","high,low,low,high,low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,007,2026-03-05_18h08.01.800,explain2,2025.1.1,Win32,60.60606061,6480bdf6d433e2e158870605,69a9bda61d47b7a3311bd545,69aa0c6c0e1b498888e65da9,,,,,,,,,,,,,,,,,,358.1214,381.4831,1,[20.369799999997042],[20.369799999997042],This reptile lived in a warm climate with few predators.,381.4831,381.9815,0,6,6,6,1,F,Y,D,Y_F_D.png,training,1,7,8,high,feet,color,F,C,Y,G,7,8_score.png,"Resources/Y_F_D.png,Resources/Y_C_D.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_C_L.png,Resources/G_F_L.png,Resources/G_C_L.png,Resources/Y_F_L.png","high,low,low,high,low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,007,2026-03-05_18h08.01.800,explain2,2025.1.1,Win32,60.60606061,6480bdf6d433e2e158870605,69a9bda61d47b7a3311bd545,69aa0c6c0e1b498888e65da9,,,,,,,,,,,,,,,,,,381.9829,388.5334,1,[3.5577999999970302],[3.5577999999970302],,388.5334,389.032,0,7,7,7,1,C,G,L,G_C_L.png,training,1,8,3,low,feet,color,F,C,Y,G,7,3_score.png,"Resources/Y_F_D.png,Resources/Y_C_D.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_C_L.png,Resources/G_F_L.png,Resources/G_C_L.png,Resources/Y_F_L.png","high,low,low,high,low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,007,2026-03-05_18h08.01.800,explain2,2025.1.1,Win32,60.60606061,6480bdf6d433e2e158870605,69a9bda61d47b7a3311bd545,69aa0c6c0e1b498888e65da9,,,,,,,,,,,,,,,,,,389.0333,423.1208,1,[31.095399999998506],[31.095399999998506],The climate of this reptile was overly wet.,423.1208,423.619,0,8,8,8,1,C,G,D,G_C_D.png,training,2,9,2,low,feet,color,F,C,Y,G,7,2_score.png,"Resources/Y_F_D.png,Resources/Y_C_D.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_C_L.png,Resources/G_F_L.png,Resources/G_C_L.png,Resources/Y_F_L.png","high,low,low,high,low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,007,2026-03-05_18h08.01.800,explain2,2025.1.1,Win32,60.60606061,6480bdf6d433e2e158870605,69a9bda61d47b7a3311bd545,69aa0c6c0e1b498888e65da9,,,,,,,,,,,,,,,,,,423.6205,439.7663,1,[13.153199999995536],[13.153299999997103],This reptile did not have enough access to food.,439.7664,440.264,0,9,9,9,1,C,G,L,G_C_L.png,training,2,10,3,low,feet,color,F,C,Y,G,7,3_score.png,"Resources/Y_F_D.png,Resources/Y_C_D.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_C_L.png,Resources/G_F_L.png,Resources/G_C_L.png,Resources/Y_F_L.png","high,low,low,high,low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,007,2026-03-05_18h08.01.800,explain2,2025.1.1,Win32,60.60606061,6480bdf6d433e2e158870605,69a9bda61d47b7a3311bd545,69aa0c6c0e1b498888e65da9,,,,,,,,,,,,,,,,,,440.2653,472.814,1,[29.549600000001533],[29.549600000001533],This reptile was simply unlucky with raising its brood.,472.8141,473.3108,0,10,10,10,1,C,Y,L,Y_C_L.png,training,2,11,3,low,feet,color,F,C,Y,G,7,3_score.png,"Resources/Y_F_D.png,Resources/Y_C_D.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_C_L.png,Resources/G_F_L.png,Resources/G_C_L.png,Resources/Y_F_L.png","high,low,low,high,low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,007,2026-03-05_18h08.01.800,explain2,2025.1.1,Win32,60.60606061,6480bdf6d433e2e158870605,69a9bda61d47b7a3311bd545,69aa0c6c0e1b498888e65da9,,,,,,,,,,,,,,,,,,473.3128,520.2157,1,[43.91629999999702],[43.91629999999702],The climate of this reptile was too wet and cold.,520.2157,520.7129,0,11,11,11,1,F,G,D,G_F_D.png,training,2,12,3,high,feet,color,F,C,Y,G,7,3_score.png,"Resources/Y_F_D.png,Resources/Y_C_D.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_C_L.png,Resources/G_F_L.png,Resources/G_C_L.png,Resources/Y_F_L.png","high,low,low,high,low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,007,2026-03-05_18h08.01.800,explain2,2025.1.1,Win32,60.60606061,6480bdf6d433e2e158870605,69a9bda61d47b7a3311bd545,69aa0c6c0e1b498888e65da9,,,,,,,,,,,,,,,,,,520.7147,551.4427,1,[27.736300000004462],[27.736300000004462],"This reptile benefitted from ample food resources, favorable weather, and a lack of predators.",551.4428,551.9411,0,12,12,12,1,F,Y,L,Y_F_L.png,training,2,13,9,high,feet,color,F,C,Y,G,7,9_score.png,"Resources/Y_F_D.png,Resources/Y_C_D.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_C_L.png,Resources/G_F_L.png,Resources/G_C_L.png,Resources/Y_F_L.png","high,low,low,high,low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,007,2026-03-05_18h08.01.800,explain2,2025.1.1,Win32,60.60606061,6480bdf6d433e2e158870605,69a9bda61d47b7a3311bd545,69aa0c6c0e1b498888e65da9,,,,,,,,,,,,,,,,,,551.9423,577.8819,1,[22.94710000000157],[22.94710000000157],The climate of this reptile was too warm.,577.882,578.3804,0,13,13,13,1,C,Y,D,Y_C_D.png,training,2,14,2,low,feet,color,F,C,Y,G,7,2_score.png,"Resources/Y_F_D.png,Resources/Y_C_D.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_C_L.png,Resources/G_F_L.png,Resources/G_C_L.png,Resources/Y_F_L.png","high,low,low,high,low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,007,2026-03-05_18h08.01.800,explain2,2025.1.1,Win32,60.60606061,6480bdf6d433e2e158870605,69a9bda61d47b7a3311bd545,69aa0c6c0e1b498888e65da9,,,,,,,,,,,,,,,,,,578.3816,616.3436,1,[34.969699999995555],[34.969699999995555],"The climate of this reptile was favorable, but food sources were not plentiful.",616.3436,616.8421,0,14,14,14,1,F,Y,D,Y_F_D.png,training,2,15,6,high,feet,color,F,C,Y,G,7,6_score.png,"Resources/Y_F_D.png,Resources/Y_C_D.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_C_L.png,Resources/G_F_L.png,Resources/G_C_L.png,Resources/Y_F_L.png","high,low,low,high,low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,007,2026-03-05_18h08.01.800,explain2,2025.1.1,Win32,60.60606061,6480bdf6d433e2e158870605,69a9bda61d47b7a3311bd545,69aa0c6c0e1b498888e65da9,,,,,,,,,,,,,,,,,,616.8436,635.8987,1,[16.062899999998535],[16.062899999998535],This reptile did not have enough access to food.,635.8987,636.3972,0,15,15,15,1,F,G,L,G_F_L.png,training,2,16,3,high,feet,color,F,C,Y,G,7,3_score.png,"Resources/Y_F_D.png,Resources/Y_C_D.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_C_L.png,Resources/G_F_L.png,Resources/G_C_L.png,Resources/Y_F_L.png","high,low,low,high,low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,007,2026-03-05_18h08.01.800,explain2,2025.1.1,Win32,60.60606061,6480bdf6d433e2e158870605,69a9bda61d47b7a3311bd545,69aa0c6c0e1b498888e65da9,,,,,,,,,,,,,,,,,,636.3991,652.2682,1,[12.87710000000152],[12.87710000000152],,652.2682,652.7655,0,16,16,16,1,C,Y,D,Y_C_D.png,training,3,17,3,low,feet,color,F,C,Y,G,7,3_score.png,"Resources/Y_F_D.png,Resources/Y_C_D.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_C_L.png,Resources/G_F_L.png,Resources/G_C_L.png,Resources/Y_F_L.png","high,low,low,high,low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,007,2026-03-05_18h08.01.800,explain2,2025.1.1,Win32,60.60606061,6480bdf6d433e2e158870605,69a9bda61d47b7a3311bd545,69aa0c6c0e1b498888e65da9,,,,,,,,,,,,,,,,,,652.7673,657.9706,1,[2.2141000000015083],[2.2141000000015083],,657.9706,658.4633,0,17,17,17,1,C,G,L,G_C_L.png,training,3,18,5,low,feet,color,F,C,Y,G,7,5_score.png,"Resources/Y_F_D.png,Resources/Y_C_D.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_C_L.png,Resources/G_F_L.png,Resources/G_C_L.png,Resources/Y_F_L.png","high,low,low,high,low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,007,2026-03-05_18h08.01.800,explain2,2025.1.1,Win32,60.60606061,6480bdf6d433e2e158870605,69a9bda61d47b7a3311bd545,69aa0c6c0e1b498888e65da9,,,,,,,,,,,,,,,,,,658.4647,695.229,1,[33.772200000002954],[33.772200000002954],"This reptile had access to food, had few predators and a favorable climate.",695.2291,695.7278,0,18,18,18,1,F,G,D,G_F_D.png,training,3,19,8,high,feet,color,F,C,Y,G,7,8_score.png,"Resources/Y_F_D.png,Resources/Y_C_D.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_C_L.png,Resources/G_F_L.png,Resources/G_C_L.png,Resources/Y_F_L.png","high,low,low,high,low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,007,2026-03-05_18h08.01.800,explain2,2025.1.1,Win32,60.60606061,6480bdf6d433e2e158870605,69a9bda61d47b7a3311bd545,69aa0c6c0e1b498888e65da9,,,,,,,,,,,,,,,,,,695.729,720.5615,1,[21.839299999997024],[21.839299999997024],"This reptile had access to food, a favorable climate and few predators.",720.5615,721.0577,0,19,19,19,1,F,Y,D,Y_F_D.png,training,3,20,8,high,feet,color,F,C,Y,G,7,8_score.png,"Resources/Y_F_D.png,Resources/Y_C_D.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_C_L.png,Resources/G_F_L.png,Resources/G_C_L.png,Resources/Y_F_L.png","high,low,low,high,low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,007,2026-03-05_18h08.01.800,explain2,2025.1.1,Win32,60.60606061,6480bdf6d433e2e158870605,69a9bda61d47b7a3311bd545,69aa0c6c0e1b498888e65da9,,,,,,,,,,,,,,,,,,721.0587,750.4356,1,[26.389399999998545],[26.389399999998545],"This reptile had a unfavorable, overly wet climate, and had difficulty obtaining food.",750.4356,750.9342,0,20,20,20,1,C,G,D,G_C_D.png,training,3,21,4,low,feet,color,F,C,Y,G,7,4_score.png,"Resources/Y_F_D.png,Resources/Y_C_D.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_C_L.png,Resources/G_F_L.png,Resources/G_C_L.png,Resources/Y_F_L.png","high,low,low,high,low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,007,2026-03-05_18h08.01.800,explain2,2025.1.1,Win32,60.60606061,6480bdf6d433e2e158870605,69a9bda61d47b7a3311bd545,69aa0c6c0e1b498888e65da9,,,,,,,,,,,,,,,,,,750.9364,771.1219,1,[17.193899999998507],[17.193899999998507],This reptile had few predators.,771.122,771.6202,0,21,21,21,1,F,Y,L,Y_F_L.png,training,3,22,9,high,feet,color,F,C,Y,G,7,9_score.png,"Resources/Y_F_D.png,Resources/Y_C_D.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_C_L.png,Resources/G_F_L.png,Resources/G_C_L.png,Resources/Y_F_L.png","high,low,low,high,low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,007,2026-03-05_18h08.01.800,explain2,2025.1.1,Win32,60.60606061,6480bdf6d433e2e158870605,69a9bda61d47b7a3311bd545,69aa0c6c0e1b498888e65da9,,,,,,,,,,,,,,,,,,771.6223,813.8572,1,[39.24339999999847],[39.24339999999847],This reptile lacked sufficient food resources.,813.8573,814.355,0,22,22,22,1,F,G,L,G_F_L.png,training,3,23,4,high,feet,color,F,C,Y,G,7,4_score.png,"Resources/Y_F_D.png,Resources/Y_C_D.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_C_L.png,Resources/G_F_L.png,Resources/G_C_L.png,Resources/Y_F_L.png","high,low,low,high,low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,007,2026-03-05_18h08.01.800,explain2,2025.1.1,Win32,60.60606061,6480bdf6d433e2e158870605,69a9bda61d47b7a3311bd545,69aa0c6c0e1b498888e65da9,,,,,,,,,,,,,,,,,,814.3571,837.1696,1,[19.821299999996995],[19.821299999996995],This reptile had too many predators and not enough experience to avoid them.,837.1697,837.6682,0,23,23,23,1,C,Y,L,Y_C_L.png,training,3,24,3,low,feet,color,F,C,Y,G,7,3_score.png,"Resources/Y_F_D.png,Resources/Y_C_D.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_C_L.png,Resources/G_F_L.png,Resources/G_C_L.png,Resources/Y_F_L.png","high,low,low,high,low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,007,2026-03-05_18h08.01.800,explain2,2025.1.1,Win32,60.60606061,6480bdf6d433e2e158870605,69a9bda61d47b7a3311bd545,69aa0c6c0e1b498888e65da9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.6684,841.8087,1,[1.1471999999955642],[1.1471999999955642],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,007,2026-03-05_18h08.01.800,explain2,2025.1.1,Win32,60.60606061,6480bdf6d433e2e158870605,69a9bda61d47b7a3311bd545,69aa0c6c0e1b498888e65da9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Y,D,Y_C_D.png,training,1,1,6,low,feet,color,F,C,Y,G,7,6_score.png,"Resources/Y_F_D.png,Resources/Y_C_D.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_C_L.png,Resources/G_F_L.png,Resources/G_C_L.png,Resources/Y_F_L.png","high,low,low,high,low,high,low,high",,,,,,841.8184,998.15,"[7,4,3,6,3,9,3,9]",1,[26.588999999999942],[26.588999999999942],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,007,2026-03-05_18h08.01.800,explain2,2025.1.1,Win32,60.60606061,6480bdf6d433e2e158870605,69a9bda61d47b7a3311bd545,69aa0c6c0e1b498888e65da9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998.1523,1019.0018,,,No,19.9558,,,1,[0.8978999999985717],[0.8978999999985717],0,0,0,0,1,color,"Reptiles varied in whether they were GREEN or RED. Did being GREEN or RED make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did color matter to the fertility of reptiles?,"Green, Red",RedvGreen.png,,,,,,,,,,,,,,,,,,,,,,
