consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,brightness,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,017,2026-03-05_18h23.31.201,explain2,2025.1.1,Linux x86_64,59.88023952,697cac7d3bedace54477eb48,69a9bda61d47b7a3311bd545,69aa105470c401650037899a,,,,,,,,,,,,,,,,,,83.2812,93.0695,1,[6.7946000000238485],[6.7946000000238485],light color spots,93.0698,93.5648,0,5,5,5,1,C,G,L,G_C_L.png,training,1,6,10,high,feet,color,C,F,G,Y,17,10_score.png,"Resources/Y_C_D.png,Resources/Y_F_L.png,Resources/Y_C_L.png,Resources/G_F_L.png,Resources/G_C_L.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_F_D.png","high,low,high,low,high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,017,2026-03-05_18h23.31.201,explain2,2025.1.1,Linux x86_64,59.88023952,697cac7d3bedace54477eb48,69a9bda61d47b7a3311bd545,69aa105470c401650037899a,,,,,,,,,,,,,,,,,,93.5665,104.1756,1,[7.610500000000002],[7.610600000023837],three toes,104.1758,104.6733,0,6,6,6,1,C,Y,D,Y_C_D.png,training,1,7,8,high,feet,color,C,F,G,Y,17,8_score.png,"Resources/Y_C_D.png,Resources/Y_F_L.png,Resources/Y_C_L.png,Resources/G_F_L.png,Resources/G_C_L.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_F_D.png","high,low,high,low,high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,017,2026-03-05_18h23.31.201,explain2,2025.1.1,Linux x86_64,59.88023952,697cac7d3bedace54477eb48,69a9bda61d47b7a3311bd545,69aa105470c401650037899a,,,,,,,,,,,,,,,,,,104.6781,111.4699,1,[3.79760000002382],[3.79760000002382],rounded toes,111.4701,111.9671,0,7,7,7,1,F,Y,L,Y_F_L.png,training,1,8,5,low,feet,color,C,F,G,Y,17,5_score.png,"Resources/Y_C_D.png,Resources/Y_F_L.png,Resources/Y_C_L.png,Resources/G_F_L.png,Resources/G_C_L.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_F_D.png","high,low,high,low,high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,017,2026-03-05_18h23.31.201,explain2,2025.1.1,Linux x86_64,59.88023952,697cac7d3bedace54477eb48,69a9bda61d47b7a3311bd545,69aa105470c401650037899a,,,,,,,,,,,,,,,,,,111.9737,121.4648,1,[6.494600000023837],[6.494699999988086],light and pointed toes,121.465,121.9586,0,8,8,8,1,C,Y,L,Y_C_L.png,training,2,9,7,high,feet,color,C,F,G,Y,17,7_score.png,"Resources/Y_C_D.png,Resources/Y_F_L.png,Resources/Y_C_L.png,Resources/G_F_L.png,Resources/G_C_L.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_F_D.png","high,low,high,low,high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,017,2026-03-05_18h23.31.201,explain2,2025.1.1,Linux x86_64,59.88023952,697cac7d3bedace54477eb48,69a9bda61d47b7a3311bd545,69aa105470c401650037899a,,,,,,,,,,,,,,,,,,121.9603,131.6516,1,[6.693800000011919],[6.693800000011919],dark rounded toes,131.6517,132.1503,0,9,9,9,1,F,G,D,G_F_D.png,training,2,10,4,low,feet,color,C,F,G,Y,17,4_score.png,"Resources/Y_C_D.png,Resources/Y_F_L.png,Resources/Y_C_L.png,Resources/G_F_L.png,Resources/G_C_L.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_F_D.png","high,low,high,low,high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,017,2026-03-05_18h23.31.201,explain2,2025.1.1,Linux x86_64,59.88023952,697cac7d3bedace54477eb48,69a9bda61d47b7a3311bd545,69aa105470c401650037899a,,,,,,,,,,,,,,,,,,132.1558,145.3424,1,[10.19159999996424],[10.191699999988089],lighter color pointed toes,145.3425,145.8396,0,10,10,10,1,C,Y,D,Y_C_D.png,training,2,11,6,high,feet,color,C,F,G,Y,17,6_score.png,"Resources/Y_C_D.png,Resources/Y_F_L.png,Resources/Y_C_L.png,Resources/G_F_L.png,Resources/G_C_L.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_F_D.png","high,low,high,low,high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,017,2026-03-05_18h23.31.201,explain2,2025.1.1,Linux x86_64,59.88023952,697cac7d3bedace54477eb48,69a9bda61d47b7a3311bd545,69aa105470c401650037899a,,,,,,,,,,,,,,,,,,145.8459,153.7023,1,[4.862499999999983],[4.862499999999983],spots,153.7025,154.1985,0,11,11,11,1,C,G,D,G_C_D.png,training,2,12,6,high,feet,color,C,F,G,Y,17,6_score.png,"Resources/Y_C_D.png,Resources/Y_F_L.png,Resources/Y_C_L.png,Resources/G_F_L.png,Resources/G_C_L.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_F_D.png","high,low,high,low,high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,017,2026-03-05_18h23.31.201,explain2,2025.1.1,Linux x86_64,59.88023952,697cac7d3bedace54477eb48,69a9bda61d47b7a3311bd545,69aa105470c401650037899a,,,,,,,,,,,,,,,,,,154.2003,165.3423,1,[8.143699999988058],[8.143699999988058],light spots rounded toes,165.3425,165.8402,0,12,12,12,1,F,Y,L,Y_F_L.png,training,2,13,4,low,feet,color,C,F,G,Y,17,4_score.png,"Resources/Y_C_D.png,Resources/Y_F_L.png,Resources/Y_C_L.png,Resources/G_F_L.png,Resources/G_C_L.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_F_D.png","high,low,high,low,high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,017,2026-03-05_18h23.31.201,explain2,2025.1.1,Linux x86_64,59.88023952,697cac7d3bedace54477eb48,69a9bda61d47b7a3311bd545,69aa105470c401650037899a,,,,,,,,,,,,,,,,,,165.845,178.1827,1,[9.34280000001192],[9.34280000001192],rounded toes invisible spots,178.1829,178.6796,0,13,13,13,1,F,G,L,G_F_L.png,training,2,14,1,low,feet,color,C,F,G,Y,17,1_score.png,"Resources/Y_C_D.png,Resources/Y_F_L.png,Resources/Y_C_L.png,Resources/G_F_L.png,Resources/G_C_L.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_F_D.png","high,low,high,low,high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,017,2026-03-05_18h23.31.201,explain2,2025.1.1,Linux x86_64,59.88023952,697cac7d3bedace54477eb48,69a9bda61d47b7a3311bd545,69aa105470c401650037899a,,,,,,,,,,,,,,,,,,178.687,193.4019,1,[11.723399999976152],[11.723399999976152],round toes spots,193.4021,193.8997,0,14,14,14,1,F,Y,D,Y_F_D.png,training,2,15,1,low,feet,color,C,F,G,Y,17,1_score.png,"Resources/Y_C_D.png,Resources/Y_F_L.png,Resources/Y_C_L.png,Resources/G_F_L.png,Resources/G_C_L.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_F_D.png","high,low,high,low,high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,017,2026-03-05_18h23.31.201,explain2,2025.1.1,Linux x86_64,59.88023952,697cac7d3bedace54477eb48,69a9bda61d47b7a3311bd545,69aa105470c401650037899a,,,,,,,,,,,,,,,,,,193.9035,204.0605,1,[7.161500000000018],[7.161500000000018],pointy toes light green,204.0606,204.5581,0,15,15,15,1,C,G,L,G_C_L.png,training,2,16,6,high,feet,color,C,F,G,Y,17,6_score.png,"Resources/Y_C_D.png,Resources/Y_F_L.png,Resources/Y_C_L.png,Resources/G_F_L.png,Resources/G_C_L.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_F_D.png","high,low,high,low,high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,017,2026-03-05_18h23.31.201,explain2,2025.1.1,Linux x86_64,59.88023952,697cac7d3bedace54477eb48,69a9bda61d47b7a3311bd545,69aa105470c401650037899a,,,,,,,,,,,,,,,,,,204.5645,213.586,1,[6.027800000011922],[6.027800000011922],pointy toes pink,213.5861,214.0838,0,16,16,16,1,C,Y,L,Y_C_L.png,training,3,17,5,high,feet,color,C,F,G,Y,17,5_score.png,"Resources/Y_C_D.png,Resources/Y_F_L.png,Resources/Y_C_L.png,Resources/G_F_L.png,Resources/G_C_L.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_F_D.png","high,low,high,low,high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,017,2026-03-05_18h23.31.201,explain2,2025.1.1,Linux x86_64,59.88023952,697cac7d3bedace54477eb48,69a9bda61d47b7a3311bd545,69aa105470c401650037899a,,,,,,,,,,,,,,,,,,214.0891,224.6605,1,[7.577700000047685],[7.577700000047685],round toes dark,224.6607,225.1572,0,17,17,17,1,F,Y,D,Y_F_D.png,training,3,18,1,low,feet,color,C,F,G,Y,17,1_score.png,"Resources/Y_C_D.png,Resources/Y_F_L.png,Resources/Y_C_L.png,Resources/G_F_L.png,Resources/G_C_L.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_F_D.png","high,low,high,low,high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,017,2026-03-05_18h23.31.201,explain2,2025.1.1,Linux x86_64,59.88023952,697cac7d3bedace54477eb48,69a9bda61d47b7a3311bd545,69aa105470c401650037899a,,,,,,,,,,,,,,,,,,225.1592,234.2028,1,[6.045600000023825],[6.045600000023825],pointy toes light,234.203,234.7002,0,18,18,18,1,C,G,L,G_C_L.png,training,3,19,7,high,feet,color,C,F,G,Y,17,7_score.png,"Resources/Y_C_D.png,Resources/Y_F_L.png,Resources/Y_C_L.png,Resources/G_F_L.png,Resources/G_C_L.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_F_D.png","high,low,high,low,high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,017,2026-03-05_18h23.31.201,explain2,2025.1.1,Linux x86_64,59.88023952,697cac7d3bedace54477eb48,69a9bda61d47b7a3311bd545,69aa105470c401650037899a,,,,,,,,,,,,,,,,,,234.7044,244.927,1,[7.228000000000009],[7.228000000000009],round toes unknown,244.9271,245.4258,0,19,19,19,1,F,G,D,G_F_D.png,training,3,20,1,low,feet,color,C,F,G,Y,17,1_score.png,"Resources/Y_C_D.png,Resources/Y_F_L.png,Resources/Y_C_L.png,Resources/G_F_L.png,Resources/G_C_L.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_F_D.png","high,low,high,low,high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,017,2026-03-05_18h23.31.201,explain2,2025.1.1,Linux x86_64,59.88023952,697cac7d3bedace54477eb48,69a9bda61d47b7a3311bd545,69aa105470c401650037899a,,,,,,,,,,,,,,,,,,245.4328,263.2952,1,[14.870600000023842],[14.870600000023842],pointed toes well defined spots,263.2953,263.7933,0,20,20,20,1,C,G,D,G_C_D.png,training,3,21,10,high,feet,color,C,F,G,Y,17,10_score.png,"Resources/Y_C_D.png,Resources/Y_F_L.png,Resources/Y_C_L.png,Resources/G_F_L.png,Resources/G_C_L.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_F_D.png","high,low,high,low,high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,017,2026-03-05_18h23.31.201,explain2,2025.1.1,Linux x86_64,59.88023952,697cac7d3bedace54477eb48,69a9bda61d47b7a3311bd545,69aa105470c401650037899a,,,,,,,,,,,,,,,,,,263.7986,271.8212,1,[5.0291000000238455],[5.0291000000238455],unknown,271.8214,272.319,0,21,21,21,1,F,Y,L,Y_F_L.png,training,3,22,4,low,feet,color,C,F,G,Y,17,4_score.png,"Resources/Y_C_D.png,Resources/Y_F_L.png,Resources/Y_C_L.png,Resources/G_F_L.png,Resources/G_C_L.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_F_D.png","high,low,high,low,high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,017,2026-03-05_18h23.31.201,explain2,2025.1.1,Linux x86_64,59.88023952,697cac7d3bedace54477eb48,69a9bda61d47b7a3311bd545,69aa105470c401650037899a,,,,,,,,,,,,,,,,,,272.3227,281.3303,1,[6.012300000011919],[6.012399999976196],pointy toes spots,281.3305,281.8283,0,22,22,22,1,C,Y,D,Y_C_D.png,training,3,23,7,high,feet,color,C,F,G,Y,17,7_score.png,"Resources/Y_C_D.png,Resources/Y_F_L.png,Resources/Y_C_L.png,Resources/G_F_L.png,Resources/G_C_L.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_F_D.png","high,low,high,low,high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,017,2026-03-05_18h23.31.201,explain2,2025.1.1,Linux x86_64,59.88023952,697cac7d3bedace54477eb48,69a9bda61d47b7a3311bd545,69aa105470c401650037899a,,,,,,,,,,,,,,,,,,281.8349,291.4868,1,[6.6606000000238055],[6.6606000000238055],round toes undefined spots,291.4869,291.9864,0,23,23,23,1,F,G,L,G_F_L.png,training,3,24,1,low,feet,color,C,F,G,Y,17,1_score.png,"Resources/Y_C_D.png,Resources/Y_F_L.png,Resources/Y_C_L.png,Resources/G_F_L.png,Resources/G_C_L.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_F_D.png","high,low,high,low,high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,017,2026-03-05_18h23.31.201,explain2,2025.1.1,Linux x86_64,59.88023952,697cac7d3bedace54477eb48,69a9bda61d47b7a3311bd545,69aa105470c401650037899a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.9876,296.2321,1,[1.2481000000238396],[1.2481000000238396],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,017,2026-03-05_18h23.31.201,explain2,2025.1.1,Linux x86_64,59.88023952,697cac7d3bedace54477eb48,69a9bda61d47b7a3311bd545,69aa105470c401650037899a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,G,L,G_F_L.png,training,1,1,5,low,feet,color,C,F,G,Y,17,5_score.png,"Resources/Y_C_D.png,Resources/Y_F_L.png,Resources/Y_C_L.png,Resources/G_F_L.png,Resources/G_C_L.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_F_D.png","high,low,high,low,high,high,low,low",,,,,,296.2719,328.6398,"[7,3,6,2,7,9,4,4]",1,[0.882000000000005],[0.882000000000005],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,017,2026-03-05_18h23.31.201,explain2,2025.1.1,Linux x86_64,59.88023952,697cac7d3bedace54477eb48,69a9bda61d47b7a3311bd545,69aa105470c401650037899a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.651,337.1337,,,No,7.5759,,,1,[0.916499999999985],[0.916499999999985],0,0,0,2,1,bright,"Reptiles varied in whether they exhibited a LIGHT or DARK version of their color. Did being LIGHT or DARK make a difference to fertility? If you did not notice this feature until now, or believe it did not make a difference to fertility, please hit no and proceed.",Did brightness matter to the fertility of reptiles?,"Light, Dark",LightvDark.png,,,,,,,,,,,,,,,,,,,,,,
,017,2026-03-05_18h23.31.201,explain2,2025.1.1,Linux x86_64,59.88023952,697cac7d3bedace54477eb48,69a9bda61d47b7a3311bd545,69aa105470c401650037899a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.1415,346.8265,6,4.4677,Yes,1.9007,0,8.6796,1,[1.0173000000119146],[1.0173000000119146],0,1,1,1,1,feet,"Reptiles varied in whether they had ROUND feet or POINTY, CURLY feet. Did having CURLY/POINTY or ROUND feet make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did foot shape matter to the fertility of reptiles?,"Curly/Pointy, Round",RoundvCurly.png,Curly/Pointy,,,,,,,,,,,,,,,,,,,,,
