consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,brightness,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,005,2026-03-05_13h06.22.407,explain2,2025.1.1,MacIntel,59.88023952,678851f427536397f63120bf,69a9bda61d47b7a3311bd545,69aa0c1f9682550072da4788,,,,,,,,,,,,,,,,,,187.9212,195.9692,1,[5.049399999999906],[5.049399999999906],It is red/orange.,195.9692,196.4694,0,11,11,11,1,C,Y,D,Y_C_D.png,training,2,12,7,high,feet,color,C,F,Y,G,5,7_score.png,"Resources/G_F_L.png,Resources/Y_C_D.png,Resources/G_C_L.png,Resources/Y_F_D.png,Resources/G_F_D.png,Resources/Y_C_L.png,Resources/G_C_D.png,Resources/Y_F_L.png","low,high,high,low,low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,005,2026-03-05_13h06.22.407,explain2,2025.1.1,MacIntel,59.88023952,678851f427536397f63120bf,69a9bda61d47b7a3311bd545,69aa0c1f9682550072da4788,,,,,,,,,,,,,,,,,,196.4715,205.7876,1,[6.317999999999984],[6.317999999999984],Spots make it less fertile?,205.7877,206.2869,0,12,12,12,1,F,Y,D,Y_F_D.png,training,2,13,2,low,feet,color,C,F,Y,G,5,2_score.png,"Resources/G_F_L.png,Resources/Y_C_D.png,Resources/G_C_L.png,Resources/Y_F_D.png,Resources/G_F_D.png,Resources/Y_C_L.png,Resources/G_C_D.png,Resources/Y_F_L.png","low,high,high,low,low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,005,2026-03-05_13h06.22.407,explain2,2025.1.1,MacIntel,59.88023952,678851f427536397f63120bf,69a9bda61d47b7a3311bd545,69aa0c1f9682550072da4788,,,,,,,,,,,,,,,,,,206.289,217.7543,1,[8.466300000000274],[8.466300000000274],Spots make it more fertile? also green makes it more fertile?,217.7543,218.2532,0,13,13,13,1,C,G,L,G_C_L.png,training,2,14,9,high,feet,color,C,F,Y,G,5,9_score.png,"Resources/G_F_L.png,Resources/Y_C_D.png,Resources/G_C_L.png,Resources/Y_F_D.png,Resources/G_F_D.png,Resources/Y_C_L.png,Resources/G_C_D.png,Resources/Y_F_L.png","low,high,high,low,low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,005,2026-03-05_13h06.22.407,explain2,2025.1.1,MacIntel,59.88023952,678851f427536397f63120bf,69a9bda61d47b7a3311bd545,69aa0c1f9682550072da4788,,,,,,,,,,,,,,,,,,218.2553,235.089,1,[13.850799999999822],[13.850799999999822],dark green is less fertile?,235.0891,235.5879,0,14,14,14,1,F,G,D,G_F_D.png,training,2,15,1,low,feet,color,C,F,Y,G,5,1_score.png,"Resources/G_F_L.png,Resources/Y_C_D.png,Resources/G_C_L.png,Resources/Y_F_D.png,Resources/G_F_D.png,Resources/Y_C_L.png,Resources/G_C_D.png,Resources/Y_F_L.png","low,high,high,low,low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,005,2026-03-05_13h06.22.407,explain2,2025.1.1,MacIntel,59.88023952,678851f427536397f63120bf,69a9bda61d47b7a3311bd545,69aa0c1f9682550072da4788,,,,,,,,,,,,,,,,,,235.5903,246.8071,1,[8.218300000000283],[8.21839999999986],Spots make it less fertile?,246.8072,247.3062,0,15,15,15,1,F,Y,L,Y_F_L.png,training,2,16,2,low,feet,color,C,F,Y,G,5,2_score.png,"Resources/G_F_L.png,Resources/Y_C_D.png,Resources/G_C_L.png,Resources/Y_F_D.png,Resources/G_F_D.png,Resources/Y_C_L.png,Resources/G_C_D.png,Resources/Y_F_L.png","low,high,high,low,low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,005,2026-03-05_13h06.22.407,explain2,2025.1.1,MacIntel,59.88023952,678851f427536397f63120bf,69a9bda61d47b7a3311bd545,69aa0c1f9682550072da4788,,,,,,,,,,,,,,,,,,247.3081,253.5242,1,[3.216899999999896],[3.216899999999896],It does not have spots.,253.5243,254.0234,0,16,16,16,1,C,Y,D,Y_C_D.png,training,3,17,9,high,feet,color,C,F,Y,G,5,9_score.png,"Resources/G_F_L.png,Resources/Y_C_D.png,Resources/G_C_L.png,Resources/Y_F_D.png,Resources/G_F_D.png,Resources/Y_C_L.png,Resources/G_C_D.png,Resources/Y_F_L.png","low,high,high,low,low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,005,2026-03-05_13h06.22.407,explain2,2025.1.1,MacIntel,59.88023952,678851f427536397f63120bf,69a9bda61d47b7a3311bd545,69aa0c1f9682550072da4788,,,,,,,,,,,,,,,,,,254.0254,258.1413,1,[1.1178999999999064],[1.1178999999999064],It has spots.,258.1415,258.6404,0,17,17,17,1,F,G,D,G_F_D.png,training,3,18,2,low,feet,color,C,F,Y,G,5,2_score.png,"Resources/G_F_L.png,Resources/Y_C_D.png,Resources/G_C_L.png,Resources/Y_F_D.png,Resources/G_F_D.png,Resources/Y_C_L.png,Resources/G_C_D.png,Resources/Y_F_L.png","low,high,high,low,low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,005,2026-03-05_13h06.22.407,explain2,2025.1.1,MacIntel,59.88023952,678851f427536397f63120bf,69a9bda61d47b7a3311bd545,69aa0c1f9682550072da4788,,,,,,,,,,,,,,,,,,258.6426,264.8739,1,[3.233600000000081],[3.233600000000081],Light green are more fertile.,264.8739,265.3744,0,18,18,18,1,C,G,L,G_C_L.png,training,3,19,6,high,feet,color,C,F,Y,G,5,6_score.png,"Resources/G_F_L.png,Resources/Y_C_D.png,Resources/G_C_L.png,Resources/Y_F_D.png,Resources/G_F_D.png,Resources/Y_C_L.png,Resources/G_C_D.png,Resources/Y_F_L.png","low,high,high,low,low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,005,2026-03-05_13h06.22.407,explain2,2025.1.1,MacIntel,59.88023952,678851f427536397f63120bf,69a9bda61d47b7a3311bd545,69aa0c1f9682550072da4788,,,,,,,,,,,,,,,,,,265.3764,273.2592,1,[4.88470000000018],[4.884800000000325],Light red are more fertile and with spots.,273.2593,273.7582,0,19,19,19,1,C,Y,L,Y_C_L.png,training,3,20,7,high,feet,color,C,F,Y,G,5,7_score.png,"Resources/G_F_L.png,Resources/Y_C_D.png,Resources/G_C_L.png,Resources/Y_F_D.png,Resources/G_F_D.png,Resources/Y_C_L.png,Resources/G_C_D.png,Resources/Y_F_L.png","low,high,high,low,low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,005,2026-03-05_13h06.22.407,explain2,2025.1.1,MacIntel,59.88023952,678851f427536397f63120bf,69a9bda61d47b7a3311bd545,69aa0c1f9682550072da4788,,,,,,,,,,,,,,,,,,273.7602,279.9921,1,[3.2332000000001813],[3.2332000000001813],dark red are less fertile.,279.9923,280.4911,0,20,20,20,1,F,Y,D,Y_F_D.png,training,3,21,4,low,feet,color,C,F,Y,G,5,4_score.png,"Resources/G_F_L.png,Resources/Y_C_D.png,Resources/G_C_L.png,Resources/Y_F_D.png,Resources/G_F_D.png,Resources/Y_C_L.png,Resources/G_C_D.png,Resources/Y_F_L.png","low,high,high,low,low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,005,2026-03-05_13h06.22.407,explain2,2025.1.1,MacIntel,59.88023952,678851f427536397f63120bf,69a9bda61d47b7a3311bd545,69aa0c1f9682550072da4788,,,,,,,,,,,,,,,,,,280.4931,287.5433,1,[4.067000000000007],[4.067000000000007],Spots make it less fertile.,287.5436,288.0425,0,21,21,21,1,C,G,D,G_C_D.png,training,3,22,4,high,feet,color,C,F,Y,G,5,4_score.png,"Resources/G_F_L.png,Resources/Y_C_D.png,Resources/G_C_L.png,Resources/Y_F_D.png,Resources/G_F_D.png,Resources/Y_C_L.png,Resources/G_C_D.png,Resources/Y_F_L.png","low,high,high,low,low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,005,2026-03-05_13h06.22.407,explain2,2025.1.1,MacIntel,59.88023952,678851f427536397f63120bf,69a9bda61d47b7a3311bd545,69aa0c1f9682550072da4788,,,,,,,,,,,,,,,,,,288.0446,294.7772,1,[3.7342000000001576],[3.7342000000001576],spots make it less fertile.,294.7773,295.2762,0,22,22,22,1,F,Y,L,Y_F_L.png,training,3,23,6,low,feet,color,C,F,Y,G,5,6_score.png,"Resources/G_F_L.png,Resources/Y_C_D.png,Resources/G_C_L.png,Resources/Y_F_D.png,Resources/G_F_D.png,Resources/Y_C_L.png,Resources/G_C_D.png,Resources/Y_F_L.png","low,high,high,low,low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,005,2026-03-05_13h06.22.407,explain2,2025.1.1,MacIntel,59.88023952,678851f427536397f63120bf,69a9bda61d47b7a3311bd545,69aa0c1f9682550072da4788,,,,,,,,,,,,,,,,,,295.2782,300.8941,1,[2.6170000000000186],[2.6170000000000186],spots make it less fertile.,300.8942,301.3924,0,23,23,23,1,F,G,L,G_F_L.png,training,3,24,4,low,feet,color,C,F,Y,G,5,4_score.png,"Resources/G_F_L.png,Resources/Y_C_D.png,Resources/G_C_L.png,Resources/Y_F_D.png,Resources/G_F_D.png,Resources/Y_C_L.png,Resources/G_C_D.png,Resources/Y_F_L.png","low,high,high,low,low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,005,2026-03-05_13h06.22.407,explain2,2025.1.1,MacIntel,59.88023952,678851f427536397f63120bf,69a9bda61d47b7a3311bd545,69aa0c1f9682550072da4788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.3929,307.8774,1,[3.501399999999933],[3.501399999999933],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,005,2026-03-05_13h06.22.407,explain2,2025.1.1,MacIntel,59.88023952,678851f427536397f63120bf,69a9bda61d47b7a3311bd545,69aa0c1f9682550072da4788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,G,L,G_F_L.png,training,1,1,4,low,feet,color,C,F,Y,G,5,4_score.png,"Resources/G_F_L.png,Resources/Y_C_D.png,Resources/G_C_L.png,Resources/Y_F_D.png,Resources/G_F_D.png,Resources/Y_C_L.png,Resources/G_C_D.png,Resources/Y_F_L.png","low,high,high,low,low,high,high,low",,,,,,307.9038,333.4795,"[4,8,5,5,6,4,6,4]",1,[3.71770000000015],[3.71770000000015],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,005,2026-03-05_13h06.22.407,explain2,2025.1.1,MacIntel,59.88023952,678851f427536397f63120bf,69a9bda61d47b7a3311bd545,69aa0c1f9682550072da4788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.484,350.1805,3,15.4222,Yes,7.8545, Dark, Dark,12.7719,1,[1.2843999999998914],[1.2843999999998914],0,0,0,2,1,bright,"Reptiles varied in whether they exhibited a LIGHT or DARK version of their color. Did being LIGHT or DARK make a difference to fertility? If you did not notice this feature until now, or believe it did not make a difference to fertility, please hit no and proceed.",Did brightness matter to the fertility of reptiles?,"Light, Dark",LightvDark.png,,,,,,,,,,,,,,,,,,,,,
,005,2026-03-05_13h06.22.407,explain2,2025.1.1,MacIntel,59.88023952,678851f427536397f63120bf,69a9bda61d47b7a3311bd545,69aa0c1f9682550072da4788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.1843,354.8639,,,No,3.6294,,,,1,[1.0669000000003166],[1.0669000000003166],0,1,1,0,1,color,"Reptiles varied in whether they were GREEN or RED. Did being GREEN or RED make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did color matter to the fertility of reptiles?,"Green, Red",RedvGreen.png,,,,,,,,,,,,,,,,,,,,,
