consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,brightness,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,011,2026-03-05_19h09.27.386,explain2,2025.1.1,Win32,60.24096386,69a1c68c04b01b54ac96d443,69a9bda61d47b7a3311bd545,69aa1b0fd7ebec3daa98af1e,,,,,,,,,,,,,,,,,,937.1928,1000.9003,1,[60.70830000007152],[60.70840000009537],allele effect where population is sparse thus finding a mate becomes hard hence a poor fertility score,1000.9004,1001.3965,0,16,16,16,1,C,G,D,G_C_D.png,training,3,17,1,low,feet,color,F,C,Y,G,11,1_score.png,"Resources/Y_C_D.png,Resources/Y_C_L.png,Resources/Y_F_L.png,Resources/G_F_L.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_F_D.png,Resources/G_C_L.png","low,low,high,high,low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,011,2026-03-05_19h09.27.386,explain2,2025.1.1,Win32,60.24096386,69a1c68c04b01b54ac96d443,69a9bda61d47b7a3311bd545,69aa1b0fd7ebec3daa98af1e,,,,,,,,,,,,,,,,,,1001.3986,1015.5263,1,[11.13360000002399],[11.13360000002399],mate availibility,1015.5264,1016.0255,0,17,17,17,1,F,G,D,G_F_D.png,training,3,18,7,high,feet,color,F,C,Y,G,11,7_score.png,"Resources/Y_C_D.png,Resources/Y_C_L.png,Resources/Y_F_L.png,Resources/G_F_L.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_F_D.png,Resources/G_C_L.png","low,low,high,high,low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,011,2026-03-05_19h09.27.386,explain2,2025.1.1,Win32,60.24096386,69a1c68c04b01b54ac96d443,69a9bda61d47b7a3311bd545,69aa1b0fd7ebec3daa98af1e,,,,,,,,,,,,,,,,,,1016.0271,1054.2,1,[35.17329999995218],[35.17329999995218],habitat quality and nesting site safety at their peak,1054.2001,1054.6987,0,18,18,18,1,F,G,L,G_F_L.png,training,3,19,10,high,feet,color,F,C,Y,G,11,10_score.png,"Resources/Y_C_D.png,Resources/Y_C_L.png,Resources/Y_F_L.png,Resources/G_F_L.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_F_D.png,Resources/G_C_L.png","low,low,high,high,low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,011,2026-03-05_19h09.27.386,explain2,2025.1.1,Win32,60.24096386,69a1c68c04b01b54ac96d443,69a9bda61d47b7a3311bd545,69aa1b0fd7ebec3daa98af1e,,,,,,,,,,,,,,,,,,1054.7005,1083.4112,1,[25.71720000004757],[25.71720000004757],low predation pressure plus mate availability,1083.4112,1083.91,0,19,19,19,1,F,Y,D,Y_F_D.png,training,3,20,9,high,feet,color,F,C,Y,G,11,9_score.png,"Resources/Y_C_D.png,Resources/Y_C_L.png,Resources/Y_F_L.png,Resources/G_F_L.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_F_D.png,Resources/G_C_L.png","low,low,high,high,low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,011,2026-03-05_19h09.27.386,explain2,2025.1.1,Win32,60.24096386,69a1c68c04b01b54ac96d443,69a9bda61d47b7a3311bd545,69aa1b0fd7ebec3daa98af1e,,,,,,,,,,,,,,,,,,1083.9119,1103.7616,1,[16.850399999976162],[16.850399999976162],infectious disease attack,1103.7616,1104.2604,0,20,20,20,1,C,Y,L,Y_C_L.png,training,3,21,3,low,feet,color,F,C,Y,G,11,3_score.png,"Resources/Y_C_D.png,Resources/Y_C_L.png,Resources/Y_F_L.png,Resources/G_F_L.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_F_D.png,Resources/G_C_L.png","low,low,high,high,low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,011,2026-03-05_19h09.27.386,explain2,2025.1.1,Win32,60.24096386,69a1c68c04b01b54ac96d443,69a9bda61d47b7a3311bd545,69aa1b0fd7ebec3daa98af1e,,,,,,,,,,,,,,,,,,1104.2622,1153.3121,1,[46.050800000071604],[46.050800000071604],reproductive mode perfect,1153.3122,1153.8111,0,21,21,21,1,F,Y,L,Y_F_L.png,training,3,22,8,high,feet,color,F,C,Y,G,11,8_score.png,"Resources/Y_C_D.png,Resources/Y_C_L.png,Resources/Y_F_L.png,Resources/G_F_L.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_F_D.png,Resources/G_C_L.png","low,low,high,high,low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,011,2026-03-05_19h09.27.386,explain2,2025.1.1,Win32,60.24096386,69a1c68c04b01b54ac96d443,69a9bda61d47b7a3311bd545,69aa1b0fd7ebec3daa98af1e,,,,,,,,,,,,,,,,,,1153.8131,1175.7294,1,[18.917100000023765],[18.917100000023765],anthropogenic factors and human disruption,1175.7294,1176.2281,0,22,22,22,1,C,G,L,G_C_L.png,training,3,23,2,low,feet,color,F,C,Y,G,11,2_score.png,"Resources/Y_C_D.png,Resources/Y_C_L.png,Resources/Y_F_L.png,Resources/G_F_L.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_F_D.png,Resources/G_C_L.png","low,low,high,high,low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,011,2026-03-05_19h09.27.386,explain2,2025.1.1,Win32,60.24096386,69a1c68c04b01b54ac96d443,69a9bda61d47b7a3311bd545,69aa1b0fd7ebec3daa98af1e,,,,,,,,,,,,,,,,,,1176.2298,1193.4205,1,[14.19120000004773],[14.19120000004773],enhanced weather for breeding,1193.4206,1193.9118,0,23,23,23,1,C,Y,D,Y_C_D.png,training,3,24,7,low,feet,color,F,C,Y,G,11,7_score.png,"Resources/Y_C_D.png,Resources/Y_C_L.png,Resources/Y_F_L.png,Resources/G_F_L.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_F_D.png,Resources/G_C_L.png","low,low,high,high,low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,011,2026-03-05_19h09.27.386,explain2,2025.1.1,Win32,60.24096386,69a1c68c04b01b54ac96d443,69a9bda61d47b7a3311bd545,69aa1b0fd7ebec3daa98af1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1193.9122,1200.634,1,[3.7339000000954456],[3.7339000000954456],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,011,2026-03-05_19h09.27.386,explain2,2025.1.1,Win32,60.24096386,69a1c68c04b01b54ac96d443,69a9bda61d47b7a3311bd545,69aa1b0fd7ebec3daa98af1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,G,D,G_F_D.png,training,1,1,6,high,feet,color,F,C,Y,G,11,6_score.png,"Resources/Y_C_D.png,Resources/Y_C_L.png,Resources/Y_F_L.png,Resources/G_F_L.png,Resources/G_C_D.png,Resources/G_F_D.png,Resources/Y_F_D.png,Resources/G_C_L.png","low,low,high,high,low,high,high,low",,,,,,1200.6553,1243.497,"[5,3,1,6,8,9,7,7]",1,[5.58400000000006],[5.58400000000006],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,011,2026-03-05_19h09.27.386,explain2,2025.1.1,Win32,60.24096386,69a1c68c04b01b54ac96d443,69a9bda61d47b7a3311bd545,69aa1b0fd7ebec3daa98af1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1243.4999,1266.847,,,No,21.2708,,,1,[2.083499999999958],[2.083499999999958],0,0,0,1,1,feet,"Reptiles varied in whether they had ROUND feet or POINTY, CURLY feet. Did having CURLY/POINTY or ROUND feet make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did foot shape matter to the fertility of reptiles?,"Curly/Pointy, Round",RoundvCurly.png,,,,,,,,,,,,,,,,,,,,,,
,011,2026-03-05_19h09.27.386,explain2,2025.1.1,Win32,60.24096386,69a1c68c04b01b54ac96d443,69a9bda61d47b7a3311bd545,69aa1b0fd7ebec3daa98af1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1266.851,1286.9878,6,18.3695,Yes,5.6113,0,11.0368,1,[1.783800000071551],[1.783800000071551],0,1,1,0,1,color,"Reptiles varied in whether they were GREEN or RED. Did being GREEN or RED make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did color matter to the fertility of reptiles?,"Green, Red",RedvGreen.png,Green,,,,,,,,,,,,,,,,,,,,,
,011,2026-03-05_19h09.27.386,explain2,2025.1.1,Win32,60.24096386,69a1c68c04b01b54ac96d443,69a9bda61d47b7a3311bd545,69aa1b0fd7ebec3daa98af1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1286.9905,1305.7476,7,17.4975,Yes,8.8734,1,14.8821,1,[1.4336000000239437],[1.4336000000239437],0,2,2,2,1,bright,"Reptiles varied in whether they exhibited a LIGHT or DARK version of their color. Did being LIGHT or DARK make a difference to fertility? If you did not notice this feature until now, or believe it did not make a difference to fertility, please hit no and proceed.",Did brightness matter to the fertility of reptiles?,"Light, Dark",LightvDark.png, Dark,,,,,,,,,,,,,,,,,,,,,
,011,2026-03-05_19h09.27.386,explain2,2025.1.1,Win32,60.24096386,69a1c68c04b01b54ac96d443,69a9bda61d47b7a3311bd545,69aa1b0fd7ebec3daa98af1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1305.7481,1311.331,1,[3.583499999999958],[3.583499999999958],0,[],[],0,[],[],0,[],[],,,,,,,
,011,2026-03-05_19h09.27.386,explain2,2025.1.1,Win32,60.24096386,69a1c68c04b01b54ac96d443,69a9bda61d47b7a3311bd545,69aa1b0fd7ebec3daa98af1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1311.3311,1323.9714,N/A,1,[11.639799999952402],[11.639799999952402],
,011,2026-03-05_19h09.27.386,explain2,2025.1.1,Win32,60.24096386,69a1c68c04b01b54ac96d443,69a9bda61d47b7a3311bd545,69aa1b0fd7ebec3daa98af1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,complete
