consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,brightness,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,013,2026-03-05_16h13.08.097,explain2,2025.1.1,Win32,60.24096386,5f06e8146c99472609ebcf8a,69a9bda61d47b7a3311bd545,69aa0de9d3576866a74d37d0,,,,,,,,,,,,,,,,,,145.2267,159.9548,1,[11.730799999952325],[11.730799999952325],Green reptiles are having a good breeding season.,159.9548,160.4545,0,5,5,5,1,C,G,L,G_C_L.png,training,1,6,6,high,feet,color,C,F,G,Y,13,6_score.png,"Resources/G_F_D.png,Resources/Y_C_D.png,Resources/G_C_D.png,Resources/Y_F_L.png,Resources/G_F_L.png,Resources/Y_F_D.png,Resources/G_C_L.png,Resources/Y_C_L.png","low,high,high,low,low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,013,2026-03-05_16h13.08.097,explain2,2025.1.1,Win32,60.24096386,5f06e8146c99472609ebcf8a,69a9bda61d47b7a3311bd545,69aa0de9d3576866a74d37d0,,,,,,,,,,,,,,,,,,160.457,171.6062,1,[8.168500000000023],[8.168500000000023],Pink-red reptiles range lower.,171.6063,172.1023,0,6,6,6,1,F,Y,L,Y_F_L.png,training,1,7,3,low,feet,color,C,F,G,Y,13,3_score.png,"Resources/G_F_D.png,Resources/Y_C_D.png,Resources/G_C_D.png,Resources/Y_F_L.png,Resources/G_F_L.png,Resources/Y_F_D.png,Resources/G_C_L.png,Resources/Y_C_L.png","low,high,high,low,low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,013,2026-03-05_16h13.08.097,explain2,2025.1.1,Win32,60.24096386,5f06e8146c99472609ebcf8a,69a9bda61d47b7a3311bd545,69aa0de9d3576866a74d37d0,,,,,,,,,,,,,,,,,,172.1044,204.6462,1,[29.54409999990463],[29.54409999990463],Darker green reptiles are more common and therefore have more mates and successful breeding periods.,204.6462,205.1457,0,7,7,7,1,C,G,D,G_C_D.png,training,1,8,9,high,feet,color,C,F,G,Y,13,9_score.png,"Resources/G_F_D.png,Resources/Y_C_D.png,Resources/G_C_D.png,Resources/Y_F_L.png,Resources/G_F_L.png,Resources/Y_F_D.png,Resources/G_C_L.png,Resources/Y_C_L.png","low,high,high,low,low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,013,2026-03-05_16h13.08.097,explain2,2025.1.1,Win32,60.24096386,5f06e8146c99472609ebcf8a,69a9bda61d47b7a3311bd545,69aa0de9d3576866a74d37d0,,,,,,,,,,,,,,,,,,205.1488,226.0956,1,[17.949899999976168],[17.949899999976168],Pink-red reptiles have a low to average breeding season.,226.0957,226.592,0,8,8,8,1,C,Y,L,Y_C_L.png,training,2,9,6,high,feet,color,C,F,G,Y,13,6_score.png,"Resources/G_F_D.png,Resources/Y_C_D.png,Resources/G_C_D.png,Resources/Y_F_L.png,Resources/G_F_L.png,Resources/Y_F_D.png,Resources/G_C_L.png,Resources/Y_C_L.png","low,high,high,low,low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,013,2026-03-05_16h13.08.097,explain2,2025.1.1,Win32,60.24096386,5f06e8146c99472609ebcf8a,69a9bda61d47b7a3311bd545,69aa0de9d3576866a74d37d0,,,,,,,,,,,,,,,,,,226.5944,239.7894,1,[10.197800000071538],[10.197800000071538],Pink-red reptiles don't have as much babies.,239.7894,240.2887,0,9,9,9,1,F,Y,L,Y_F_L.png,training,2,10,3,low,feet,color,C,F,G,Y,13,3_score.png,"Resources/G_F_D.png,Resources/Y_C_D.png,Resources/G_C_D.png,Resources/Y_F_L.png,Resources/G_F_L.png,Resources/Y_F_D.png,Resources/G_C_L.png,Resources/Y_C_L.png","low,high,high,low,low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,013,2026-03-05_16h13.08.097,explain2,2025.1.1,Win32,60.24096386,5f06e8146c99472609ebcf8a,69a9bda61d47b7a3311bd545,69aa0de9d3576866a74d37d0,,,,,,,,,,,,,,,,,,240.2914,254.3198,1,[11.031300000071553],[11.031300000071553],Red reptiles have low but stable breeding periods.,254.3198,254.8194,0,10,10,10,1,F,Y,D,Y_F_D.png,training,2,11,4,low,feet,color,C,F,G,Y,13,4_score.png,"Resources/G_F_D.png,Resources/Y_C_D.png,Resources/G_C_D.png,Resources/Y_F_L.png,Resources/G_F_L.png,Resources/Y_F_D.png,Resources/G_C_L.png,Resources/Y_C_L.png","low,high,high,low,low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,013,2026-03-05_16h13.08.097,explain2,2025.1.1,Win32,60.24096386,5f06e8146c99472609ebcf8a,69a9bda61d47b7a3311bd545,69aa0de9d3576866a74d37d0,,,,,,,,,,,,,,,,,,254.8221,270.3833,1,[12.56439999997616],[12.56439999997616],Green to dark green reptiles have successful breeding periods.,270.3833,270.8829,0,11,11,11,1,C,G,D,G_C_D.png,training,2,12,8,high,feet,color,C,F,G,Y,13,8_score.png,"Resources/G_F_D.png,Resources/Y_C_D.png,Resources/G_C_D.png,Resources/Y_F_L.png,Resources/G_F_L.png,Resources/Y_F_D.png,Resources/G_C_L.png,Resources/Y_C_L.png","low,high,high,low,low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,013,2026-03-05_16h13.08.097,explain2,2025.1.1,Win32,60.24096386,5f06e8146c99472609ebcf8a,69a9bda61d47b7a3311bd545,69aa0de9d3576866a74d37d0,,,,,,,,,,,,,,,,,,270.8855,288.9627,1,[15.08029999995233],[15.08029999995233],Green reptiles are the prominent reptiles.,288.9629,289.4627,0,12,12,12,1,C,G,L,G_C_L.png,training,2,13,7,high,feet,color,C,F,G,Y,13,7_score.png,"Resources/G_F_D.png,Resources/Y_C_D.png,Resources/G_C_D.png,Resources/Y_F_L.png,Resources/G_F_L.png,Resources/Y_F_D.png,Resources/G_C_L.png,Resources/Y_C_L.png","low,high,high,low,low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,013,2026-03-05_16h13.08.097,explain2,2025.1.1,Win32,60.24096386,5f06e8146c99472609ebcf8a,69a9bda61d47b7a3311bd545,69aa0de9d3576866a74d37d0,,,,,,,,,,,,,,,,,,289.4651,309.2927,1,[16.83019999992848],[16.83019999992848],Orange-red reptiles are fewer in numbers.,309.2928,309.792,0,13,13,13,1,C,Y,D,Y_C_D.png,training,2,14,6,high,feet,color,C,F,G,Y,13,6_score.png,"Resources/G_F_D.png,Resources/Y_C_D.png,Resources/G_C_D.png,Resources/Y_F_L.png,Resources/G_F_L.png,Resources/Y_F_D.png,Resources/G_C_L.png,Resources/Y_C_L.png","low,high,high,low,low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,013,2026-03-05_16h13.08.097,explain2,2025.1.1,Win32,60.24096386,5f06e8146c99472609ebcf8a,69a9bda61d47b7a3311bd545,69aa0de9d3576866a74d37d0,,,,,,,,,,,,,,,,,,309.795,326.7889,1,[13.997200000047656],[13.997200000047656],Green reptiles with less prominent spots have lower fertility.,326.789,327.2884,0,14,14,14,1,F,G,L,G_F_L.png,training,2,15,3,low,feet,color,C,F,G,Y,13,3_score.png,"Resources/G_F_D.png,Resources/Y_C_D.png,Resources/G_C_D.png,Resources/Y_F_L.png,Resources/G_F_L.png,Resources/Y_F_D.png,Resources/G_C_L.png,Resources/Y_C_L.png","low,high,high,low,low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,013,2026-03-05_16h13.08.097,explain2,2025.1.1,Win32,60.24096386,5f06e8146c99472609ebcf8a,69a9bda61d47b7a3311bd545,69aa0de9d3576866a74d37d0,,,,,,,,,,,,,,,,,,327.2911,347.2016,1,[16.9132999999523],[16.9132999999523],Dark green reptiles can hide well.,347.2017,347.7009,0,15,15,15,1,F,G,D,G_F_D.png,training,2,16,3,low,feet,color,C,F,G,Y,13,3_score.png,"Resources/G_F_D.png,Resources/Y_C_D.png,Resources/G_C_D.png,Resources/Y_F_L.png,Resources/G_F_L.png,Resources/Y_F_D.png,Resources/G_C_L.png,Resources/Y_C_L.png","low,high,high,low,low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,013,2026-03-05_16h13.08.097,explain2,2025.1.1,Win32,60.24096386,5f06e8146c99472609ebcf8a,69a9bda61d47b7a3311bd545,69aa0de9d3576866a74d37d0,,,,,,,,,,,,,,,,,,347.7041,361.0319,1,[10.33059999990462],[10.33059999990462],Dark green reptiles with prominent spots have high fertility.,361.032,361.5316,0,16,16,16,1,C,G,D,G_C_D.png,training,3,17,7,high,feet,color,C,F,G,Y,13,7_score.png,"Resources/G_F_D.png,Resources/Y_C_D.png,Resources/G_C_D.png,Resources/Y_F_L.png,Resources/G_F_L.png,Resources/Y_F_D.png,Resources/G_C_L.png,Resources/Y_C_L.png","low,high,high,low,low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,013,2026-03-05_16h13.08.097,explain2,2025.1.1,Win32,60.24096386,5f06e8146c99472609ebcf8a,69a9bda61d47b7a3311bd545,69aa0de9d3576866a74d37d0,,,,,,,,,,,,,,,,,,361.5338,382.0615,1,[17.529499999999985],[17.529600000023834],Coral colored reptiles have average fertility.,382.0615,382.5632,0,17,17,17,1,F,Y,L,Y_F_L.png,training,3,18,6,low,feet,color,C,F,G,Y,13,6_score.png,"Resources/G_F_D.png,Resources/Y_C_D.png,Resources/G_C_D.png,Resources/Y_F_L.png,Resources/G_F_L.png,Resources/Y_F_D.png,Resources/G_C_L.png,Resources/Y_C_L.png","low,high,high,low,low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,013,2026-03-05_16h13.08.097,explain2,2025.1.1,Win32,60.24096386,5f06e8146c99472609ebcf8a,69a9bda61d47b7a3311bd545,69aa0de9d3576866a74d37d0,,,,,,,,,,,,,,,,,,382.5663,399.5418,1,[13.980700000047648],[13.980700000047648],Red reptiles may have more natural predators.,399.5418,400.0443,0,18,18,18,1,F,Y,D,Y_F_D.png,training,3,19,2,low,feet,color,C,F,G,Y,13,2_score.png,"Resources/G_F_D.png,Resources/Y_C_D.png,Resources/G_C_D.png,Resources/Y_F_L.png,Resources/G_F_L.png,Resources/Y_F_D.png,Resources/G_C_L.png,Resources/Y_C_L.png","low,high,high,low,low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,013,2026-03-05_16h13.08.097,explain2,2025.1.1,Win32,60.24096386,5f06e8146c99472609ebcf8a,69a9bda61d47b7a3311bd545,69aa0de9d3576866a74d37d0,,,,,,,,,,,,,,,,,,400.0465,415.4418,1,[12.397299999952281],[12.397299999952281],Green reptiles with spots are successful.,415.4419,415.9377,0,19,19,19,1,F,G,D,G_F_D.png,training,3,20,5,low,feet,color,C,F,G,Y,13,5_score.png,"Resources/G_F_D.png,Resources/Y_C_D.png,Resources/G_C_D.png,Resources/Y_F_L.png,Resources/G_F_L.png,Resources/Y_F_D.png,Resources/G_C_L.png,Resources/Y_C_L.png","low,high,high,low,low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,013,2026-03-05_16h13.08.097,explain2,2025.1.1,Win32,60.24096386,5f06e8146c99472609ebcf8a,69a9bda61d47b7a3311bd545,69aa0de9d3576866a74d37d0,,,,,,,,,,,,,,,,,,415.9402,435.7676,1,[16.829499999999996],[16.829499999999996],"The more prominent spots a reptile has, regardless of the color, improves their fertility score.",435.7677,436.2668,0,20,20,20,1,C,Y,L,Y_C_L.png,training,3,21,9,high,feet,color,C,F,G,Y,13,9_score.png,"Resources/G_F_D.png,Resources/Y_C_D.png,Resources/G_C_D.png,Resources/Y_F_L.png,Resources/G_F_L.png,Resources/Y_F_D.png,Resources/G_C_L.png,Resources/Y_C_L.png","low,high,high,low,low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,013,2026-03-05_16h13.08.097,explain2,2025.1.1,Win32,60.24096386,5f06e8146c99472609ebcf8a,69a9bda61d47b7a3311bd545,69aa0de9d3576866a74d37d0,,,,,,,,,,,,,,,,,,436.2694,459.3295,1,[20.062000000000012],[20.06210000002386],Lime green reptiles are less fertile than other green reptiles.,459.3296,459.8321,0,21,21,21,1,F,G,L,G_F_L.png,training,3,22,4,low,feet,color,C,F,G,Y,13,4_score.png,"Resources/G_F_D.png,Resources/Y_C_D.png,Resources/G_C_D.png,Resources/Y_F_L.png,Resources/G_F_L.png,Resources/Y_F_D.png,Resources/G_C_L.png,Resources/Y_C_L.png","low,high,high,low,low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,013,2026-03-05_16h13.08.097,explain2,2025.1.1,Win32,60.24096386,5f06e8146c99472609ebcf8a,69a9bda61d47b7a3311bd545,69aa0de9d3576866a74d37d0,,,,,,,,,,,,,,,,,,459.835,485.5912,1,[22.762299999952347],[22.762299999952347],Green reptiles vary depending the season.,485.5912,486.0908,0,22,22,22,1,C,G,L,G_C_L.png,training,3,23,10,high,feet,color,C,F,G,Y,13,10_score.png,"Resources/G_F_D.png,Resources/Y_C_D.png,Resources/G_C_D.png,Resources/Y_F_L.png,Resources/G_F_L.png,Resources/Y_F_D.png,Resources/G_C_L.png,Resources/Y_C_L.png","low,high,high,low,low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,013,2026-03-05_16h13.08.097,explain2,2025.1.1,Win32,60.24096386,5f06e8146c99472609ebcf8a,69a9bda61d47b7a3311bd545,69aa0de9d3576866a74d37d0,,,,,,,,,,,,,,,,,,486.0933,498.5886,1,[9.498000000000047],[9.498000000000047],Prominent spots help their fertility.,498.5886,499.0882,0,23,23,23,1,C,Y,D,Y_C_D.png,training,3,24,7,high,feet,color,C,F,G,Y,13,7_score.png,"Resources/G_F_D.png,Resources/Y_C_D.png,Resources/G_C_D.png,Resources/Y_F_L.png,Resources/G_F_L.png,Resources/Y_F_D.png,Resources/G_C_L.png,Resources/Y_C_L.png","low,high,high,low,low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,013,2026-03-05_16h13.08.097,explain2,2025.1.1,Win32,60.24096386,5f06e8146c99472609ebcf8a,69a9bda61d47b7a3311bd545,69aa0de9d3576866a74d37d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.0889,503.2202,1,[1.1327000000476346],[1.1327000000476346],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,013,2026-03-05_16h13.08.097,explain2,2025.1.1,Win32,60.24096386,5f06e8146c99472609ebcf8a,69a9bda61d47b7a3311bd545,69aa0de9d3576866a74d37d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,G,D,G_F_D.png,training,1,1,1,low,feet,color,C,F,G,Y,13,1_score.png,"Resources/G_F_D.png,Resources/Y_C_D.png,Resources/G_C_D.png,Resources/Y_F_L.png,Resources/G_F_L.png,Resources/Y_F_D.png,Resources/G_C_L.png,Resources/Y_C_L.png","low,high,high,low,low,low,high,high",,,,,,503.2382,525.8335,"[7,6,9,3,2,5,8,3]",1,[0.8838000000714601],[0.8838000000714601],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,013,2026-03-05_16h13.08.097,explain2,2025.1.1,Win32,60.24096386,5f06e8146c99472609ebcf8a,69a9bda61d47b7a3311bd545,69aa0de9d3576866a74d37d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.8376,540.114,5,13.5483,Yes,6.6526,Green,Green,10.4151,1,[0.7332999999523508],[0.7332999999523508],0,0,0,0,1,color,"Reptiles varied in whether they were GREEN or RED. Did being GREEN or RED make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did color matter to the fertility of reptiles?,"Green, Red",RedvGreen.png,,,,,,,,,,,,,,,,,,,,,
