consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,brightness,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,019,2026-03-05_17h39.30.088,explain2,2025.1.1,iPhone,47.61904762,678951eaacd3135a38c86ec9,69a9bda61d47b7a3311bd545,69aa141720c9b74f9e755663,,,,,,,,,,,,,,,,,,314.032,340.266,1,[23.25400000000002],[23.25400000000002],Has a shortage of male births.,340.267,340.763,0,5,5,5,1,C,Y,D,Y_C_D.png,training,1,6,2,low,feet,color,F,C,G,Y,19,2_score.png,"Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_F_L.png,Resources/G_C_L.png,Resources/G_C_D.png,Resources/G_F_L.png,Resources/Y_C_L.png,Resources/G_F_D.png","low,high,high,low,low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-03-05_17h39.30.088,explain2,2025.1.1,iPhone,47.61904762,678951eaacd3135a38c86ec9,69a9bda61d47b7a3311bd545,69aa141720c9b74f9e755663,,,,,,,,,,,,,,,,,,340.769,399.909,1,[56.14499999999998],[56.14499999999998],Continue to reproduce at a constant pace during spring and summer.,399.91,400.4,0,6,6,6,1,F,G,D,G_F_D.png,training,1,7,9,high,feet,color,F,C,G,Y,19,9_score.png,"Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_F_L.png,Resources/G_C_L.png,Resources/G_C_D.png,Resources/G_F_L.png,Resources/Y_C_L.png,Resources/G_F_D.png","low,high,high,low,low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-03-05_17h39.30.088,explain2,2025.1.1,iPhone,47.61904762,678951eaacd3135a38c86ec9,69a9bda61d47b7a3311bd545,69aa141720c9b74f9e755663,,,,,,,,,,,,,,,,,,400.405,438.211,1,[34.81],[34.81],The color stands out and continues to attract mates all season.,438.212,438.703,0,7,7,7,1,F,G,L,G_F_L.png,training,1,8,9,high,feet,color,F,C,G,Y,19,9_score.png,"Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_F_L.png,Resources/G_C_L.png,Resources/G_C_D.png,Resources/G_F_L.png,Resources/Y_C_L.png,Resources/G_F_D.png","low,high,high,low,low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-03-05_17h39.30.088,explain2,2025.1.1,iPhone,47.61904762,678951eaacd3135a38c86ec9,69a9bda61d47b7a3311bd545,69aa141720c9b74f9e755663,,,,,,,,,,,,,,,,,,438.708,468.58,1,[26.876000000000033],[26.87700000000001],It is a small population on a small dense island.,468.581,469.072,0,8,8,8,1,F,Y,D,Y_F_D.png,training,2,9,5,high,feet,color,F,C,G,Y,19,5_score.png,"Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_F_L.png,Resources/G_C_L.png,Resources/G_C_D.png,Resources/G_F_L.png,Resources/Y_C_L.png,Resources/G_F_D.png","low,high,high,low,low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-03-05_17h39.30.088,explain2,2025.1.1,iPhone,47.61904762,678951eaacd3135a38c86ec9,69a9bda61d47b7a3311bd545,69aa141720c9b74f9e755663,,,,,,,,,,,,,,,,,,469.076,496.614,1,[24.552000000000078],[24.552000000000078],Limited female participation,496.615,497.107,0,9,9,9,1,C,G,L,G_C_L.png,training,2,10,4,low,feet,color,F,C,G,Y,19,4_score.png,"Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_F_L.png,Resources/G_C_L.png,Resources/G_C_D.png,Resources/G_F_L.png,Resources/Y_C_L.png,Resources/G_F_D.png","low,high,high,low,low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-03-05_17h39.30.088,explain2,2025.1.1,iPhone,47.61904762,678951eaacd3135a38c86ec9,69a9bda61d47b7a3311bd545,69aa141720c9b74f9e755663,,,,,,,,,,,,,,,,,,497.11,526.385,1,[26.293999999999983],[26.293999999999983],Continue to regenerate after short term hibernation.,526.386,526.875,0,10,10,10,1,F,Y,L,Y_F_L.png,training,2,11,8,high,feet,color,F,C,G,Y,19,8_score.png,"Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_F_L.png,Resources/G_C_L.png,Resources/G_C_D.png,Resources/G_F_L.png,Resources/Y_C_L.png,Resources/G_F_D.png","low,high,high,low,low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-03-05_17h39.30.088,explain2,2025.1.1,iPhone,47.61904762,678951eaacd3135a38c86ec9,69a9bda61d47b7a3311bd545,69aa141720c9b74f9e755663,,,,,,,,,,,,,,,,,,526.881,557.321,1,[27.444999999999936],[27.444999999999936],Limited edition of the color palette.,557.322,557.811,0,11,11,11,1,C,Y,L,Y_C_L.png,training,2,12,4,low,feet,color,F,C,G,Y,19,4_score.png,"Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_F_L.png,Resources/G_C_L.png,Resources/G_C_D.png,Resources/G_F_L.png,Resources/Y_C_L.png,Resources/G_F_D.png","low,high,high,low,low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-03-05_17h39.30.088,explain2,2025.1.1,iPhone,47.61904762,678951eaacd3135a38c86ec9,69a9bda61d47b7a3311bd545,69aa141720c9b74f9e755663,,,,,,,,,,,,,,,,,,557.816,577.304,1,[16.491999999999962],[16.491999999999962],Busy developing many seeds.,577.305,577.796,0,12,12,12,1,F,G,L,G_F_L.png,training,2,13,7,high,feet,color,F,C,G,Y,19,7_score.png,"Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_F_L.png,Resources/G_C_L.png,Resources/G_C_D.png,Resources/G_F_L.png,Resources/Y_C_L.png,Resources/G_F_D.png","low,high,high,low,low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-03-05_17h39.30.088,explain2,2025.1.1,iPhone,47.61904762,678951eaacd3135a38c86ec9,69a9bda61d47b7a3311bd545,69aa141720c9b74f9e755663,,,,,,,,,,,,,,,,,,577.799,607.541,1,[26.760999999999967],[26.760999999999967],Got contaminated and decreased in population.,607.541,608.031,0,13,13,13,1,C,Y,D,Y_C_D.png,training,2,14,1,low,feet,color,F,C,G,Y,19,1_score.png,"Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_F_L.png,Resources/G_C_L.png,Resources/G_C_D.png,Resources/G_F_L.png,Resources/Y_C_L.png,Resources/G_F_D.png","low,high,high,low,low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-03-05_17h39.30.088,explain2,2025.1.1,iPhone,47.61904762,678951eaacd3135a38c86ec9,69a9bda61d47b7a3311bd545,69aa141720c9b74f9e755663,,,,,,,,,,,,,,,,,,608.035,650.325,1,[39.309999999999945],[39.309999999999945],Highly spacious and comfortable environmental conditions for fertility.,650.326,650.817,0,14,14,14,1,F,G,D,G_F_D.png,training,2,15,10,high,feet,color,F,C,G,Y,19,10_score.png,"Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_F_L.png,Resources/G_C_L.png,Resources/G_C_D.png,Resources/G_F_L.png,Resources/Y_C_L.png,Resources/G_F_D.png","low,high,high,low,low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-03-05_17h39.30.088,explain2,2025.1.1,iPhone,47.61904762,678951eaacd3135a38c86ec9,69a9bda61d47b7a3311bd545,69aa141720c9b74f9e755663,,,,,,,,,,,,,,,,,,650.821,672.276,1,[18.458999999999946],[18.458999999999946],Great sprouting in high temperature conditions ,672.277,672.768,0,15,15,15,1,C,G,D,G_C_D.png,training,2,16,8,low,feet,color,F,C,G,Y,19,8_score.png,"Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_F_L.png,Resources/G_C_L.png,Resources/G_C_D.png,Resources/G_F_L.png,Resources/Y_C_L.png,Resources/G_F_D.png","low,high,high,low,low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-03-05_17h39.30.088,explain2,2025.1.1,iPhone,47.61904762,678951eaacd3135a38c86ec9,69a9bda61d47b7a3311bd545,69aa141720c9b74f9e755663,,,,,,,,,,,,,,,,,,672.772,689.61,1,[13.841999999999985],[13.841999999999985],Still slowly processing ,689.611,690.103,0,16,16,16,1,F,Y,L,Y_F_L.png,training,3,17,5,high,feet,color,F,C,G,Y,19,5_score.png,"Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_F_L.png,Resources/G_C_L.png,Resources/G_C_D.png,Resources/G_F_L.png,Resources/Y_C_L.png,Resources/G_F_D.png","low,high,high,low,low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-03-05_17h39.30.088,explain2,2025.1.1,iPhone,47.61904762,678951eaacd3135a38c86ec9,69a9bda61d47b7a3311bd545,69aa141720c9b74f9e755663,,,,,,,,,,,,,,,,,,690.107,700.412,1,[7.320999999999799],[7.320999999999799],Working on survival mode ,700.413,700.903,0,17,17,17,1,C,G,L,G_C_L.png,training,3,18,7,low,feet,color,F,C,G,Y,19,7_score.png,"Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_F_L.png,Resources/G_C_L.png,Resources/G_C_D.png,Resources/G_F_L.png,Resources/Y_C_L.png,Resources/G_F_D.png","low,high,high,low,low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-03-05_17h39.30.088,explain2,2025.1.1,iPhone,47.61904762,678951eaacd3135a38c86ec9,69a9bda61d47b7a3311bd545,69aa141720c9b74f9e755663,,,,,,,,,,,,,,,,,,700.907,713.715,1,[9.810999999999922],[9.810999999999922],Maintaining it’s position ,713.715,714.205,0,18,18,18,1,F,G,D,G_F_D.png,training,3,19,7,high,feet,color,F,C,G,Y,19,7_score.png,"Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_F_L.png,Resources/G_C_L.png,Resources/G_C_D.png,Resources/G_F_L.png,Resources/Y_C_L.png,Resources/G_F_D.png","low,high,high,low,low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-03-05_17h39.30.088,explain2,2025.1.1,iPhone,47.61904762,678951eaacd3135a38c86ec9,69a9bda61d47b7a3311bd545,69aa141720c9b74f9e755663,,,,,,,,,,,,,,,,,,714.208,728.164,1,[10.95900000000006],[10.95900000000006],Dying down to limit.,728.165,728.655,0,19,19,19,1,C,Y,L,Y_C_L.png,training,3,20,2,low,feet,color,F,C,G,Y,19,2_score.png,"Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_F_L.png,Resources/G_C_L.png,Resources/G_C_D.png,Resources/G_F_L.png,Resources/Y_C_L.png,Resources/G_F_D.png","low,high,high,low,low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-03-05_17h39.30.088,explain2,2025.1.1,iPhone,47.61904762,678951eaacd3135a38c86ec9,69a9bda61d47b7a3311bd545,69aa141720c9b74f9e755663,,,,,,,,,,,,,,,,,,728.659,750.166,1,[18.50999999999999],[18.50999999999999],Trying to get the development back,750.167,750.657,0,20,20,20,1,C,Y,D,Y_C_D.png,training,3,21,5,low,feet,color,F,C,G,Y,19,5_score.png,"Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_F_L.png,Resources/G_C_L.png,Resources/G_C_D.png,Resources/G_F_L.png,Resources/Y_C_L.png,Resources/G_F_D.png","low,high,high,low,low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-03-05_17h39.30.088,explain2,2025.1.1,iPhone,47.61904762,678951eaacd3135a38c86ec9,69a9bda61d47b7a3311bd545,69aa141720c9b74f9e755663,,,,,,,,,,,,,,,,,,750.661,761.865,1,[8.224000000000046],[8.224000000000046],Working in a progressive environment ,761.866,762.358,0,21,21,21,1,F,G,L,G_F_L.png,training,3,22,8,high,feet,color,F,C,G,Y,19,8_score.png,"Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_F_L.png,Resources/G_C_L.png,Resources/G_C_D.png,Resources/G_F_L.png,Resources/Y_C_L.png,Resources/G_F_D.png","low,high,high,low,low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-03-05_17h39.30.088,explain2,2025.1.1,iPhone,47.61904762,678951eaacd3135a38c86ec9,69a9bda61d47b7a3311bd545,69aa141720c9b74f9e755663,,,,,,,,,,,,,,,,,,762.361,772.883,1,[7.54099999999994],[7.54099999999994],Development in many areas,772.884,773.375,0,22,22,22,1,F,Y,D,Y_F_D.png,training,3,23,8,high,feet,color,F,C,G,Y,19,8_score.png,"Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_F_L.png,Resources/G_C_L.png,Resources/G_C_D.png,Resources/G_F_L.png,Resources/Y_C_L.png,Resources/G_F_D.png","low,high,high,low,low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-03-05_17h39.30.088,explain2,2025.1.1,iPhone,47.61904762,678951eaacd3135a38c86ec9,69a9bda61d47b7a3311bd545,69aa141720c9b74f9e755663,,,,,,,,,,,,,,,,,,773.379,796.016,1,[19.639999999999986],[19.639999999999986],Less reproductive health and growth ,796.017,796.51,0,23,23,23,1,C,G,D,G_C_D.png,training,3,24,1,low,feet,color,F,C,G,Y,19,1_score.png,"Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_F_L.png,Resources/G_C_L.png,Resources/G_C_D.png,Resources/G_F_L.png,Resources/Y_C_L.png,Resources/G_F_D.png","low,high,high,low,low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-03-05_17h39.30.088,explain2,2025.1.1,iPhone,47.61904762,678951eaacd3135a38c86ec9,69a9bda61d47b7a3311bd545,69aa141720c9b74f9e755663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.517,804.755,1,[5.244000000000028],[5.244000000000028],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-03-05_17h39.30.088,explain2,2025.1.1,iPhone,47.61904762,678951eaacd3135a38c86ec9,69a9bda61d47b7a3311bd545,69aa141720c9b74f9e755663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,G,D,G_C_D.png,training,1,1,1,low,feet,color,F,C,G,Y,19,1_score.png,"Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_F_L.png,Resources/G_C_L.png,Resources/G_C_D.png,Resources/G_F_L.png,Resources/Y_C_L.png,Resources/G_F_D.png","low,high,high,low,low,high,low,high",,,,,,804.771,846.92,"[4,8,4,7,9,7,4,8]",1,[3.5399999999999636],[3.5399999999999636],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-03-05_17h39.30.088,explain2,2025.1.1,iPhone,47.61904762,678951eaacd3135a38c86ec9,69a9bda61d47b7a3311bd545,69aa141720c9b74f9e755663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.927,866.041,,,No,18.372,,,1,[0.7590000000000146],[0.7590000000000146],0,0,0,2,1,bright,"Reptiles varied in whether they exhibited a LIGHT or DARK version of their color. Did being LIGHT or DARK make a difference to fertility? If you did not notice this feature until now, or believe it did not make a difference to fertility, please hit no and proceed.",Did brightness matter to the fertility of reptiles?,"Light, Dark",LightvDark.png,,,,,,,,,,,,,,,,,,,,,,
,019,2026-03-05_17h39.30.088,explain2,2025.1.1,iPhone,47.61904762,678951eaacd3135a38c86ec9,69a9bda61d47b7a3311bd545,69aa141720c9b74f9e755663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.05,890.624,7,22.885,Yes,10.067,0,19.052,1,[1.7070000000001073],[1.7070000000001073],0,1,1,0,1,color,"Reptiles varied in whether they were GREEN or RED. Did being GREEN or RED make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did color matter to the fertility of reptiles?,"Green, Red",RedvGreen.png,Green,,,,,,,,,,,,,,,,,,,,,
