consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,brightness,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,004,2026-03-05_17h55.50.203,explain2,2025.1.1,Linux armv81,59.88023952,6995f2126c93701d4f3b28e0,69a9bda61d47b7a3311bd545,69aa17c509518d5c2bae156c,,,,,,,,,,,,,,,,,,296.0313,327.3037,1,[28.27600000000001],[28.27600000000001],"This reptile is light, but green. It likely doesn't camouflage as well as others of it's species and it has nothing to indicate danger.",327.3038,327.8019,0,5,5,5,1,C,G,L,G_C_L.png,training,1,6,3,low,color,feet,Y,G,C,F,4,3_score.png,"Resources/G_C_L.png,Resources/Y_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png,Resources/Y_C_D.png,Resources/G_F_D.png,Resources/Y_C_L.png,Resources/G_F_L.png","low,high,high,low,high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,004,2026-03-05_17h55.50.203,explain2,2025.1.1,Linux armv81,59.88023952,6995f2126c93701d4f3b28e0,69a9bda61d47b7a3311bd545,69aa17c509518d5c2bae156c,,,,,,,,,,,,,,,,,,327.8047,348.7157,1,[17.91300000000001],[17.91300000000001],"Deeply saturated and red, signaling danger.",348.7158,349.2145,0,6,6,6,1,F,Y,D,Y_F_D.png,training,1,7,7,high,color,feet,Y,G,C,F,4,7_score.png,"Resources/G_C_L.png,Resources/Y_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png,Resources/Y_C_D.png,Resources/G_F_D.png,Resources/Y_C_L.png,Resources/G_F_L.png","low,high,high,low,high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,004,2026-03-05_17h55.50.203,explain2,2025.1.1,Linux armv81,59.88023952,6995f2126c93701d4f3b28e0,69a9bda61d47b7a3311bd545,69aa17c509518d5c2bae156c,,,,,,,,,,,,,,,,,,349.2193,369.3438,1,[17.127899999998476],[17.127899999998476],This reptile has nothing to indicate it is dangerous to eat.,369.3439,369.8434,0,7,7,7,1,F,G,L,G_F_L.png,training,1,8,4,low,color,feet,Y,G,C,F,4,4_score.png,"Resources/G_C_L.png,Resources/Y_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png,Resources/Y_C_D.png,Resources/G_F_D.png,Resources/Y_C_L.png,Resources/G_F_L.png","low,high,high,low,high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,004,2026-03-05_17h55.50.203,explain2,2025.1.1,Linux armv81,59.88023952,6995f2126c93701d4f3b28e0,69a9bda61d47b7a3311bd545,69aa17c509518d5c2bae156c,,,,,,,,,,,,,,,,,,369.8493,391.356,1,[18.51230000000072],[18.51230000000072],"This reptile is fairly bright, indicating danger, though not very saturated.",391.3561,391.8547,0,8,8,8,1,C,Y,L,Y_C_L.png,training,2,9,6,high,color,feet,Y,G,C,F,4,6_score.png,"Resources/G_C_L.png,Resources/Y_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png,Resources/Y_C_D.png,Resources/G_F_D.png,Resources/Y_C_L.png,Resources/G_F_L.png","low,high,high,low,high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,004,2026-03-05_17h55.50.203,explain2,2025.1.1,Linux armv81,59.88023952,6995f2126c93701d4f3b28e0,69a9bda61d47b7a3311bd545,69aa17c509518d5c2bae156c,,,,,,,,,,,,,,,,,,391.8601,420.5337,1,[25.678100000001507],[25.678100000001507],"This reptile has little to indicate danger, though it may have camouflage somewhat successfully.",420.5338,421.0315,0,9,9,9,1,C,G,L,G_C_L.png,training,2,10,5,low,color,feet,Y,G,C,F,4,5_score.png,"Resources/G_C_L.png,Resources/Y_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png,Resources/Y_C_D.png,Resources/G_F_D.png,Resources/Y_C_L.png,Resources/G_F_L.png","low,high,high,low,high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,004,2026-03-05_17h55.50.203,explain2,2025.1.1,Linux armv81,59.88023952,6995f2126c93701d4f3b28e0,69a9bda61d47b7a3311bd545,69aa17c509518d5c2bae156c,,,,,,,,,,,,,,,,,,421.0358,458.2592,1,[34.242899999998485],[34.242899999998485],"This reptile is dark, notably a bit dull, and likely doesn't blend in well enough to camouflage while lacking anything to dissuade predators from eating it.",458.2594,458.7612,0,10,10,10,1,F,G,D,G_F_D.png,training,2,11,1,low,color,feet,Y,G,C,F,4,1_score.png,"Resources/G_C_L.png,Resources/Y_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png,Resources/Y_C_D.png,Resources/G_F_D.png,Resources/Y_C_L.png,Resources/G_F_L.png","low,high,high,low,high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,004,2026-03-05_17h55.50.203,explain2,2025.1.1,Linux armv81,59.88023952,6995f2126c93701d4f3b28e0,69a9bda61d47b7a3311bd545,69aa17c509518d5c2bae156c,,,,,,,,,,,,,,,,,,458.7658,475.356,1,[13.597599999997783],[13.597599999997783],This reptile is dark and has nothing to indicate it isn't safe to eat.,475.3561,475.8542,0,11,11,11,1,C,G,D,G_C_D.png,training,2,12,2,low,color,feet,Y,G,C,F,4,2_score.png,"Resources/G_C_L.png,Resources/Y_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png,Resources/Y_C_D.png,Resources/G_F_D.png,Resources/Y_C_L.png,Resources/G_F_L.png","low,high,high,low,high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,004,2026-03-05_17h55.50.203,explain2,2025.1.1,Linux armv81,59.88023952,6995f2126c93701d4f3b28e0,69a9bda61d47b7a3311bd545,69aa17c509518d5c2bae156c,,,,,,,,,,,,,,,,,,475.8587,500.6329,1,[21.778100000001416],[21.778100000001416],"This reptile is saturated and dark, indicating danger, but it is possible it was hunted by predators that have learned otherwise.",500.633,501.1314,0,12,12,12,1,F,Y,D,Y_F_D.png,training,2,13,6,high,color,feet,Y,G,C,F,4,6_score.png,"Resources/G_C_L.png,Resources/Y_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png,Resources/Y_C_D.png,Resources/G_F_D.png,Resources/Y_C_L.png,Resources/G_F_L.png","low,high,high,low,high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,004,2026-03-05_17h55.50.203,explain2,2025.1.1,Linux armv81,59.88023952,6995f2126c93701d4f3b28e0,69a9bda61d47b7a3311bd545,69aa17c509518d5c2bae156c,,,,,,,,,,,,,,,,,,501.1356,528.6608,1,[24.527800000000752],[24.527800000000752],This reptile is light green and has nothing to indicate it isn't safe to eat.,528.6609,529.1591,0,13,13,13,1,F,G,L,G_F_L.png,training,2,14,3,low,color,feet,Y,G,C,F,4,3_score.png,"Resources/G_C_L.png,Resources/Y_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png,Resources/Y_C_D.png,Resources/G_F_D.png,Resources/Y_C_L.png,Resources/G_F_L.png","low,high,high,low,high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,004,2026-03-05_17h55.50.203,explain2,2025.1.1,Linux armv81,59.88023952,6995f2126c93701d4f3b28e0,69a9bda61d47b7a3311bd545,69aa17c509518d5c2bae156c,,,,,,,,,,,,,,,,,,529.1628,549.1563,1,[16.996099999997796],[16.996099999997796],"This reptile is fairly bright, indicating danger, though it may have been hunted by those who learned otherwise.",549.1564,549.6556,0,14,14,14,1,F,Y,L,Y_F_L.png,training,2,15,6,high,color,feet,Y,G,C,F,4,6_score.png,"Resources/G_C_L.png,Resources/Y_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png,Resources/Y_C_D.png,Resources/G_F_D.png,Resources/Y_C_L.png,Resources/G_F_L.png","low,high,high,low,high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,004,2026-03-05_17h55.50.203,explain2,2025.1.1,Linux armv81,59.88023952,6995f2126c93701d4f3b28e0,69a9bda61d47b7a3311bd545,69aa17c509518d5c2bae156c,,,,,,,,,,,,,,,,,,549.6612,565.5359,1,[12.880400000002169],[12.880400000002169],"This reptile is bright and saturated, warning of danger.",565.5359,566.0343,0,15,15,15,1,C,Y,D,Y_C_D.png,training,2,16,7,high,color,feet,Y,G,C,F,4,7_score.png,"Resources/G_C_L.png,Resources/Y_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png,Resources/Y_C_D.png,Resources/G_F_D.png,Resources/Y_C_L.png,Resources/G_F_L.png","low,high,high,low,high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,004,2026-03-05_17h55.50.203,explain2,2025.1.1,Linux armv81,59.88023952,6995f2126c93701d4f3b28e0,69a9bda61d47b7a3311bd545,69aa17c509518d5c2bae156c,,,,,,,,,,,,,,,,,,566.0396,590.0494,1,[21.013000000000034],[21.013000000000034],"This reptile is bright but not saturated, indicating danger but maybe not immediate.",590.0496,590.5463,0,16,16,16,1,C,Y,L,Y_C_L.png,training,3,17,6,high,color,feet,Y,G,C,F,4,6_score.png,"Resources/G_C_L.png,Resources/Y_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png,Resources/Y_C_D.png,Resources/G_F_D.png,Resources/Y_C_L.png,Resources/G_F_L.png","low,high,high,low,high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,004,2026-03-05_17h55.50.203,explain2,2025.1.1,Linux armv81,59.88023952,6995f2126c93701d4f3b28e0,69a9bda61d47b7a3311bd545,69aa17c509518d5c2bae156c,,,,,,,,,,,,,,,,,,590.5514,605.8118,1,[12.264100000001577],[12.264199999999278],"This reptile is saturated and bright, indicating it is dangerous to eat.",605.8118,606.3095,0,17,17,17,1,C,Y,D,Y_C_D.png,training,3,18,10,high,color,feet,Y,G,C,F,4,10_score.png,"Resources/G_C_L.png,Resources/Y_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png,Resources/Y_C_D.png,Resources/G_F_D.png,Resources/Y_C_L.png,Resources/G_F_L.png","low,high,high,low,high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,004,2026-03-05_17h55.50.203,explain2,2025.1.1,Linux armv81,59.88023952,6995f2126c93701d4f3b28e0,69a9bda61d47b7a3311bd545,69aa17c509518d5c2bae156c,,,,,,,,,,,,,,,,,,606.314,617.8802,1,[8.569699999999216],[8.569699999999216],"This reptile is bright and saturated, indicating danger.",617.8804,618.3736,0,18,18,18,1,F,Y,D,Y_F_D.png,training,3,19,7,high,color,feet,Y,G,C,F,4,7_score.png,"Resources/G_C_L.png,Resources/Y_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png,Resources/Y_C_D.png,Resources/G_F_D.png,Resources/Y_C_L.png,Resources/G_F_L.png","low,high,high,low,high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,004,2026-03-05_17h55.50.203,explain2,2025.1.1,Linux armv81,59.88023952,6995f2126c93701d4f3b28e0,69a9bda61d47b7a3311bd545,69aa17c509518d5c2bae156c,,,,,,,,,,,,,,,,,,618.377,633.2223,1,[11.847600000001535],[11.847600000001535],"This reptile is dark green, allowing some camouflage but not indicating danger.",633.2225,633.7205,0,19,19,19,1,F,G,D,G_F_D.png,training,3,20,4,low,color,feet,Y,G,C,F,4,4_score.png,"Resources/G_C_L.png,Resources/Y_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png,Resources/Y_C_D.png,Resources/G_F_D.png,Resources/Y_C_L.png,Resources/G_F_L.png","low,high,high,low,high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,004,2026-03-05_17h55.50.203,explain2,2025.1.1,Linux armv81,59.88023952,6995f2126c93701d4f3b28e0,69a9bda61d47b7a3311bd545,69aa17c509518d5c2bae156c,,,,,,,,,,,,,,,,,,633.7266,646.5194,1,[9.798100000001568],[9.798100000001568],"This reptile is light green, but lacks anything to indicate danger.",646.5195,647.0181,0,20,20,20,1,C,G,L,G_C_L.png,training,3,21,3,low,color,feet,Y,G,C,F,4,3_score.png,"Resources/G_C_L.png,Resources/Y_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png,Resources/Y_C_D.png,Resources/G_F_D.png,Resources/Y_C_L.png,Resources/G_F_L.png","low,high,high,low,high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,004,2026-03-05_17h55.50.203,explain2,2025.1.1,Linux armv81,59.88023952,6995f2126c93701d4f3b28e0,69a9bda61d47b7a3311bd545,69aa17c509518d5c2bae156c,,,,,,,,,,,,,,,,,,647.0222,657.7838,1,[7.764499999999998],[7.764499999999998],"This reptile is bright and light, indicating danger.",657.784,658.282,0,21,21,21,1,F,Y,L,Y_F_L.png,training,3,22,6,high,color,feet,Y,G,C,F,4,6_score.png,"Resources/G_C_L.png,Resources/Y_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png,Resources/Y_C_D.png,Resources/G_F_D.png,Resources/Y_C_L.png,Resources/G_F_L.png","low,high,high,low,high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,004,2026-03-05_17h55.50.203,explain2,2025.1.1,Linux armv81,59.88023952,6995f2126c93701d4f3b28e0,69a9bda61d47b7a3311bd545,69aa17c509518d5c2bae156c,,,,,,,,,,,,,,,,,,658.2858,671.3307,1,[10.048400000002289],[10.048400000002289],"This reptile is dark, suggesting some camouflage worked.",671.3308,671.829,0,22,22,22,1,C,G,D,G_C_D.png,training,3,23,4,low,color,feet,Y,G,C,F,4,4_score.png,"Resources/G_C_L.png,Resources/Y_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png,Resources/Y_C_D.png,Resources/G_F_D.png,Resources/Y_C_L.png,Resources/G_F_L.png","low,high,high,low,high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,004,2026-03-05_17h55.50.203,explain2,2025.1.1,Linux armv81,59.88023952,6995f2126c93701d4f3b28e0,69a9bda61d47b7a3311bd545,69aa17c509518d5c2bae156c,,,,,,,,,,,,,,,,,,671.8334,680.5293,1,[5.699399999998491],[5.699399999998491],"This reptile is light, with nothing to suggest danger.",680.5294,681.0285,0,23,23,23,1,F,G,L,G_F_L.png,training,3,24,3,low,color,feet,Y,G,C,F,4,3_score.png,"Resources/G_C_L.png,Resources/Y_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png,Resources/Y_C_D.png,Resources/G_F_D.png,Resources/Y_C_L.png,Resources/G_F_L.png","low,high,high,low,high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,004,2026-03-05_17h55.50.203,explain2,2025.1.1,Linux armv81,59.88023952,6995f2126c93701d4f3b28e0,69a9bda61d47b7a3311bd545,69aa17c509518d5c2bae156c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.0359,685.6939,1,[1.6668000000007623],[1.6668000000007623],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,004,2026-03-05_17h55.50.203,explain2,2025.1.1,Linux armv81,59.88023952,6995f2126c93701d4f3b28e0,69a9bda61d47b7a3311bd545,69aa17c509518d5c2bae156c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,G,D,G_C_D.png,training,1,1,4,low,color,feet,Y,G,C,F,4,4_score.png,"Resources/G_C_L.png,Resources/Y_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png,Resources/Y_C_D.png,Resources/G_F_D.png,Resources/Y_C_L.png,Resources/G_F_L.png","low,high,high,low,high,low,high,low",,,,,,685.7321,719.2712,"[5,9,7,3,8,2,7,4]",1,[1.2328000000006796],[1.233099999997762],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
