consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,brightness,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,020,2026-03-05_15h53.46.916,explain2,2025.1.1,Win32,30.03003003,65cb86a7e667e637599a3af3,69a9bda61d47b7a3311bd545,69aa1759e490dc65f15c9f6f,,,,,,,,,,,,,,,,,,154.6247,163.8502,1,[6.240499999999997],[6.240499999999997],The weather,163.8503,164.3555,0,6,6,6,1,F,G,D,G_F_D.png,training,1,7,4,low,color,feet,Y,G,F,C,20,4_score.png,"Resources/G_C_L.png,Resources/G_F_L.png,Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_C_L.png,Resources/G_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png","low,low,high,high,high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,020,2026-03-05_15h53.46.916,explain2,2025.1.1,Win32,30.03003003,65cb86a7e667e637599a3af3,69a9bda61d47b7a3311bd545,69aa1759e490dc65f15c9f6f,,,,,,,,,,,,,,,,,,164.3575,173.3848,1,[6.056399999976151],[6.056399999976151],Their health,173.3849,173.8671,0,7,7,7,1,C,G,L,G_C_L.png,training,1,8,6,low,color,feet,Y,G,F,C,20,6_score.png,"Resources/G_C_L.png,Resources/G_F_L.png,Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_C_L.png,Resources/G_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png","low,low,high,high,high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,020,2026-03-05_15h53.46.916,explain2,2025.1.1,Win32,30.03003003,65cb86a7e667e637599a3af3,69a9bda61d47b7a3311bd545,69aa1759e490dc65f15c9f6f,,,,,,,,,,,,,,,,,,173.87,190.8962,1,[14.042599999904638],[14.042599999904638],The spots made them blend in and not procreate,190.8964,191.4035,0,8,8,8,1,C,G,D,G_C_D.png,training,2,9,2,low,color,feet,Y,G,F,C,20,2_score.png,"Resources/G_C_L.png,Resources/G_F_L.png,Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_C_L.png,Resources/G_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png","low,low,high,high,high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,020,2026-03-05_15h53.46.916,explain2,2025.1.1,Win32,30.03003003,65cb86a7e667e637599a3af3,69a9bda61d47b7a3311bd545,69aa1759e490dc65f15c9f6f,,,,,,,,,,,,,,,,,,191.4055,206.9359,1,[12.54229999995232],[12.54229999995232],The bright colors allow them to carry to term,206.9362,207.4217,0,9,9,9,1,C,Y,D,Y_C_D.png,training,2,10,7,high,color,feet,Y,G,F,C,20,7_score.png,"Resources/G_C_L.png,Resources/G_F_L.png,Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_C_L.png,Resources/G_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png","low,low,high,high,high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,020,2026-03-05_15h53.46.916,explain2,2025.1.1,Win32,30.03003003,65cb86a7e667e637599a3af3,69a9bda61d47b7a3311bd545,69aa1759e490dc65f15c9f6f,,,,,,,,,,,,,,,,,,207.4239,222.5818,1,[12.190199999928467],[12.190199999928467],They blended in too much from greenery,222.582,223.0899,0,10,10,10,1,C,G,L,G_C_L.png,training,2,11,1,low,color,feet,Y,G,F,C,20,1_score.png,"Resources/G_C_L.png,Resources/G_F_L.png,Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_C_L.png,Resources/G_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png","low,low,high,high,high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,020,2026-03-05_15h53.46.916,explain2,2025.1.1,Win32,30.03003003,65cb86a7e667e637599a3af3,69a9bda61d47b7a3311bd545,69aa1759e490dc65f15c9f6f,,,,,,,,,,,,,,,,,,223.0916,234.8949,1,[8.823899999976163],[8.823899999976163],They may have been too aggresive,234.8949,235.3722,0,11,11,11,1,F,Y,D,Y_F_D.png,training,2,12,5,high,color,feet,Y,G,F,C,20,5_score.png,"Resources/G_C_L.png,Resources/G_F_L.png,Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_C_L.png,Resources/G_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png","low,low,high,high,high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,020,2026-03-05_15h53.46.916,explain2,2025.1.1,Win32,30.03003003,65cb86a7e667e637599a3af3,69a9bda61d47b7a3311bd545,69aa1759e490dc65f15c9f6f,,,,,,,,,,,,,,,,,,235.3736,248.7512,1,[10.412199999928475],[10.412199999928475],Their bright light color ,248.7514,249.251,0,12,12,12,1,C,Y,L,Y_C_L.png,training,2,13,7,high,color,feet,Y,G,F,C,20,7_score.png,"Resources/G_C_L.png,Resources/G_F_L.png,Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_C_L.png,Resources/G_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png","low,low,high,high,high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,020,2026-03-05_15h53.46.916,explain2,2025.1.1,Win32,30.03003003,65cb86a7e667e637599a3af3,69a9bda61d47b7a3311bd545,69aa1759e490dc65f15c9f6f,,,,,,,,,,,,,,,,,,249.2536,265.3145,1,[13.093200000047716],[13.093200000047716],The bright and yellow eye and skin color,265.3146,265.7783,0,13,13,13,1,F,Y,L,Y_F_L.png,training,2,14,7,high,color,feet,Y,G,F,C,20,7_score.png,"Resources/G_C_L.png,Resources/G_F_L.png,Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_C_L.png,Resources/G_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png","low,low,high,high,high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,020,2026-03-05_15h53.46.916,explain2,2025.1.1,Win32,30.03003003,65cb86a7e667e637599a3af3,69a9bda61d47b7a3311bd545,69aa1759e490dc65f15c9f6f,,,,,,,,,,,,,,,,,,265.78,276.2245,1,[7.469299999952341],[7.469299999952341],They blended in and didn't procreate,276.2245,276.7221,0,14,14,14,1,F,G,L,G_F_L.png,training,2,15,3,low,color,feet,Y,G,F,C,20,3_score.png,"Resources/G_C_L.png,Resources/G_F_L.png,Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_C_L.png,Resources/G_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png","low,low,high,high,high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,020,2026-03-05_15h53.46.916,explain2,2025.1.1,Win32,30.03003003,65cb86a7e667e637599a3af3,69a9bda61d47b7a3311bd545,69aa1759e490dc65f15c9f6f,,,,,,,,,,,,,,,,,,276.7235,282.6193,1,[2.9371999999284526],[2.9372999999523017],,282.6195,283.0933,0,15,15,15,1,F,G,D,G_F_D.png,training,2,16,5,low,color,feet,Y,G,F,C,20,5_score.png,"Resources/G_C_L.png,Resources/G_F_L.png,Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_C_L.png,Resources/G_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png","low,low,high,high,high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,020,2026-03-05_15h53.46.916,explain2,2025.1.1,Win32,30.03003003,65cb86a7e667e637599a3af3,69a9bda61d47b7a3311bd545,69aa1759e490dc65f15c9f6f,,,,,,,,,,,,,,,,,,283.0947,293.2711,1,[7.188800000071524],[7.188800000071524],They were stronger,293.2712,293.7737,0,16,16,16,1,C,G,D,G_C_D.png,training,3,17,6,low,color,feet,Y,G,F,C,20,6_score.png,"Resources/G_C_L.png,Resources/G_F_L.png,Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_C_L.png,Resources/G_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png","low,low,high,high,high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,020,2026-03-05_15h53.46.916,explain2,2025.1.1,Win32,30.03003003,65cb86a7e667e637599a3af3,69a9bda61d47b7a3311bd545,69aa1759e490dc65f15c9f6f,,,,,,,,,,,,,,,,,,293.7749,301.4413,1,[4.6816000000238205],[4.6816000000238205],They were bigger,301.4415,301.9508,0,17,17,17,1,C,Y,D,Y_C_D.png,training,3,18,7,high,color,feet,Y,G,F,C,20,7_score.png,"Resources/G_C_L.png,Resources/G_F_L.png,Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_C_L.png,Resources/G_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png","low,low,high,high,high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,020,2026-03-05_15h53.46.916,explain2,2025.1.1,Win32,30.03003003,65cb86a7e667e637599a3af3,69a9bda61d47b7a3311bd545,69aa1759e490dc65f15c9f6f,,,,,,,,,,,,,,,,,,301.9532,314.8565,1,[9.909700000047678],[9.909700000047678],Their bright skin allows them to be healthier,314.8566,315.3738,0,18,18,18,1,C,Y,L,Y_C_L.png,training,3,19,8,high,color,feet,Y,G,F,C,20,8_score.png,"Resources/G_C_L.png,Resources/G_F_L.png,Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_C_L.png,Resources/G_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png","low,low,high,high,high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,020,2026-03-05_15h53.46.916,explain2,2025.1.1,Win32,30.03003003,65cb86a7e667e637599a3af3,69a9bda61d47b7a3311bd545,69aa1759e490dc65f15c9f6f,,,,,,,,,,,,,,,,,,315.3757,324.9143,1,[6.565799999952333],[6.565799999952333],They didnt procreate,324.9144,325.4156,0,19,19,19,1,F,G,L,G_F_L.png,training,3,20,3,low,color,feet,Y,G,F,C,20,3_score.png,"Resources/G_C_L.png,Resources/G_F_L.png,Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_C_L.png,Resources/G_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png","low,low,high,high,high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,020,2026-03-05_15h53.46.916,explain2,2025.1.1,Win32,30.03003003,65cb86a7e667e637599a3af3,69a9bda61d47b7a3311bd545,69aa1759e490dc65f15c9f6f,,,,,,,,,,,,,,,,,,325.4189,337.9028,1,[9.509999999999991],[9.509999999999991],Their bright skin attracted more,337.9029,338.3788,0,20,20,20,1,F,Y,L,Y_F_L.png,training,3,21,7,high,color,feet,Y,G,F,C,20,7_score.png,"Resources/G_C_L.png,Resources/G_F_L.png,Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_C_L.png,Resources/G_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png","low,low,high,high,high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,020,2026-03-05_15h53.46.916,explain2,2025.1.1,Win32,30.03003003,65cb86a7e667e637599a3af3,69a9bda61d47b7a3311bd545,69aa1759e490dc65f15c9f6f,,,,,,,,,,,,,,,,,,338.3808,357.8399,1,[16.49020000004765],[16.49020000004765],They were warmer and brighter,357.8401,358.3571,0,21,21,21,1,F,Y,D,Y_F_D.png,training,3,22,9,high,color,feet,Y,G,F,C,20,9_score.png,"Resources/G_C_L.png,Resources/G_F_L.png,Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_C_L.png,Resources/G_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png","low,low,high,high,high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,020,2026-03-05_15h53.46.916,explain2,2025.1.1,Win32,30.03003003,65cb86a7e667e637599a3af3,69a9bda61d47b7a3311bd545,69aa1759e490dc65f15c9f6f,,,,,,,,,,,,,,,,,,358.3624,365.5201,1,[4.196600000023864],[4.196600000023864],They blended in too much,365.5203,365.9877,0,22,22,22,1,C,G,L,G_C_L.png,training,3,23,3,low,color,feet,Y,G,F,C,20,3_score.png,"Resources/G_C_L.png,Resources/G_F_L.png,Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_C_L.png,Resources/G_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png","low,low,high,high,high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,020,2026-03-05_15h53.46.916,explain2,2025.1.1,Win32,30.03003003,65cb86a7e667e637599a3af3,69a9bda61d47b7a3311bd545,69aa1759e490dc65f15c9f6f,,,,,,,,,,,,,,,,,,365.9924,379.2119,1,[10.239000000000033],[10.239000000000033],They were busy,379.2121,379.6989,0,23,23,23,1,F,G,D,G_F_D.png,training,3,24,5,low,color,feet,Y,G,F,C,20,5_score.png,"Resources/G_C_L.png,Resources/G_F_L.png,Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_C_L.png,Resources/G_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png","low,low,high,high,high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,020,2026-03-05_15h53.46.916,explain2,2025.1.1,Win32,30.03003003,65cb86a7e667e637599a3af3,69a9bda61d47b7a3311bd545,69aa1759e490dc65f15c9f6f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.7016,383.7883,1,[1.0980000000000132],[1.0981000000238623],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,020,2026-03-05_15h53.46.916,explain2,2025.1.1,Win32,30.03003003,65cb86a7e667e637599a3af3,69a9bda61d47b7a3311bd545,69aa1759e490dc65f15c9f6f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,G,D,G_C_D.png,training,1,1,3,low,color,feet,Y,G,F,C,20,3_score.png,"Resources/G_C_L.png,Resources/G_F_L.png,Resources/Y_C_D.png,Resources/Y_F_D.png,Resources/Y_C_L.png,Resources/G_F_D.png,Resources/Y_F_L.png,Resources/G_C_D.png","low,low,high,high,high,low,high,low",,,,,,383.8609,428.7036,"[3,2,8,9,7,5,7,7]",1,[14.518699999928458],[14.518699999928458],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,020,2026-03-05_15h53.46.916,explain2,2025.1.1,Win32,30.03003003,65cb86a7e667e637599a3af3,69a9bda61d47b7a3311bd545,69aa1759e490dc65f15c9f6f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.7153,454.6104,3,19.4774,Yes,7.6607, Round, Round,24.7535,1,[1.1947000000477033],[1.1947000000477033],0,0,0,1,1,feet,"Reptiles varied in whether they had ROUND feet or POINTY, CURLY feet. Did having CURLY/POINTY or ROUND feet make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did foot shape matter to the fertility of reptiles?,"Curly/Pointy, Round",RoundvCurly.png,,,,,,,,,,,,,,,,,,,,,
,020,2026-03-05_15h53.46.916,explain2,2025.1.1,Win32,30.03003003,65cb86a7e667e637599a3af3,69a9bda61d47b7a3311bd545,69aa1759e490dc65f15c9f6f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.6172,462.5867,7,7.3387,Yes,1.8988, Red,1,4.7301,1,[1.59310000002381],[1.59310000002381],0,1,1,0,1,color,"Reptiles varied in whether they were GREEN or RED. Did being GREEN or RED make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did color matter to the fertility of reptiles?,"Green, Red",RedvGreen.png,,,,,,,,,,,,,,,,,,,,,
