consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,feature_question.started,feature_question.stopped,slider_color.response,slider_color.rt,slider_shape.response,slider_shape.rt,slider_tail.response,slider_tail.rt,slider_ear.response,slider_ear.rt,button_continue_feature.numClicks,button_continue_feature.timesOn,button_continue_feature.timesOff,feature_question_feedback.started,feature_question_feedback.stopped,feature_question_feedback_button.numClicks,feature_question_feedback_button.timesOn,feature_question_feedback_button.timesOff,how_many_relevant.started,how_many_relevant.stopped,how_many_relevant_slider.response,how_many_relevant_slider.rt,button_continue_relevance.numClicks,button_continue_relevance.timesOn,button_continue_relevance.timesOff,how_many_feedback.started,how_many_feedback.stopped,how_many_feedback_button.numClicks,how_many_feedback_button.timesOn,how_many_feedback_button.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,wing,color,tail,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,color_high,color_low,wing_high,wing_low,wing_rel,color_rel,tail_rel,tail_high,tail_low,participant_id,food_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_discrete,prompt_continuous,question_text,direction_labels,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,007,2026-01-30_14h17.17.301,explain2,2025.1.1,MacIntel,62.11180124,60fcf02287bd2cf8639a466b,697cd8fb6d25789b08f91dba,697d11a86878a7942ac8d9b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,007,2026-01-30_14h17.17.301,explain2,2025.1.1,MacIntel,62.11180124,60fcf02287bd2cf8639a466b,697cd8fb6d25789b08f91dba,697d11a86878a7942ac8d9b4,90.1927,90.1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,007,2026-01-30_14h17.17.301,explain2,2025.1.1,MacIntel,62.11180124,60fcf02287bd2cf8639a466b,697cd8fb6d25789b08f91dba,697d11a86878a7942ac8d9b4,,,90.1938,98.3607,1,[5.169100000008939],[5.169100000008939],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,007,2026-01-30_14h17.17.301,explain2,2025.1.1,MacIntel,62.11180124,60fcf02287bd2cf8639a466b,697cd8fb6d25789b08f91dba,697d11a86878a7942ac8d9b4,,,,,,,,98.3611,116.1247,1,[14.785499999999985],[14.785499999999985],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,007,2026-01-30_14h17.17.301,explain2,2025.1.1,MacIntel,62.11180124,60fcf02287bd2cf8639a466b,697cd8fb6d25789b08f91dba,697d11a86878a7942ac8d9b4,,,,,,,,,,,,,116.1261,128.6726,Yes,6.9428,Yes,8.3483,Yes,9.9691,No,11.5534,1,[1.0121000000089282],[1.0121000000089282],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,007,2026-01-30_14h17.17.301,explain2,2025.1.1,MacIntel,62.11180124,60fcf02287bd2cf8639a466b,697cd8fb6d25789b08f91dba,697d11a86878a7942ac8d9b4,,,,,,,,,,,,,,,,,,,,,,,,,,128.6745,132.9382,1,[1.2659999999999911],[1.2659999999999911],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,007,2026-01-30_14h17.17.301,explain2,2025.1.1,MacIntel,62.11180124,60fcf02287bd2cf8639a466b,697cd8fb6d25789b08f91dba,697d11a86878a7942ac8d9b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.9388,165.6963,Exactly One,24.1631,1,[8.604400000005967],[8.604400000005967],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,007,2026-01-30_14h17.17.301,explain2,2025.1.1,MacIntel,62.11180124,60fcf02287bd2cf8639a466b,697cd8fb6d25789b08f91dba,697d11a86878a7942ac8d9b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.6968,170.4939,1,[1.8002999999970086],[1.8002999999970086],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,007,2026-01-30_14h17.17.301,explain2,2025.1.1,MacIntel,62.11180124,60fcf02287bd2cf8639a466b,697cd8fb6d25789b08f91dba,697d11a86878a7942ac8d9b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.4941,184.2039,1,[10.71580000001191],[10.71580000001191],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,007,2026-01-30_14h17.17.301,explain2,2025.1.1,MacIntel,62.11180124,60fcf02287bd2cf8639a466b,697cd8fb6d25789b08f91dba,697d11a86878a7942ac8d9b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.2043,201.2923,1,[14.10029999999702],[14.10029999999702],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,007,2026-01-30_14h17.17.301,explain2,2025.1.1,MacIntel,62.11180124,60fcf02287bd2cf8639a466b,697cd8fb6d25789b08f91dba,697d11a86878a7942ac8d9b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.3039,215.9543,1,[11.666599999994048],[11.666599999994048],needed energy from flying,215.9546,216.4592,0,0,0,0,1,T,B,S,T_B_S.png,training,1,1,2,low,color,wing,tail,Y,B,N,T,L2,L1,I2,S,C,7,2_food.png,"Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_S.png","low,medium,medium,high,medium,high,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,007,2026-01-30_14h17.17.301,explain2,2025.1.1,MacIntel,62.11180124,60fcf02287bd2cf8639a466b,697cd8fb6d25789b08f91dba,697d11a86878a7942ac8d9b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.4625,239.942,1,[20.482200000002933],[20.482200000002933],yellow sperks have less natural camoflodge so they need more food,239.9422,240.4386,0,1,1,1,1,T,Y,S,T_Y_S.png,training,1,2,7,medium,color,wing,tail,Y,B,N,T,L2,H1,I2,S,C,7,7_food.png,"Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_S.png","low,medium,medium,high,medium,high,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
