consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,feature_question.started,feature_question.stopped,slider_color.response,slider_color.rt,slider_shape.response,slider_shape.rt,slider_tail.response,slider_tail.rt,slider_ear.response,slider_ear.rt,button_continue_feature.numClicks,button_continue_feature.timesOn,button_continue_feature.timesOff,feature_question_feedback.started,feature_question_feedback.stopped,feature_question_feedback_button.numClicks,feature_question_feedback_button.timesOn,feature_question_feedback_button.timesOff,how_many_relevant.started,how_many_relevant.stopped,how_many_relevant_slider.response,how_many_relevant_slider.rt,button_continue_relevance.numClicks,button_continue_relevance.timesOn,button_continue_relevance.timesOff,how_many_feedback.started,how_many_feedback.stopped,how_many_feedback_button.numClicks,how_many_feedback_button.timesOn,how_many_feedback_button.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,wing,color,tail,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,tail_high,tail_low,wing_high,wing_low,wing_rel,color_rel,tail_rel,color_high,color_low,participant_id,food_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_discrete,prompt_continuous,question_text,direction_labels,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,009,2026-01-30_14h21.54.075,explain2,2025.1.1,Win32,144.092219,5484949efdf99b0379939cc6,697cd8fb6d25789b08f91dba,697d1226555b29e6d11cd07c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.342,84.638,1,[6.300000000000011],[6.300000000000011],yellows eat 7,84.638,85.138,0,0,0,0,1,N,Y,C,N_Y_C.png,training,1,1,7,medium,tail,wing,color,C,S,T,N,L2,I2,H1,B,Y,9,7_food.png,"Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_Y_C.png","medium,high,high,low,medium,low,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,009,2026-01-30_14h21.54.075,explain2,2025.1.1,Win32,144.092219,5484949efdf99b0379939cc6,697cd8fb6d25789b08f91dba,697d1226555b29e6d11cd07c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.139,91.513,1,[3.380999999999972],[3.380999999999972],blues eat 8,91.515,92.014,0,1,1,1,1,T,B,S,T_B_S.png,training,1,2,8,medium,tail,wing,color,C,S,T,N,H2,I1,L1,B,Y,9,8_food.png,"Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_Y_C.png","medium,high,high,low,medium,low,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,009,2026-01-30_14h21.54.075,explain2,2025.1.1,Win32,144.092219,5484949efdf99b0379939cc6,697cd8fb6d25789b08f91dba,697d1226555b29e6d11cd07c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.015,108.544,1,[13.529999999999973],[13.529999999999973],tailed blues eat 5,108.545,109.044,0,2,2,2,1,N,B,S,N_B_S.png,training,1,3,5,low,tail,wing,color,C,S,T,N,L2,I1,L1,B,Y,9,5_food.png,"Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_Y_C.png","medium,high,high,low,medium,low,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,009,2026-01-30_14h21.54.075,explain2,2025.1.1,Win32,144.092219,5484949efdf99b0379939cc6,697cd8fb6d25789b08f91dba,697d1226555b29e6d11cd07c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.047,116.489,1,[4.444999999999993],[4.444999999999993],yellow winged eats 5,116.489,116.99,0,3,3,3,1,T,Y,S,T_Y_S.png,training,1,4,5,medium,tail,wing,color,C,S,T,N,H2,I2,L1,B,Y,9,5_food.png,"Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_Y_C.png","medium,high,high,low,medium,low,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,009,2026-01-30_14h21.54.075,explain2,2025.1.1,Win32,144.092219,5484949efdf99b0379939cc6,697cd8fb6d25789b08f91dba,697d1226555b29e6d11cd07c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.991,127.136,1,[7.146999999999991],[7.146999999999991],wings mean more food,127.136,127.636,0,4,4,4,1,T,B,C,T_B_C.png,training,1,5,8,high,tail,wing,color,C,S,T,N,H2,I1,H1,B,Y,9,8_food.png,"Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_Y_C.png","medium,high,high,low,medium,low,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,009,2026-01-30_14h21.54.075,explain2,2025.1.1,Win32,144.092219,5484949efdf99b0379939cc6,697cd8fb6d25789b08f91dba,697d1226555b29e6d11cd07c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.637,134.54,1,[3.9039999999999964],[3.9039999999999964],"no wings, low amount",134.54,135.04,0,5,5,5,1,N,B,C,N_B_C.png,training,1,6,4,medium,tail,wing,color,C,S,T,N,L2,I1,H1,B,Y,9,4_food.png,"Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_Y_C.png","medium,high,high,low,medium,low,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,009,2026-01-30_14h21.54.075,explain2,2025.1.1,Win32,144.092219,5484949efdf99b0379939cc6,697cd8fb6d25789b08f91dba,697d1226555b29e6d11cd07c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.041,140.826,1,[2.791999999999973],[2.791999999999973],"no wings, low amount",140.826,141.325,0,6,6,6,1,N,Y,S,N_Y_S.png,training,1,7,3,low,tail,wing,color,C,S,T,N,L2,I2,L1,B,Y,9,3_food.png,"Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_Y_C.png","medium,high,high,low,medium,low,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,009,2026-01-30_14h21.54.075,explain2,2025.1.1,Win32,144.092219,5484949efdf99b0379939cc6,697cd8fb6d25789b08f91dba,697d1226555b29e6d11cd07c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.328,154.625,1,[10.300000000000011],[10.300000000000011],yellow eats a bit more than blue,154.626,155.126,0,7,7,7,1,T,Y,C,T_Y_C.png,training,1,8,5,high,tail,wing,color,C,S,T,N,H2,I2,H1,B,Y,9,5_food.png,"Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_Y_C.png","medium,high,high,low,medium,low,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,009,2026-01-30_14h21.54.075,explain2,2025.1.1,Win32,144.092219,5484949efdf99b0379939cc6,697cd8fb6d25789b08f91dba,697d1226555b29e6d11cd07c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.127,162.238,1,[4.117999999999995],[4.117999999999995],"no wings, yellow",162.238,162.737,0,8,8,8,1,N,Y,C,N_Y_C.png,training,2,9,4,medium,tail,wing,color,C,S,T,N,L2,I2,H1,B,Y,9,4_food.png,"Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_Y_C.png","medium,high,high,low,medium,low,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,009,2026-01-30_14h21.54.075,explain2,2025.1.1,Win32,144.092219,5484949efdf99b0379939cc6,697cd8fb6d25789b08f91dba,697d1226555b29e6d11cd07c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.739,172.69,1,[6.951999999999998],[6.951999999999998],"wings and yellow, 6 is above average",172.691,173.19,0,9,9,9,1,T,Y,C,T_Y_C.png,training,2,10,6,high,tail,wing,color,C,S,T,N,H2,I2,H1,B,Y,9,6_food.png,"Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_Y_C.png","medium,high,high,low,medium,low,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,009,2026-01-30_14h21.54.075,explain2,2025.1.1,Win32,144.092219,5484949efdf99b0379939cc6,697cd8fb6d25789b08f91dba,697d1226555b29e6d11cd07c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.193,192.478,1,[16.293999999999983],[16.293999999999983],"this is surprising, maybe color does not affect anything, no wings",192.478,192.977,0,10,10,10,1,N,B,C,N_B_C.png,training,2,11,5,medium,tail,wing,color,C,S,T,N,L2,I1,H1,B,Y,9,5_food.png,"Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_Y_C.png","medium,high,high,low,medium,low,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,009,2026-01-30_14h21.54.075,explain2,2025.1.1,Win32,144.092219,5484949efdf99b0379939cc6,697cd8fb6d25789b08f91dba,697d1226555b29e6d11cd07c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.978,198.277,1,[2.30600000000004],[2.30600000000004],wings need more,198.277,198.777,0,11,11,11,1,T,B,C,T_B_C.png,training,2,12,7,high,tail,wing,color,C,S,T,N,H2,I1,H1,B,Y,9,7_food.png,"Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_Y_C.png","medium,high,high,low,medium,low,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,009,2026-01-30_14h21.54.075,explain2,2025.1.1,Win32,144.092219,5484949efdf99b0379939cc6,697cd8fb6d25789b08f91dba,697d1226555b29e6d11cd07c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.778,221.488,1,[19.71199999999999],[19.71199999999999],this is the lowest ive seen. no wings. yellow may not matter,221.489,221.987,0,12,12,12,1,N,Y,S,N_Y_S.png,training,2,13,2,low,tail,wing,color,C,S,T,N,L2,I2,L1,B,Y,9,2_food.png,"Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_Y_C.png","medium,high,high,low,medium,low,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,009,2026-01-30_14h21.54.075,explain2,2025.1.1,Win32,144.092219,5484949efdf99b0379939cc6,697cd8fb6d25789b08f91dba,697d1226555b29e6d11cd07c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.991,234.226,1,[9.238],[9.238],this is a lot more than the no wing version,234.226,234.725,0,13,13,13,1,T,Y,S,T_Y_S.png,training,2,14,7,medium,tail,wing,color,C,S,T,N,H2,I2,L1,B,Y,9,7_food.png,"Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_Y_C.png","medium,high,high,low,medium,low,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,009,2026-01-30_14h21.54.075,explain2,2025.1.1,Win32,144.092219,5484949efdf99b0379939cc6,697cd8fb6d25789b08f91dba,697d1226555b29e6d11cd07c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.727,245.818,1,[8.092000000000041],[8.092000000000041],"a fairly low amount, normal for no wings",245.818,246.317,0,14,14,14,1,N,B,S,N_B_S.png,training,2,15,4,low,tail,wing,color,C,S,T,N,L2,I1,L1,B,Y,9,4_food.png,"Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_Y_C.png","medium,high,high,low,medium,low,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,009,2026-01-30_14h21.54.075,explain2,2025.1.1,Win32,144.092219,5484949efdf99b0379939cc6,697cd8fb6d25789b08f91dba,697d1226555b29e6d11cd07c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.32,261.618,1,[12.307999999999993],[12.307999999999993],maybe this is the lowest possible for a winged,261.618,262.117,0,15,15,15,1,T,B,S,T_B_S.png,training,2,16,5,medium,tail,wing,color,C,S,T,N,H2,I1,L1,B,Y,9,5_food.png,"Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_Y_C.png","medium,high,high,low,medium,low,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,009,2026-01-30_14h21.54.075,explain2,2025.1.1,Win32,144.092219,5484949efdf99b0379939cc6,697cd8fb6d25789b08f91dba,697d1226555b29e6d11cd07c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.118,268.397,1,[3.2860000000000014],[3.2860000000000014],"low, no wings",268.397,268.896,0,16,16,16,1,N,B,C,N_B_C.png,training,3,17,4,medium,tail,wing,color,C,S,T,N,L2,I1,H1,B,Y,9,4_food.png,"Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_Y_C.png","medium,high,high,low,medium,low,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,009,2026-01-30_14h21.54.075,explain2,2025.1.1,Win32,144.092219,5484949efdf99b0379939cc6,697cd8fb6d25789b08f91dba,697d1226555b29e6d11cd07c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.898,283.28,1,[11.383999999999958],[11.383999999999958],curly tail may need more,283.28,283.78,0,17,17,17,1,T,Y,C,T_Y_C.png,training,3,18,7,high,tail,wing,color,C,S,T,N,H2,I2,H1,B,Y,9,7_food.png,"Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_Y_C.png","medium,high,high,low,medium,low,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,009,2026-01-30_14h21.54.075,explain2,2025.1.1,Win32,144.092219,5484949efdf99b0379939cc6,697cd8fb6d25789b08f91dba,697d1226555b29e6d11cd07c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.783,292.76,1,[5.980000000000018],[5.980000000000018],"straight, low amount, no wings",292.761,293.26,0,18,18,18,1,N,B,S,N_B_S.png,training,3,19,4,low,tail,wing,color,C,S,T,N,L2,I1,L1,B,Y,9,4_food.png,"Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_Y_C.png","medium,high,high,low,medium,low,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
