consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,feature_question.started,feature_question.stopped,slider_color.response,slider_color.rt,slider_shape.response,slider_shape.rt,slider_tail.response,slider_tail.rt,slider_ear.response,slider_ear.rt,button_continue_feature.numClicks,button_continue_feature.timesOn,button_continue_feature.timesOff,feature_question_feedback.started,feature_question_feedback.stopped,feature_question_feedback_button.numClicks,feature_question_feedback_button.timesOn,feature_question_feedback_button.timesOff,how_many_relevant.started,how_many_relevant.stopped,how_many_relevant_slider.response,how_many_relevant_slider.rt,button_continue_relevance.numClicks,button_continue_relevance.timesOn,button_continue_relevance.timesOff,how_many_feedback.started,how_many_feedback.stopped,how_many_feedback_button.numClicks,how_many_feedback_button.timesOn,how_many_feedback_button.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,wing,color,tail,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,tail_high,tail_low,wing_high,wing_low,wing_rel,color_rel,tail_rel,color_high,color_low,participant_id,food_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_discrete,prompt_continuous,question_text,direction_labels,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,017,2026-01-30_11h35.44.841,explain2,2025.1.1,MacIntel,62.5,697d03f1dcffd23de8dd8193,697cd8fb6d25789b08f91dba,697d14f3409878234c9835ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,017,2026-01-30_11h35.44.841,explain2,2025.1.1,MacIntel,62.5,697d03f1dcffd23de8dd8193,697cd8fb6d25789b08f91dba,697d14f3409878234c9835ea,26.157,26.157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,017,2026-01-30_11h35.44.841,explain2,2025.1.1,MacIntel,62.5,697d03f1dcffd23de8dd8193,697cd8fb6d25789b08f91dba,697d14f3409878234c9835ea,,,26.158,37.005,1,[7.850999999999999],[7.850999999999999],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,017,2026-01-30_11h35.44.841,explain2,2025.1.1,MacIntel,62.5,697d03f1dcffd23de8dd8193,697cd8fb6d25789b08f91dba,697d14f3409878234c9835ea,,,,,,,,37.005,127.757,1,[87.75099999999998],[87.75099999999998],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,017,2026-01-30_11h35.44.841,explain2,2025.1.1,MacIntel,62.5,697d03f1dcffd23de8dd8193,697cd8fb6d25789b08f91dba,697d14f3409878234c9835ea,,,,,,,,,,,,,127.762,137.889,Yes,4.654,Yes,5.936,Yes,8.52,No,7.269,1,[1.617999999999995],[1.617999999999995],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,017,2026-01-30_11h35.44.841,explain2,2025.1.1,MacIntel,62.5,697d03f1dcffd23de8dd8193,697cd8fb6d25789b08f91dba,697d14f3409878234c9835ea,,,,,,,,,,,,,,,,,,,,,,,,,,137.895,143.288,1,[2.400000000000034],[2.400000000000034],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,017,2026-01-30_11h35.44.841,explain2,2025.1.1,MacIntel,62.5,697d03f1dcffd23de8dd8193,697cd8fb6d25789b08f91dba,697d14f3409878234c9835ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.289,148.588,Any of These,3.989,1,[1.3170000000000073],[1.3170000000000073],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,017,2026-01-30_11h35.44.841,explain2,2025.1.1,MacIntel,62.5,697d03f1dcffd23de8dd8193,697cd8fb6d25789b08f91dba,697d14f3409878234c9835ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.588,161.922,1,[10.334000000000003],[10.334000000000003],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,017,2026-01-30_11h35.44.841,explain2,2025.1.1,MacIntel,62.5,697d03f1dcffd23de8dd8193,697cd8fb6d25789b08f91dba,697d14f3409878234c9835ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.922,204.272,1,[39.351],[39.351],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,017,2026-01-30_11h35.44.841,explain2,2025.1.1,MacIntel,62.5,697d03f1dcffd23de8dd8193,697cd8fb6d25789b08f91dba,697d14f3409878234c9835ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.273,216.038,1,[8.766999999999996],[8.766999999999996],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,017,2026-01-30_11h35.44.841,explain2,2025.1.1,MacIntel,62.5,697d03f1dcffd23de8dd8193,697cd8fb6d25789b08f91dba,697d14f3409878234c9835ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.05,230.339,1,[11.298000000000002],[11.298000000000002],It is blue.,230.34,230.837,0,0,0,0,1,N,B,S,N_B_S.png,training,1,1,1,low,tail,wing,color,C,S,T,N,L2,I2,L1,B,Y,17,1_food.png,"Resources/N_B_C.png,Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png","medium,medium,high,medium,high,medium,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,017,2026-01-30_11h35.44.841,explain2,2025.1.1,MacIntel,62.5,697d03f1dcffd23de8dd8193,697cd8fb6d25789b08f91dba,697d14f3409878234c9835ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.841,244.138,1,[10.299999999999955],[10.299999999999955],It has wings,244.138,244.637,0,1,1,1,1,T,Y,S,T_Y_S.png,training,1,2,5,medium,tail,wing,color,C,S,T,N,H2,I1,L1,B,Y,17,5_food.png,"Resources/N_B_C.png,Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png","medium,medium,high,medium,high,medium,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
